,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial
0,"[0.0, 0.0]",2.0,"[-2.0, 0.0]",0.983656630295,0.332660809954,1
1,"[100.0, -100.0]",17.0293863659,"[99.0, -83.0]",0.933471563678,0.349630632933,2
2,"[100.0, 0.0]",6.0827625303,"[94.0, -1.0]",1.13332157544,0.365695178352,3
3,"[-100.0, 0.0]",13.152946438,"[-87.0, 2.0]",1.01692205028,0.382487130666,4
4,"[-100.0, 100.0]",20.1246117975,"[-109.0, 82.0]",0.933443020245,0.383261108429,5
5,"[0.0, 100.0]",12.5299640861,"[6.0, 89.0]",0.966796774652,0.365948463777,6
6,"[100.0, 0.0]",13.152946438,"[87.0, -2.0]",0.999962142392,0.366133845873,7
7,"[100.0, -100.0]",12.0415945788,"[92.0, -109.0]",0.999935101243,0.349598484014,8
8,"[0.0, 0.0]",1.0,"[0.0, -1.0]",1.05054050749,0.349855675382,9
9,"[100.0, 0.0]",1.0,"[99.0, 0.0]",5.25393200834,0.349149000032,10
10,"[100.0, 0.0]",16.1245154966,"[86.0, 8.0]",1.23453058519,0.333119007193,11
11,"[-100.0, -100.0]",7.28010988928,"[-102.0, -93.0]",1.03285048859,0.365696079725,12
12,"[-100.0, -100.0]",10.4403065089,"[-103.0, -90.0]",0.849479052275,0.349299529094,13
13,"[0.0, -100.0]",16.6433169771,"[-9.0, -114.0]",0.949891249513,0.332994617909,14
14,"[-100.0, 100.0]",5.38516480713,"[-105.0, 102.0]",0.933049120847,0.366298195966,15
15,"[100.0, -100.0]",7.61577310586,"[93.0, -97.0]",0.950311589146,0.33299251471,16
16,"[0.0, 0.0]",11.401754251,"[-7.0, 9.0]",0.85010099869,0.333093468331,17
17,"[0.0, -100.0]",13.8924439894,"[-12.0, -93.0]",0.93318012019,0.3323979099,18
18,"[0.0, 100.0]",4.12310562562,"[1.0, 104.0]",1.03366022076,0.399442231243,19
19,"[-100.0, -100.0]",6.0827625303,"[-101.0, -94.0]",0.950216644667,0.315978524521,20
20,"[0.0, 0.0]",2.82842712475,"[-2.0, -2.0]",0.93368548921,0.332980496421,21
21,"[-100.0, 100.0]",10.6301458127,"[-93.0, 108.0]",0.933663255377,0.332420444191,22
22,"[0.0, -100.0]",13.0384048104,"[-13.0, -99.0]",0.966748100585,0.332595310285,23
23,"[100.0, 100.0]",5.09901951359,"[101.0, 105.0]",0.883149188119,0.283081465064,24
24,"[0.0, -100.0]",5.83095189485,"[-5.0, -97.0]",0.999379255412,0.332360052291,25
25,"[100.0, -100.0]",3.16227766017,"[97.0, -99.0]",1.03307643241,0.315484572875,26
26,"[0.0, 100.0]",12.7279220614,"[-9.0, 109.0]",0.800832927465,0.299909472244,27
27,"[100.0, 100.0]",3.60555127546,"[97.0, 98.0]",0.966346990213,0.315970712632,28
28,"[-100.0, -100.0]",6.0827625303,"[-99.0, -94.0]",0.983583919651,0.332940235157,29
29,"[0.0, 100.0]",10.0,"[6.0, 92.0]",1.01721169103,0.333026165916,30
30,"[-100.0, 100.0]",14.0356688476,"[-99.0, 114.0]",0.900262930101,0.315607459872,31
31,"[-100.0, 0.0]",7.07106781187,"[-105.0, -5.0]",1.06671381842,0.29965077859,32
32,"[0.0, 0.0]",10.0,"[-10.0, 0.0]",0.933826103181,0.299641163958,33
33,"[100.0, 0.0]",17.7200451467,"[83.0, 5.0]",0.983758485287,0.28305412346,34
34,"[0.0, -100.0]",8.0,"[-8.0, -100.0]",1.05064416523,0.299349119554,35
35,"[-100.0, 100.0]",8.0622577483,"[-96.0, 107.0]",0.799336350125,0.132342685865,36
36,"[100.0, 100.0]",9.0,"[100.0, 109.0]",1.03321404181,0.349757125419,37
37,"[0.0, 100.0]",2.0,"[0.0, 98.0]",0.967058773334,0.33282786416,38
38,"[-100.0, 0.0]",4.472135955,"[-104.0, 2.0]",0.933333954277,0.282947160695,39
39,"[100.0, -100.0]",19.6468827044,"[105.0, -119.0]",0.966925069879,0.433090133256,40
40,"[100.0, 0.0]",8.94427191,"[92.0, -4.0]",0.933854346158,0.349796184853,41
41,"[100.0, 100.0]",4.472135955,"[96.0, 98.0]",0.932964692372,0.298835337733,42
42,"[100.0, 100.0]",21.0950231097,"[98.0, 79.0]",0.949942627696,0.449238506235,43
43,"[-100.0, 100.0]",6.32455532034,"[-102.0, 106.0]",0.96696683343,0.333048099292,44
44,"[0.0, 0.0]",5.0,"[0.0, 5.0]",0.933489591112,0.332873834113,45
45,"[0.0, 0.0]",7.28010988928,"[2.0, -7.0]",0.900284863477,0.332812841301,46
46,"[100.0, -100.0]",8.24621125124,"[92.0, -98.0]",0.950334123436,0.349679307001,47
47,"[0.0, 0.0]",3.60555127546,"[-2.0, 3.0]",0.96693137948,0.349450058153,48
48,"[100.0, 100.0]",4.24264068712,"[97.0, 103.0]",0.966983358578,0.366344766833,49
49,"[100.0, 100.0]",15.5241746963,"[96.0, 115.0]",0.983263632268,0.298901738775,50
50,"[-100.0, 100.0]",8.54400374532,"[-92.0, 103.0]",1.04995401502,0.3491204566,51
51,"[-100.0, 100.0]",1.41421356237,"[-101.0, 101.0]",1.06630639844,0.348778536298,52
52,"[-100.0, 0.0]",8.0,"[-108.0, 0.0]",0.849863036583,0.299383672134,53
53,"[100.0, 0.0]",9.48683298051,"[91.0, -3.0]",1.01628207644,0.332300561766,54
54,"[100.0, -100.0]",8.94427191,"[92.0, -96.0]",0.884101337006,0.249819049648,55
55,"[0.0, 100.0]",11.401754251,"[-11.0, 103.0]",1.06747788109,0.349594578071,56
56,"[100.0, -100.0]",5.0,"[105.0, -100.0]",0.883622708676,0.333014448086,57
57,"[-100.0, -100.0]",6.40312423743,"[-105.0, -104.0]",0.9168478674,0.315870359927,58
58,"[0.0, 100.0]",13.6014705087,"[8.0, 111.0]",0.900374099267,0.29955072634,59
59,"[-100.0, 100.0]",7.0,"[-100.0, 93.0]",0.966977950347,0.316141372326,60
60,"[-100.0, 100.0]",16.0,"[-100.0, 116.0]",0.933616384051,0.28264970806,61
61,"[-100.0, -100.0]",6.40312423743,"[-105.0, -104.0]",1.05037074917,0.316124246265,62
62,"[0.0, 100.0]",7.61577310586,"[3.0, 107.0]",0.933098996744,0.349087105849,63
63,"[100.0, 0.0]",5.0,"[97.0, 4.0]",0.899711290671,0.231927123505,64
64,"[100.0, -100.0]",6.7082039325,"[106.0, -103.0]",0.916653772045,0.348970528452,65
65,"[0.0, 100.0]",4.472135955,"[-4.0, 102.0]",0.916919676671,0.232648521254,66
66,"[-100.0, -100.0]",3.60555127546,"[-102.0, -97.0]",1.05011956694,0.315980026806,67
67,"[100.0, 100.0]",12.6491106407,"[96.0, 88.0]",0.833171737433,0.26607678905,68
68,"[-100.0, -100.0]",2.82842712475,"[-102.0, -102.0]",0.900113602869,0.315617675416,69
69,"[-100.0, 0.0]",3.0,"[-103.0, 0.0]",0.850063741997,0.265880290039,70
70,"[100.0, 0.0]",14.1421356237,"[86.0, -2.0]",0.949393692381,0.249280329877,71
71,"[-100.0, 0.0]",5.0,"[-97.0, 4.0]",1.18334890202,0.316385043119,72
72,"[0.0, -100.0]",11.401754251,"[3.0, -89.0]",0.866307359909,0.165772756403,73
73,"[0.0, -100.0]",10.0,"[10.0, -100.0]",0.950435677971,0.315980026806,74
74,"[-100.0, 0.0]",3.60555127546,"[-103.0, -2.0]",1.03359291834,0.31631834162,75
75,"[-100.0, 100.0]",26.9072480941,"[-118.0, 80.0]",0.850630404288,0.299539308968,76
76,"[-100.0, 0.0]",6.32455532034,"[-102.0, 6.0]",0.900656829497,0.333087759644,77
77,"[0.0, -100.0]",6.32455532034,"[-2.0, -94.0]",0.883618502276,0.266334280876,78
78,"[0.0, -100.0]",11.0453610172,"[-11.0, -101.0]",0.867050691037,0.299316670176,79
79,"[0.0, 100.0]",8.48528137424,"[-6.0, 94.0]",0.849655120195,0.248892139167,80
80,"[100.0, 100.0]",8.60232526704,"[95.0, 107.0]",0.833467988237,0.232137744004,81
81,"[-100.0, 100.0]",6.40312423743,"[-105.0, 96.0]",0.900095274981,0.282633783829,82
82,"[-100.0, -100.0]",14.3178210633,"[-113.0, -106.0]",0.999633141751,0.298712751193,83
83,"[0.0, 0.0]",6.32455532034,"[-2.0, 6.0]",0.849780410852,0.165476205142,84
84,"[100.0, -100.0]",14.1421356237,"[86.0, -98.0]",0.933259440892,0.249168559798,85
85,"[0.0, 0.0]",2.0,"[0.0, 2.0]",1.08393662636,0.366247418697,86
