,aimDotPos,pokeDist,pokePos,pokeTime,trial
0,"[-138.0, -158.0]",21.0950231097,"[-159.0, -160.0]",0.78132230317,1
1,"[-141.0, -157.0]",22.4722050542,"[-162.0, -149.0]",0.981989036081,1
2,"[-109.0, 78.0]",,,,1
