,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial
0,"[100.0, 0.0]",15.6524758425,"[86.0, -7.0]",0.817469156817,0.299749817405,1
1,"[-100.0, 0.0]",10.8166538264,"[-109.0, 6.0]",0.850720878605,0.299599894122,2
2,"[0.0, 0.0]",50.537115074,"[23.0, 45.0]",0.900841222834,0.384083916177,3
3,"[100.0, 0.0]",2.2360679775,"[99.0, 2.0]",0.73361246905,0.182538654819,4
4,"[-100.0, 0.0]",2.82842712475,"[-98.0, -2.0]",0.783353348143,0.282935275507,5
5,"[0.0, 0.0]",12.0415945788,"[9.0, -8.0]",0.833345100858,0.299583369511,6
6,"[0.0, 100.0]",17.8044938148,"[-11.0, 114.0]",0.766497044047,0.249147255006,7
7,"[-100.0, 100.0]",20.6155281281,"[-108.0, 119.0]",0.849988387705,0.299730889212,8
8,"[-100.0, 0.0]",13.0384048104,"[-89.0, 7.0]",0.86727823748,0.299685822096,9
9,"[100.0, 100.0]",5.0,"[100.0, 105.0]",0.767462682172,0.183455320008,10
10,"[100.0, 100.0]",14.3178210633,"[94.0, 87.0]",0.750491006256,0.150116768904,11
11,"[0.0, -100.0]",12.3693168769,"[-12.0, -103.0]",0.817081579597,0.21597334911,12
12,"[-100.0, -100.0]",10.0,"[-108.0, -94.0]",0.800472844207,0.216558019858,13
13,"[0.0, -100.0]",7.21110255093,"[4.0, -94.0]",0.817060848722,0.216027129203,14
14,"[100.0, -100.0]",12.6491106407,"[112.0, -96.0]",0.867547137952,0.334320803973,15
15,"[0.0, 0.0]",11.1803398875,"[-10.0, 5.0]",0.917361927117,0.332751867356,16
16,"[100.0, -100.0]",7.81024967591,"[95.0, -94.0]",0.950809540649,0.36643413035,17
17,"[100.0, -100.0]",9.21954445729,"[94.0, -93.0]",0.91687039508,0.349298109675,18
18,"[-100.0, 100.0]",27.0185121722,"[-101.0, 73.0]",0.950835980026,0.333467833645,19
19,"[0.0, 100.0]",13.9283882772,"[-5.0, 113.0]",0.884572293517,0.333344049292,20
20,"[-100.0, 100.0]",4.12310562562,"[-101.0, 96.0]",0.867819042902,0.249636984361,21
21,"[100.0, -100.0]",5.0,"[105.0, -100.0]",0.933297660205,0.315968872443,22
22,"[0.0, 100.0]",5.83095189485,"[-3.0, 105.0]",0.866326119491,0.282782347751,23
23,"[-100.0, -100.0]",11.313708499,"[-92.0, -108.0]",0.867685043335,0.317245173237,24
24,"[100.0, 100.0]",10.0498756211,"[90.0, 99.0]",0.88295137949,0.282956607276,25
25,"[-100.0, 0.0]",8.94427191,"[-108.0, 4.0]",0.849989289049,0.299311164117,26
26,"[-100.0, -100.0]",13.9283882772,"[-105.0, -87.0]",0.867295663433,0.316274727953,27
27,"[0.0, 100.0]",4.0,"[0.0, 104.0]",0.849635962841,0.248743453627,28
28,"[0.0, 0.0]",11.1803398875,"[5.0, 10.0]",0.866911992029,0.232672218735,29
29,"[100.0, 100.0]",10.1980390272,"[102.0, 90.0]",0.900110234172,0.266173912809,30
30,"[-100.0, -100.0]",,,,0.316627753713,31
31,"[-100.0, 100.0]",15.2643375225,"[-113.0, 92.0]",0.83381740426,0.317176671217,32
32,"[0.0, -100.0]",4.12310562562,"[4.0, -101.0]",0.799970796506,0.266181423995,33
33,"[100.0, 0.0]",10.8166538264,"[106.0, 9.0]",0.933557547254,0.332857324413,34
34,"[0.0, -100.0]",4.12310562562,"[1.0, -104.0]",0.867263515554,0.283763609143,35
35,"[0.0, -100.0]",16.0312195419,"[1.0, -116.0]",0.850256386837,0.316293055246,36
36,"[-100.0, 100.0]",15.2315462117,"[-114.0, 94.0]",0.833528974701,0.249578998002,37
37,"[100.0, 100.0]",8.60232526704,"[105.0, 93.0]",0.784534106644,0.183382010828,38
38,"[100.0, -100.0]",6.0,"[106.0, -100.0]",0.766958230894,0.183067141896,39
39,"[0.0, 0.0]",17.4642491966,"[-7.0, 16.0]",0.866944139909,0.316290952116,40
40,"[100.0, 0.0]",9.21954445729,"[107.0, -6.0]",0.816941270634,0.26587136222,41
41,"[-100.0, 0.0]",6.40312423743,"[-105.0, 4.0]",0.850447771867,0.300275300006,42
42,"[100.0, 100.0]",12.2065556157,"[90.0, 93.0]",0.767025230676,0.183243204103,43
43,"[0.0, 100.0]",23.4307490277,"[15.0, 82.0]",0.866689060016,0.316688143652,44
