,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,53.9351462406,"[132.0, -100.0]",-5.0,"[79, -90]",0.883602993155,1,0.383072066586,1.0,1.0,32.0,23.2594066992,64.0,"[100.0, -100.0]",35
1,0,0,30.3644529014,"[-32.0, 0.0]",-5.0,"[-3, 9]",1.08423012949,3,0.633070564247,1.0,-5.0,-32.0,9.48683298051,64.0,"[0.0, 0.0]",34
2,1,0,67.4759216313,"[-56.0, 0.0]",0.0,"[-123, 8]",1.06758511654,1,0.533731112606,1.0,-5.0,44.0,24.3515913238,64.0,"[-100.0, 0.0]",33
3,1,0,43.2897216438,"[68.0, -100.0]",-1.0,"[111, -105]",0.966993916139,1,0.46659789962,1.0,1.0,-32.0,12.0830459736,64.0,"[100.0, -100.0]",32
4,-2,0,64.0312423743,"[-68.0, 100.0]",0.0,"[-130, 116]",1.03373712196,4,0.533573066583,1.0,-5.0,32.0,34.0,64.0,"[-100.0, 100.0]",31
5,1,0,45.607017004,"[44.0, 0.0]",-1.0,"[0, -12]",0.900066824048,1,0.416681489791,1.0,1.0,44.0,12.0,64.0,"[0.0, 0.0]",30
6,1,0,57.0,"[132.0, 0.0]",-1.0,"[75, 0]",0.933750462777,1,0.383301023045,1.0,1.0,32.0,25.0,64.0,"[100.0, 0.0]",29
7,1,0,63.1268564083,"[-32.0, 100.0]",0.0,"[31, 96]",0.917028830503,1,0.400089359086,1.0,1.0,-32.0,31.2569992162,64.0,"[0.0, 100.0]",28
8,1,0,60.207972894,"[56.0, 100.0]",-1.0,"[115, 112]",0.817633792292,1,0.333280651306,1.0,1.0,-44.0,19.2093727123,64.0,"[100.0, 100.0]",27
9,-2,0,74.4311762637,"[44.0, -100.0]",-5.0,"[6, -36]",0.984324296063,4,0.533890961495,1.0,0.0,44.0,64.28063472,64.0,"[0.0, -100.0]",26
10,1,0,54.4058820349,"[-44.0, 0.0]",0.0,"[8, 16]",1.01712125435,1,0.466962667473,1.0,-5.0,-44.0,17.88854382,64.0,"[0.0, 0.0]",25
11,1,0,40.4969134626,"[132.0, 0.0]",0.0,"[94, -14]",0.917275514512,1,0.383449153625,1.0,1.0,32.0,15.2315462117,64.0,"[100.0, 0.0]",24
12,1,0,37.2155881319,"[144.0, -100.0]",0.0,"[107, -96]",0.849630304438,1,0.3658345312,1.0,1.0,44.0,8.0622577483,64.0,"[100.0, -100.0]",23
13,1,0,59.0084739677,"[44.0, 100.0]",-5.0,"[-15, 101]",0.916707930912,1,0.415969080699,1.0,1.0,44.0,15.0332963784,64.0,"[0.0, 100.0]",22
14,1,0,55.1452627158,"[-44.0, 100.0]",-1.0,"[11, 104]",0.866653005418,1,0.399199373613,1.0,1.0,-44.0,11.7046999107,64.0,"[0.0, 100.0]",21
15,1,0,49.8196748283,"[-68.0, 100.0]",-5.0,"[-117, 109]",2.76800703339,1,0.332841066993,1.0,-5.0,32.0,19.2353840617,64.0,"[-100.0, 100.0]",20
16,1,0,44.1021541424,"[-132.0, -100.0]",-5.0,"[-88, -103]",0.917092830117,1,0.399909378903,1.0,1.0,-32.0,12.3693168769,64.0,"[-100.0, -100.0]",19
17,1,0,46.1735855225,"[-132.0, 100.0]",-1.0,"[-86, 96]",0.850159728667,1,0.366355842736,1.0,1.0,-32.0,14.5602197786,64.0,"[-100.0, 100.0]",18
18,1,0,49.244289009,"[-56.0, -100.0]",-1.0,"[-104, -89]",0.833736160421,1,0.36603824835,1.0,1.0,44.0,11.7046999107,64.0,"[-100.0, -100.0]",17
19,1,0,44.1021541424,"[32.0, -100.0]",-1.0,"[-12, -97]",0.900489882624,1,0.349473159818,1.0,1.0,32.0,12.3693168769,64.0,"[0.0, -100.0]",16
20,1,0,64.0702739186,"[-44.0, 100.0]",-5.0,"[20, 97]",0.866843201511,1,0.36637837789,1.0,1.0,-44.0,20.2237484162,64.0,"[0.0, 100.0]",15
21,1,0,59.7745765355,"[-132.0, -100.0]",0.0,"[-75, -82]",0.866784309794,1,0.349954208708,1.0,1.0,-32.0,30.8058436015,64.0,"[-100.0, -100.0]",14
22,1,0,43.1045241245,"[56.0, 100.0]",0.0,"[99, 97]",0.78404900746,1,0.316587863956,1.0,1.0,-44.0,3.16227766017,64.0,"[100.0, 100.0]",13
23,1,0,41.0487515035,"[132.0, -100.0]",-5.0,"[91, -102]",0.933501675376,1,0.399583371414,1.0,1.0,32.0,9.21954445729,64.0,"[100.0, -100.0]",12
24,1,0,62.0080639917,"[-144.0, 0.0]",-1.0,"[-82, -1]",0.832787884166,1,0.3491459504,1.0,1.0,-44.0,18.0277563773,64.0,"[-100.0, 0.0]",11
25,1,0,47.0425339454,"[32.0, 0.0]",0.0,"[-15, 2]",2.06753103231,1,0.43281180138,1.0,-5.0,32.0,15.1327459504,64.0,"[0.0, 0.0]",10
26,1,0,51.1077293567,"[-132.0, 0.0]",-5.0,"[-88, -26]",0.800068446551,1,0.332808015519,1.0,1.0,-32.0,28.6356421266,64.0,"[-100.0, 0.0]",9
27,1,0,42.1900462195,"[-32.0, 0.0]",-1.0,"[10, 4]",0.866908102587,1,0.349837026326,1.0,1.0,-32.0,10.7703296143,64.0,"[0.0, 0.0]",8
28,1,0,57.7234787586,"[-144.0, -100.0]",-5.0,"[-88, -86]",0.916820906801,1,0.416175802471,1.0,1.0,-44.0,18.4390889146,64.0,"[-100.0, -100.0]",7
29,1,0,47.0425339454,"[-56.0, 100.0]",-5.0,"[-103, 102]",0.883423313382,1,0.399432236096,1.0,1.0,44.0,3.60555127546,64.0,"[-100.0, 100.0]",6
30,1,0,45.607017004,"[144.0, 0.0]",-1.0,"[100, 12]",0.816890134534,1,0.316270870448,1.0,1.0,44.0,12.0,64.0,"[100.0, 0.0]",5
31,1,0,61.3514466007,"[44.0, -100.0]",0.0,"[-14, -80]",0.81643582735,1,0.299552543438,1.0,1.0,44.0,24.4131112315,64.0,"[0.0, -100.0]",4
32,1,0,41.1946598481,"[32.0, -100.0]",-1.0,"[-9, -104]",0.850233944191,1,0.366665324604,1.0,1.0,32.0,9.8488578018,64.0,"[0.0, -100.0]",3
33,1,0,59.8414572015,"[-44.0, -100.0]",0.0,"[15, -90]",0.83379475167,1,0.316379639786,1.0,1.0,-44.0,18.0277563773,64.0,"[0.0, -100.0]",2
34,1,0,47.6759897642,"[56.0, 100.0]",-5.0,"[103, 92]",0.766766702407,1,0.316155490873,1.0,1.0,-44.0,8.54400374532,64.0,"[100.0, 100.0]",1
35,1,0,40.1995024845,"[68.0, 100.0]",0.0,"[108, 96]",0.849542267446,1,0.365913253743,1.0,1.0,-32.0,8.94427191,64.0,"[100.0, 100.0]",0
36,1,1,37.0,"[32.0, 100.0]",0.0,"[-5, 100]",0.849946396542,1,0.349444314954,1.0,1.0,32.0,5.0,64.0,"[0.0, 100.0]",35
37,1,1,52.9528091795,"[132.0, 0.0]",-5.0,"[80, -10]",0.816845064401,1,0.349392333999,1.0,1.0,32.0,22.360679775,64.0,"[100.0, 0.0]",34
38,1,1,42.9534631898,"[-32.0, -100.0]",-5.0,"[10, -91]",0.850299446203,1,0.349774528993,1.0,1.0,-32.0,13.4536240471,64.0,"[0.0, -100.0]",33
39,1,1,53.600373133,"[-144.0, 100.0]",-1.0,"[-92, 113]",0.933861034864,1,0.449660831946,1.0,1.0,-44.0,15.2643375225,64.0,"[-100.0, 100.0]",32
40,1,1,46.6904701197,"[-144.0, 0.0]",0.0,"[-98, 8]",0.933707796328,1,0.450675511616,1.0,1.0,-44.0,8.24621125124,64.0,"[-100.0, 0.0]",31
41,1,1,62.9682459657,"[144.0, 100.0]",-5.0,"[82, 111]",0.883862296876,1,0.400009434728,1.0,1.0,44.0,21.0950231097,64.0,"[100.0, 100.0]",30
42,1,1,54.7448627727,"[-68.0, 0.0]",-1.0,"[-122, 9]",0.867196251173,1,0.383426618588,1.0,1.0,32.0,23.769728648,64.0,"[-100.0, 0.0]",29
43,1,1,69.0072459963,"[144.0, 0.0]",0.0,"[75, -1]",0.899977585126,1,0.399938223825,1.0,1.0,44.0,25.0199920064,64.0,"[100.0, 0.0]",28
44,1,1,59.4810894319,"[-44.0, 0.0]",-5.0,"[13, 17]",0.816988387553,1,0.299620749603,1.0,1.0,-44.0,21.400934559,64.0,"[0.0, 0.0]",27
45,1,1,45.1774279923,"[-32.0, 100.0]",-1.0,"[13, 104]",0.850704176235,1,0.350168141711,1.0,1.0,-32.0,13.6014705087,64.0,"[0.0, 100.0]",26
46,1,1,53.0848377599,"[-132.0, 100.0]",0.0,"[-79, 97]",0.833209740929,1,0.332963958324,1.0,1.0,-32.0,21.2132034356,64.0,"[-100.0, 100.0]",25
47,1,1,66.0681466366,"[144.0, 100.0]",-1.0,"[78, 103]",0.866562865092,1,0.399484817986,1.0,1.0,44.0,22.2036033112,64.0,"[100.0, 100.0]",24
48,1,1,63.7887137353,"[-144.0, -100.0]",0.0,"[-81, -90]",0.866601024463,1,0.332771959365,1.0,1.0,-44.0,21.4709105536,64.0,"[-100.0, -100.0]",23
49,1,1,37.3363094052,"[-144.0, -100.0]",-5.0,"[-109, -113]",2.3346000053,1,0.349036580184,1.0,-5.0,-44.0,15.8113883008,64.0,"[-100.0, -100.0]",22
50,-2,1,52.2015325446,"[-132.0, -100.0]",-1.0,"[-90, -131]",0.817166865338,4,0.299232244724,1.0,0.0,-32.0,32.5729949498,64.0,"[-100.0, -100.0]",21
51,1,1,43.1856457634,"[-132.0, 100.0]",-5.0,"[-89, 104]",0.850356234587,1,0.333019544836,1.0,1.0,-32.0,11.7046999107,64.0,"[-100.0, 100.0]",20
52,1,1,54.4518135602,"[132.0, -100.0]",0.0,"[78, -93]",0.950314649846,1,0.416645734105,1.0,1.0,32.0,23.0867927612,64.0,"[100.0, -100.0]",19
53,-1,1,10.0498756211,"[-132.0, -100.0]",0.0,"[-133, -90]",0.883933507663,2,0.349617985252,1.0,0.0,-32.0,34.4818792991,64.0,"[-100.0, -100.0]",18
