,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1.0,0,42.5793377121,"[132.0, -100.0]",-5.0,"[90, -93]",0.951325331815,1,0.333632488735,1.0,1.0,32.0,12.2065556157,64.0,"[100.0, -100.0]",35
1,1.0,0,52.0,"[-32.0, 0.0]",-5.0,"[20, 0]",0.883787659463,1,0.316808387171,1.0,1.0,-32.0,20.0,64.0,"[0.0, 0.0]",34
2,0.0,0,15.2315462117,"[-44.0, -100.0]",0.0,"[-30, -94]",0.683584009763,3,0.250012243632,1.0,1.0,-44.0,30.5941170816,64.0,"[0.0, -100.0]",33
3,1.0,0,51.7880295049,"[-56.0, 0.0]",0.0,"[-107, 9]",0.88443544507,1,0.283457336947,1.0,1.0,44.0,11.401754251,64.0,"[-100.0, 0.0]",32
4,1.0,0,48.8364617883,"[68.0, -100.0]",-1.0,"[116, -91]",2.00123307621,1,0.216544916388,1.0,-5.0,-32.0,18.3575597507,64.0,"[100.0, -100.0]",31
5,1.0,0,55.7853027239,"[56.0, 100.0]",-5.0,"[110, 114]",0.900847920217,1,0.467567898333,1.0,1.0,-44.0,17.2046505341,64.0,"[100.0, 100.0]",30
6,0.0,0,23.7065391823,"[-68.0, 100.0]",0.0,"[-89, 89]",1.78508085757,3,0.283710021526,1.0,-5.0,32.0,15.5563491861,64.0,"[-100.0, 100.0]",29
7,1.0,0,58.463663929,"[44.0, 0.0]",-1.0,"[-13, -13]",1.63455179753,1,0.299862600863,1.0,-5.0,44.0,18.3847763109,64.0,"[0.0, 0.0]",28
8,1.0,0,36.6742416418,"[132.0, 0.0]",-1.0,"[96, 7]",0.651521019638,1,0.31665875949,1.0,1.0,32.0,8.0622577483,64.0,"[100.0, 0.0]",27
9,-2.0,0,409.609570201,"[-32.0, 100.0]",0.0,"[80, -294]",0.616941700224,4,0.316645239014,1.0,0.0,-32.0,402.039799025,64.0,"[0.0, 100.0]",26
10,1.0,0,46.3249392876,"[56.0, 100.0]",-1.0,"[101, 89]",0.817563286051,1,0.317064377014,1.0,1.0,-44.0,11.0453610172,64.0,"[100.0, 100.0]",25
11,1.0,0,61.0327780787,"[44.0, -100.0]",-5.0,"[-14, -81]",0.668631757144,1,0.283527343534,1.0,1.0,44.0,23.6008474424,64.0,"[0.0, -100.0]",24
12,0.0,0,28.2842712475,"[68.0, 100.0]",0.0,"[96, 104]",0.701978300232,3,0.250361675397,1.0,1.0,-32.0,5.65685424949,64.0,"[100.0, 100.0]",23
13,1.0,0,42.1900462195,"[-44.0, 0.0]",0.0,"[-2, -4]",0.750207390636,1,0.266037128866,1.0,1.0,-44.0,4.472135955,64.0,"[0.0, 0.0]",22
