,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
264,1,7,44.9444101085,"[56.0, 0.0]",0.0,"[94, -24]",0.799951386172,1,0.38338254299,1.0,1.0,-44.0,24.7386337537,64.0,"[100.0, 0.0]",23
265,1,7,56.2938717802,"[144.0, -100.0]",-15.0,"[89, -88]",0.749918501242,1,0.34982427815,3.0,3.0,44.0,16.2788205961,64.0,"[100.0, -100.0]",22
266,1,7,58.3095189485,"[144.0, 100.0]",0.0,"[86, 94]",0.849918471184,1,0.316132911132,1.0,1.0,44.0,15.2315462117,64.0,"[100.0, 100.0]",21
267,1,7,64.4049687524,"[56.0, 0.0]",-5.0,"[114, 28]",0.716791991959,1,0.282767238561,1.0,1.0,-44.0,31.304951685,64.0,"[100.0, 0.0]",20
268,1,7,53.5350352573,"[132.0, -100.0]",-5.0,"[87, -71]",0.749246680993,1,0.382544870954,1.0,1.0,32.0,31.7804971641,64.0,"[100.0, -100.0]",19
269,1,7,49.6487663492,"[68.0, -100.0]",0.0,"[115, -116]",0.78387487086,1,0.383577238768,1.0,1.0,-32.0,21.9317121995,64.0,"[100.0, -100.0]",18
270,1,7,63.1268564083,"[-132.0, 100.0]",-1.0,"[-69, 96]",0.800246734754,1,0.383612692589,1.0,1.0,-32.0,31.2569992162,64.0,"[-100.0, 100.0]",17
271,1,7,56.0802995712,"[-32.0, 0.0]",-3.0,"[24, -3]",0.750107488246,1,0.349724526634,3.0,3.0,-32.0,24.1867732449,64.0,"[0.0, 0.0]",16
272,1,7,35.0142828,"[32.0, 100.0]",-1.0,"[-3, 101]",0.782945859944,1,0.349222163786,1.0,1.0,32.0,3.16227766017,64.0,"[0.0, 100.0]",15
273,1,7,51.4781507049,"[-44.0, -100.0]",-3.0,"[7, -107]",0.766435786034,1,0.383156299475,3.0,3.0,-44.0,9.89949493661,64.0,"[0.0, -100.0]",14
274,1,7,50.219518118,"[-68.0, -100.0]",0.0,"[-117, -89]",0.817230628105,1,0.399793766788,1.0,1.0,32.0,20.2484567313,64.0,"[-100.0, -100.0]",13
275,1,7,60.3738353925,"[44.0, 0.0]",-1.0,"[-10, -27]",0.817105938797,1,0.416063776007,1.0,1.0,44.0,28.7923600978,64.0,"[0.0, 0.0]",12
276,1,7,53.0848377599,"[-56.0, 100.0]",0.0,"[-109, 97]",0.883189499844,1,0.399328359868,1.0,1.0,44.0,9.48683298051,64.0,"[-100.0, 100.0]",11
277,1,7,40.8044115262,"[44.0, 0.0]",-15.0,"[5, 12]",0.817903650342,1,0.367157301866,3.0,3.0,44.0,13.0,64.0,"[0.0, 0.0]",10
278,1,7,56.1426753905,"[144.0, 100.0]",-15.0,"[88, 96]",0.783432298573,1,0.349274443113,3.0,3.0,44.0,12.6491106407,64.0,"[100.0, 100.0]",9
279,1,7,59.076221951,"[132.0, 100.0]",-1.0,"[73, 97]",1.00017246197,1,0.567097150488,1.0,-5.0,32.0,27.1661554144,64.0,"[100.0, 100.0]",8
280,1,7,41.0,"[132.0, -100.0]",-3.0,"[91, -100]",0.782448905171,1,0.365417058929,3.0,3.0,32.0,9.0,64.0,"[100.0, -100.0]",7
281,1,7,52.810983706,"[-144.0, 0.0]",0.0,"[-94, 17]",0.883024549345,1,0.499301889678,1.0,1.0,-44.0,18.0277563773,64.0,"[-100.0, 0.0]",6
282,-2,7,65.7951365984,"[32.0, -100.0]",0.0,"[-28, -73]",0.800372625818,4,0.383057449246,1.0,0.0,32.0,38.8973006776,64.0,"[0.0, -100.0]",5
283,1,7,33.3766385366,"[-32.0, -100.0]",-5.0,"[1, -105]",0.851101367618,1,0.383891816484,1.0,1.0,-32.0,5.09901951359,64.0,"[0.0, -100.0]",4
284,1,7,59.4390444069,"[-32.0, 100.0]",-3.0,"[26, 87]",0.733235364547,1,0.366477669682,3.0,3.0,-32.0,29.0688837075,64.0,"[0.0, 100.0]",3
285,1,7,49.4974746831,"[68.0, -100.0]",-15.0,"[117, -93]",0.782954573166,1,0.399498718674,3.0,3.0,-32.0,18.3847763109,64.0,"[100.0, -100.0]",2
286,1,7,68.0073525437,"[-144.0, 0.0]",-1.0,"[-76, 1]",0.799685181933,1,0.383532771259,1.0,1.0,-44.0,24.0208242989,64.0,"[-100.0, 0.0]",1
287,1,7,54.4242592968,"[-44.0, 0.0]",-5.0,"[7, 19]",0.733347434783,1,0.349491673056,1.0,1.0,-44.0,20.2484567313,64.0,"[0.0, 0.0]",0
