,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,57.2188780037,"[132.0, -100.0]",-5.0,"[75, -95]",0.967175547965,1,0.316281587933,1.0,1.0,32.0,25.495097568,64.0,"[100.0, -100.0]",35
1,1,0,55.1089829338,"[-32.0, 0.0]",-5.0,"[22, 11]",0.950510789291,1,0.300105369766,1.0,1.0,-32.0,24.5967477525,64.0,"[0.0, 0.0]",34
2,1,0,40.0124980475,"[-44.0, -100.0]",0.0,"[-4, -99]",0.783762548934,1,0.266327272286,1.0,1.0,-44.0,4.12310562562,64.0,"[0.0, -100.0]",33
3,1,0,35.4400902933,"[68.0, -100.0]",-1.0,"[102, -110]",0.8835419846,1,0.316229308723,1.0,1.0,-32.0,10.1980390272,64.0,"[100.0, -100.0]",32
4,1,0,44.1474801093,"[56.0, 100.0]",-5.0,"[99, 110]",0.899795419886,1,0.348905335763,1.0,1.0,-44.0,10.0498756211,64.0,"[100.0, 100.0]",31
5,1,0,42.0119030752,"[-68.0, 100.0]",0.0,"[-110, 101]",0.85027706495,1,0.283096289029,1.0,1.0,32.0,10.0498756211,64.0,"[-100.0, 100.0]",30
6,1,0,57.9396237475,"[44.0, 0.0]",-1.0,"[-10, 21]",0.850278266706,1,0.29920971219,1.0,1.0,44.0,23.2594066992,64.0,"[0.0, 0.0]",29
7,1,0,60.0749531835,"[132.0, 0.0]",-1.0,"[72, -3]",0.84989518614,1,0.282833090052,1.0,1.0,32.0,28.1602556807,64.0,"[100.0, 0.0]",28
8,1,0,37.0,"[-32.0, 100.0]",0.0,"[5, 100]",0.883473180351,1,0.282716813846,1.0,1.0,-32.0,5.0,64.0,"[0.0, 100.0]",27
9,1,0,50.0399840128,"[56.0, 100.0]",-1.0,"[106, 98]",1.10045726306,1,0.449996860232,1.0,-5.0,-44.0,6.32455532034,64.0,"[100.0, 100.0]",26
10,1,0,55.9732078766,"[44.0, -100.0]",-5.0,"[-9, -118]",0.833770345664,1,0.416582914651,1.0,1.0,44.0,20.1246117975,64.0,"[0.0, -100.0]",25
11,-2,0,60.2162768693,"[68.0, 100.0]",0.0,"[117, 65]",0.783636958571,4,0.316170719918,1.0,0.0,-32.0,38.9101529167,64.0,"[100.0, 100.0]",24
12,1,0,59.6824932455,"[-44.0, 0.0]",0.0,"[15, -9]",0.934022698202,1,0.43314371584,1.0,1.0,-44.0,17.4928556845,64.0,"[0.0, 0.0]",23
13,1,0,51.0881590978,"[132.0, 0.0]",0.0,"[81, -3]",0.766543750302,1,0.316518346779,1.0,1.0,32.0,19.2353840617,64.0,"[100.0, 0.0]",22
14,1,0,59.3043000127,"[144.0, -100.0]",0.0,"[85, -106]",0.667391064577,1,0.182461456745,1.0,1.0,44.0,16.1554944214,64.0,"[100.0, -100.0]",21
15,1,0,67.186308129,"[44.0, 100.0]",-5.0,"[-23, 105]",0.883666673559,1,0.316724459291,1.0,1.0,44.0,23.5372045919,64.0,"[0.0, 100.0]",20
16,1,0,44.72135955,"[-44.0, 100.0]",-1.0,"[0, 108]",0.850312518654,1,0.333358571632,1.0,1.0,-44.0,8.0,64.0,"[0.0, 100.0]",19
17,-2,0,67.0671305484,"[-68.0, 100.0]",-5.0,"[-135, 103]",0.883642336703,4,0.333077645744,1.0,0.0,32.0,35.1283361405,64.0,"[-100.0, 100.0]",18
18,1,0,57.3149195236,"[-132.0, -100.0]",-5.0,"[-75, -106]",0.983571399236,1,0.43322904536,1.0,1.0,-32.0,25.7099202644,64.0,"[-100.0, -100.0]",17
