,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,34.1760149813,"[132.0, -100.0]",-5.0,"[100, -88]",0.884968001687,1,0.316472072824,1.0,1.0,32.0,12.0,64.0,"[100.0, -100.0]",35
1,-2,0,62.2414652784,"[-32.0, 0.0]",-5.0,"[25, 25]",0.934401646489,4,0.483786918252,1.0,0.0,-32.0,35.3553390593,64.0,"[0.0, 0.0]",34
2,1,0,44.418464629,"[-44.0, -100.0]",0.0,"[-6, -77]",0.701933119009,1,0.333608749206,1.0,1.0,-44.0,23.769728648,64.0,"[0.0, -100.0]",33
3,-1,0,13.8924439894,"[-56.0, 0.0]",0.0,"[-44, -7]",0.901204819267,2,0.466887900722,1.0,0.0,44.0,56.4358042381,64.0,"[-100.0, 0.0]",32
4,1,0,51.7880295049,"[68.0, -100.0]",-1.0,"[119, -91]",0.818452363077,1,0.350021632679,1.0,1.0,-32.0,21.0237960416,64.0,"[100.0, -100.0]",31
5,1,0,41.5932686862,"[56.0, 100.0]",-5.0,"[97, 107]",0.801263708214,1,0.366693206743,1.0,1.0,-44.0,7.61577310586,64.0,"[100.0, 100.0]",30
6,1,0,44.1474801093,"[-68.0, 100.0]",0.0,"[-111, 90]",1.20096205271,1,0.716727758903,1.0,-5.0,32.0,14.8660687473,64.0,"[-100.0, 100.0]",29
7,1,0,50.1597448159,"[44.0, 0.0]",-1.0,"[-6, 4]",0.76842231772,1,0.35077306733,1.0,1.0,44.0,7.21110255093,64.0,"[0.0, 0.0]",28
8,-2,0,61.0327780787,"[132.0, 0.0]",-1.0,"[74, 19]",0.701050386095,4,0.316993359971,1.0,0.0,32.0,32.2024843762,64.0,"[100.0, 0.0]",27
9,1,0,55.0817574157,"[-32.0, 100.0]",0.0,"[21, 115]",0.801312081254,1,0.433825376327,1.0,1.0,-32.0,25.8069758011,64.0,"[0.0, 100.0]",26
10,1,0,43.0116263352,"[56.0, 100.0]",-1.0,"[99, 99]",0.817470480426,1,0.383414055221,1.0,1.0,-44.0,1.41421356237,64.0,"[100.0, 100.0]",25
11,1,0,58.6003412959,"[44.0, -100.0]",-5.0,"[-9, -125]",0.700042063516,1,0.300037857174,1.0,1.0,44.0,26.5706605112,64.0,"[0.0, -100.0]",24
12,1,0,38.4707681233,"[68.0, 100.0]",0.0,"[102, 82]",0.767258360138,1,0.333048703556,1.0,1.0,-32.0,18.1107702763,64.0,"[100.0, 100.0]",23
13,1,0,44.9444101085,"[-44.0, 0.0]",0.0,"[-2, 16]",0.683441997418,1,0.28353784213,1.0,1.0,-44.0,16.1245154966,64.0,"[0.0, 0.0]",22
14,0,0,27.0185121722,"[132.0, 0.0]",0.0,"[111, 17]",1.93550250877,3,0.317111438257,1.0,-5.0,32.0,20.2484567313,64.0,"[100.0, 0.0]",21
15,1,0,53.66563146,"[144.0, -100.0]",0.0,"[96, -76]",0.751593606343,1,0.349695039506,1.0,1.0,44.0,24.3310501212,64.0,"[100.0, -100.0]",20
16,-2,0,89.888820217,"[44.0, 100.0]",-5.0,"[-40, 68]",0.73482889164,4,0.383321215049,1.0,0.0,44.0,51.2249938995,64.0,"[0.0, 100.0]",19
17,1,0,48.0416485979,"[-44.0, 100.0]",-1.0,"[4, 102]",0.784243307397,1,0.367051648005,1.0,1.0,-44.0,4.472135955,64.0,"[0.0, 100.0]",18
18,0,0,28.3019433962,"[-68.0, 100.0]",-5.0,"[-83, 124]",0.801675329742,3,0.417125860025,1.0,-4.0,32.0,29.4108823397,64.0,"[-100.0, 100.0]",17
19,1,0,47.1699056603,"[-132.0, -100.0]",-5.0,"[-85, -104]",0.985025688802,1,0.566953399655,1.0,1.0,-32.0,15.5241746963,64.0,"[-100.0, -100.0]",16
20,0,0,26.1725046566,"[-132.0, 100.0]",-1.0,"[-106, 97]",1.10111378183,3,0.683086260251,1.0,-5.0,-32.0,6.7082039325,64.0,"[-100.0, 100.0]",15
21,0,0,24.6981780705,"[-56.0, -100.0]",-1.0,"[-79, -109]",0.817959619046,3,0.433214553981,1.0,0.0,44.0,22.8473193176,64.0,"[-100.0, -100.0]",14
