,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,42.1070065429,"[132.0, -100.0]",-5.0,"[90, -103]",0.983730542939,1,0.299318773672,1.0,1.0,32.0,10.4403065089,64.0,"[100.0, -100.0]",35
1,1,0,42.7200187266,"[-32.0, 0.0]",-5.0,"[8, 15]",0.867678346112,1,0.248837155756,1.0,1.0,-32.0,17.0,64.0,"[0.0, 0.0]",34
2,1,0,34.0147027034,"[-44.0, -100.0]",0.0,"[-10, -101]",0.851170025766,1,0.299925396685,1.0,1.0,-44.0,10.0498756211,64.0,"[0.0, -100.0]",33
3,1,0,39.8120584748,"[68.0, -100.0]",-1.0,"[107, -92]",0.918519611005,1,0.351115492173,1.0,1.0,-32.0,10.6301458127,64.0,"[100.0, -100.0]",32
4,1,0,55.5787729264,"[56.0, 100.0]",-5.0,"[111, 92]",0.91719279252,1,0.332471522037,1.0,1.0,-44.0,13.6014705087,64.0,"[100.0, 100.0]",31
5,0,0,30.5941170816,"[-68.0, 100.0]",0.0,"[-98, 106]",0.900780317374,3,0.349529979751,1.0,1.0,32.0,6.32455532034,64.0,"[-100.0, 100.0]",30
6,1,0,53.3385414124,"[44.0, 0.0]",-1.0,"[-9, 6]",0.883923466317,1,0.31623962149,1.0,1.0,44.0,10.8166538264,64.0,"[0.0, 0.0]",29
7,1,0,42.0,"[132.0, 0.0]",-1.0,"[90, 0]",0.935260185506,1,0.350479424465,1.0,1.0,32.0,10.0,64.0,"[100.0, 0.0]",28
8,0,0,20.8086520467,"[-32.0, 100.0]",0.0,"[-15, 112]",0.934131067246,3,0.350365551189,1.0,1.0,-32.0,19.2093727123,64.0,"[0.0, 100.0]",27
9,1,0,34.1320963318,"[56.0, 100.0]",-1.0,"[90, 103]",0.96791657852,1,0.299944024999,1.0,1.0,-44.0,10.4403065089,64.0,"[100.0, 100.0]",26
10,1,0,59.0084739677,"[44.0, -100.0]",-5.0,"[-15, -99]",2.00278553879,1,0.350310267415,1.0,-5.0,44.0,15.0332963784,64.0,"[0.0, -100.0]",25
11,1,0,47.0744091838,"[68.0, 100.0]",0.0,"[114, 110]",0.951489982661,1,0.316723057535,1.0,1.0,-32.0,17.2046505341,64.0,"[100.0, 100.0]",24
12,1,0,60.4069532422,"[-44.0, 0.0]",0.0,"[16, -7]",1.06815991877,1,0.366731154732,1.0,-5.0,-44.0,17.4642491966,64.0,"[0.0, 0.0]",23
