,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,48.0936586256,"[132.0, -100.0]",-5.0,"[84, -97]",0.851387101575,1,0.332911292382,1.0,1.0,32.0,16.2788205961,64.0,"[100.0, -100.0]",35
1,1,0,53.0377224247,"[-32.0, 0.0]",-5.0,"[21, 2]",0.78358493041,1,0.365486163821,1.0,1.0,-32.0,21.0950231097,64.0,"[0.0, 0.0]",34
2,1,0,54.1479454827,"[-44.0, -100.0]",0.0,"[10, -104]",0.650569319609,1,0.332836478716,1.0,1.0,-44.0,10.7703296143,64.0,"[0.0, -100.0]",33
3,1,0,52.3450093132,"[-56.0, 0.0]",0.0,"[-108, 6]",0.734116001986,1,0.282764534524,1.0,1.0,44.0,10.0,64.0,"[-100.0, 0.0]",32
4,1,0,42.0475920833,"[68.0, -100.0]",-1.0,"[110, -102]",0.734300482145,1,0.300461711187,1.0,1.0,-32.0,10.1980390272,64.0,"[100.0, -100.0]",31
5,1,0,55.7314991724,"[56.0, 100.0]",-5.0,"[111, 109]",0.734038183757,1,0.299486129545,1.0,1.0,-44.0,14.2126704036,64.0,"[100.0, 100.0]",30
6,1,0,52.0864665724,"[-68.0, 100.0]",0.0,"[-120, 103]",0.701281235786,1,0.25007609051,1.0,1.0,32.0,20.2237484162,64.0,"[-100.0, 100.0]",29
7,1,0,48.2597140481,"[44.0, 0.0]",-1.0,"[-4, 5]",0.701040570333,1,0.316241075343,1.0,1.0,44.0,6.40312423743,64.0,"[0.0, 0.0]",28
8,1,0,45.0444225182,"[132.0, 0.0]",-1.0,"[87, 2]",0.800511737179,1,0.299094034126,1.0,1.0,32.0,13.152946438,64.0,"[100.0, 0.0]",27
9,1,0,47.3814309619,"[-32.0, 100.0]",0.0,"[15, 94]",2.36929174338,1,0.316762967908,1.0,-5.0,-32.0,16.1554944214,64.0,"[0.0, 100.0]",26
10,1,0,52.1536192416,"[56.0, 100.0]",-1.0,"[108, 104]",0.666922855715,1,0.366074457299,1.0,1.0,-44.0,8.94427191,64.0,"[100.0, 100.0]",25
11,1,0,55.5787729264,"[44.0, -100.0]",-5.0,"[-11, -92]",0.683429023658,1,0.316314086202,1.0,1.0,44.0,13.6014705087,64.0,"[0.0, -100.0]",24
12,1,0,41.7731971484,"[68.0, 100.0]",0.0,"[109, 92]",0.701157147356,1,0.349240191048,1.0,1.0,-32.0,12.0415945788,64.0,"[100.0, 100.0]",23
13,1,0,60.6712452485,"[-44.0, 0.0]",0.0,"[16, -9]",0.617305802356,1,0.299566651869,1.0,1.0,-44.0,18.3575597507,64.0,"[0.0, 0.0]",22
14,1,0,54.8178802947,"[132.0, 0.0]",0.0,"[79, 14]",0.718046096619,1,0.316384092555,1.0,1.0,32.0,25.2388589282,64.0,"[100.0, 0.0]",21
15,1,0,53.2353266168,"[44.0, 100.0]",-5.0,"[-9, 105]",0.701217238617,1,0.251130391727,1.0,1.0,44.0,10.295630141,64.0,"[0.0, 100.0]",20
16,1,0,54.918120871,"[-44.0, 100.0]",-1.0,"[10, 90]",0.700636156136,1,0.300680142944,1.0,1.0,-44.0,14.1421356237,64.0,"[0.0, 100.0]",19
17,1,0,58.0086200491,"[-68.0, 100.0]",-5.0,"[-126, 99]",0.667695028475,1,0.316412034968,1.0,1.0,32.0,26.0192236625,64.0,"[-100.0, 100.0]",18
18,1,0,43.1740662898,"[-132.0, -100.0]",-5.0,"[-90, -90]",0.718058415339,1,0.300042574701,1.0,1.0,-32.0,14.1421356237,64.0,"[-100.0, -100.0]",17
19,1,0,38.0525951809,"[-132.0, 100.0]",-1.0,"[-94, 98]",0.634535769466,1,0.282606794965,1.0,1.0,-32.0,6.32455532034,64.0,"[-100.0, 100.0]",16
20,1,0,34.7850542619,"[-56.0, -100.0]",-1.0,"[-89, -89]",0.718293071724,1,0.299862300861,1.0,1.0,44.0,15.5563491861,64.0,"[-100.0, -100.0]",15
21,1,0,47.2969343615,"[32.0, -100.0]",-1.0,"[-14, -89]",0.684864603856,1,0.266553715104,1.0,1.0,32.0,17.8044938148,64.0,"[0.0, -100.0]",14
22,1,0,49.2544414241,"[-44.0, 100.0]",-5.0,"[5, 95]",0.71786702465,1,0.350215472281,1.0,1.0,-44.0,7.07106781187,64.0,"[0.0, 100.0]",13
23,1,0,46.0434577329,"[-132.0, -100.0]",0.0,"[-86, -102]",0.700875619776,1,0.316443282412,1.0,1.0,-32.0,14.1421356237,64.0,"[-100.0, -100.0]",12
24,1,0,45.8911756223,"[56.0, 100.0]",0.0,"[101, 91]",0.667603689712,1,0.315829149738,1.0,1.0,-44.0,9.05538513814,64.0,"[100.0, 100.0]",11
25,1,0,42.2965719651,"[132.0, -100.0]",-5.0,"[90, -95]",0.685295758653,1,0.350514426245,1.0,1.0,32.0,11.1803398875,64.0,"[100.0, -100.0]",10
26,1,0,61.0327780787,"[-144.0, 0.0]",-1.0,"[-83, 2]",0.633955888799,1,0.282394672744,1.0,1.0,-44.0,17.1172427686,64.0,"[-100.0, 0.0]",9
27,1,0,53.3385414124,"[32.0, 0.0]",0.0,"[-21, 6]",0.668146614276,1,0.299974671565,1.0,1.0,32.0,21.8403296678,64.0,"[0.0, 0.0]",8
28,1,0,35.6931365951,"[-132.0, 0.0]",-5.0,"[-97, 7]",0.634920654004,1,0.282878407452,1.0,1.0,-32.0,7.61577310586,64.0,"[-100.0, 0.0]",7
29,1,0,55.0817574157,"[-32.0, 0.0]",-1.0,"[23, -3]",0.60197291628,1,0.300050386519,1.0,1.0,-32.0,23.1948270095,64.0,"[0.0, 0.0]",6
30,1,0,54.3323108288,"[-144.0, -100.0]",-5.0,"[-90, -94]",0.68449534307,1,0.299913979368,1.0,1.0,-44.0,11.6619037897,64.0,"[-100.0, -100.0]",5
31,1,0,53.0377224247,"[-56.0, 100.0]",-5.0,"[-109, 102]",0.717317490082,1,0.282621517312,1.0,1.0,44.0,9.21954445729,64.0,"[-100.0, 100.0]",4
32,1,0,53.1507290637,"[144.0, 0.0]",-1.0,"[92, 11]",0.634904429375,1,0.299784182222,1.0,1.0,44.0,13.6014705087,64.0,"[100.0, 0.0]",3
33,1,0,55.5787729264,"[44.0, -100.0]",0.0,"[-11, -92]",1.05173827492,1,0.332792311674,1.0,-5.0,44.0,13.6014705087,64.0,"[0.0, -100.0]",2
34,1,0,59.6824932455,"[32.0, -100.0]",-1.0,"[-27, -91]",0.617297690012,1,0.31647573167,1.0,1.0,32.0,28.4604989415,64.0,"[0.0, -100.0]",1
35,1,0,52.6307894678,"[144.0, -100.0]",0.0,"[93, -87]",0.751113716397,1,0.299509264762,1.0,1.0,44.0,14.7648230602,64.0,"[100.0, -100.0]",0
36,1,1,57.2800139665,"[32.0, 100.0]",0.0,"[-23, 84]",0.8852626484,1,0.616778801952,1.0,1.0,32.0,28.0178514522,64.0,"[0.0, 100.0]",35
37,1,1,55.3263047745,"[132.0, 0.0]",-5.0,"[77, 6]",0.617773612787,1,0.300030255923,1.0,1.0,32.0,23.769728648,64.0,"[100.0, 0.0]",34
38,0,1,25.495097568,"[-32.0, -100.0]",-5.0,"[-7, -95]",0.552061716153,3,0.3333953275,1.0,-4.0,-32.0,8.60232526704,64.0,"[0.0, -100.0]",33
39,-2,1,78.5493475466,"[-144.0, 100.0]",-1.0,"[-71, 71]",0.649774612742,4,0.299168847734,1.0,0.0,-44.0,41.0121933088,64.0,"[-100.0, 100.0]",32
40,1,1,54.3323108288,"[-144.0, 0.0]",0.0,"[-90, 6]",0.617382118246,1,0.316686652019,1.0,1.0,-44.0,11.6619037897,64.0,"[-100.0, 0.0]",31
41,1,1,57.7234787586,"[144.0, 100.0]",-5.0,"[88, 114]",0.718001929519,1,0.349561679293,1.0,1.0,44.0,18.4390889146,64.0,"[100.0, 100.0]",30
42,1,1,52.6117857519,"[-68.0, 0.0]",-1.0,"[-120, 8]",0.650436517899,1,0.316043074592,1.0,1.0,32.0,21.5406592285,64.0,"[-100.0, 0.0]",29
43,1,1,50.219518118,"[144.0, 0.0]",0.0,"[95, 11]",0.617736957094,1,0.317659529508,1.0,1.0,44.0,12.0830459736,64.0,"[100.0, 0.0]",28
44,1,1,47.0,"[-44.0, 0.0]",-5.0,"[3, 0]",0.550485221902,1,0.298919168534,1.0,1.0,-44.0,3.0,64.0,"[0.0, 0.0]",27
45,1,1,48.8364617883,"[-32.0, 100.0]",-1.0,"[16, 109]",0.65124053898,1,0.2827513144,1.0,1.0,-32.0,18.3575597507,64.0,"[0.0, 100.0]",26
46,1,1,53.3385414124,"[-132.0, 100.0]",0.0,"[-79, 106]",0.65110413183,1,0.283108857402,1.0,1.0,-32.0,21.8403296678,64.0,"[-100.0, 100.0]",25
47,1,1,51.3517283059,"[144.0, 100.0]",-1.0,"[93, 106]",0.717629063292,1,0.333064224629,1.0,1.0,44.0,9.21954445729,64.0,"[100.0, 100.0]",24
48,1,1,55.9016994375,"[-144.0, -100.0]",0.0,"[-89, -90]",0.751408463984,1,0.316309879767,1.0,1.0,-44.0,14.8660687473,64.0,"[-100.0, -100.0]",23
49,1,1,52.9528091795,"[-144.0, -100.0]",-5.0,"[-92, -110]",0.667743101483,1,0.332998725178,1.0,1.0,-44.0,12.8062484749,64.0,"[-100.0, -100.0]",22
50,1,1,41.7612260356,"[-132.0, -100.0]",-1.0,"[-92, -88]",0.601062834088,1,0.116387157177,1.0,1.0,-32.0,14.4222051019,64.0,"[-100.0, -100.0]",21
51,1,1,45.1774279923,"[-132.0, 100.0]",-5.0,"[-87, 96]",0.667739796452,1,0.282505541167,1.0,1.0,-32.0,13.6014705087,64.0,"[-100.0, 100.0]",20
52,1,1,53.3385414124,"[132.0, -100.0]",0.0,"[79, -94]",0.867883654952,1,0.366399551043,1.0,1.0,32.0,21.8403296678,64.0,"[100.0, -100.0]",19
53,1,1,44.0,"[-132.0, -100.0]",0.0,"[-88, -100]",0.651684012497,1,0.28302262642,1.0,1.0,-32.0,12.0,64.0,"[-100.0, -100.0]",18
54,1,1,62.2896460096,"[-56.0, 0.0]",0.0,"[-118, 6]",0.701539928676,1,0.316571577219,1.0,1.0,44.0,18.973665961,64.0,"[-100.0, 0.0]",17
55,1,1,54.083269132,"[44.0, 0.0]",-5.0,"[-10, 3]",0.584362871887,1,0.316975690948,1.0,1.0,44.0,10.4403065089,64.0,"[0.0, 0.0]",16
56,1,1,55.3172667438,"[-68.0, -100.0]",-1.0,"[-122, -88]",0.684062385582,1,0.333355066366,1.0,1.0,32.0,25.0599281723,64.0,"[-100.0, -100.0]",15
57,1,1,66.4830805544,"[-44.0, 100.0]",-1.0,"[22, 108]",1.90140856919,1,0.316168364894,1.0,-5.0,-44.0,23.4093998214,64.0,"[0.0, 100.0]",14
58,1,1,43.4165866922,"[32.0, 100.0]",-5.0,"[-10, 111]",0.684706563887,1,0.650373722601,1.0,1.0,32.0,14.8660687473,64.0,"[0.0, 100.0]",13
59,1,1,52.810983706,"[144.0, -100.0]",-1.0,"[94, -83]",0.734408946882,1,0.333038986311,1.0,1.0,44.0,18.0277563773,64.0,"[100.0, -100.0]",12
60,1,1,50.3587132481,"[132.0, 100.0]",0.0,"[82, 106]",0.700655385328,1,0.299592190655,1.0,1.0,32.0,18.973665961,64.0,"[100.0, 100.0]",11
61,1,1,45.7055795281,"[-132.0, 100.0]",-1.0,"[-87, 108]",0.683948512655,1,0.332802226767,1.0,1.0,-32.0,15.2643375225,64.0,"[-100.0, 100.0]",10
62,1,1,33.5261092285,"[68.0, 0.0]",0.0,"[100, 10]",0.700841668237,1,0.282551811426,1.0,1.0,-32.0,10.0,64.0,"[100.0, 0.0]",9
