,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
62,-2.0,1,60.415229868,"[68.0, 0.0]",0.0,"[121, 29]",0.817410958665,4,1.0,0.0,-32.0,35.8050275799,64.0,"[100.0, 0.0]",9
63,1.0,1,55.0817574157,"[32.0, -100.0]",-5.0,"[-23, -97]",0.733690201712,1,1.0,1.0,32.0,23.1948270095,64.0,"[0.0, -100.0]",8
64,1.0,1,48.0416485979,"[44.0, 100.0]",0.0,"[-4, 98]",0.784785052747,1,1.0,1.0,44.0,4.472135955,64.0,"[0.0, 100.0]",7
65,1.0,1,59.076221951,"[56.0, 0.0]",-1.0,"[115, 3]",0.767249589742,1,1.0,1.0,-44.0,15.2970585408,64.0,"[100.0, 0.0]",6
66,,1,,"[56.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, -100.0]",5
67,1.0,1,73.0,"[144.0, 100.0]",-5.0,"[71, 100]",0.784036945101,1,1.0,1.0,44.0,29.0,64.0,"[100.0, 100.0]",4
68,,1,,"[-68.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",3
69,1.0,1,53.3385414124,"[44.0, -100.0]",-1.0,"[-9, -94]",0.834974663489,1,1.0,1.0,44.0,10.8166538264,64.0,"[0.0, -100.0]",2
70,-2.0,1,82.7647267862,"[56.0, -100.0]",-5.0,"[131, -135]",0.76738358814,4,1.0,0.0,-44.0,46.7546789102,64.0,"[100.0, -100.0]",1
71,1.0,1,36.4005494464,"[68.0, 0.0]",-5.0,"[103, 10]",0.717869978289,1,1.0,1.0,-32.0,10.4403065089,64.0,"[100.0, 0.0]",0
72,1.0,2,60.0083327547,"[-56.0, 0.0]",-5.0,"[-111, 24]",0.750521422015,1,1.0,1.0,44.0,26.4007575649,64.0,"[-100.0, 0.0]",35
73,,2,,"[-44.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, -100.0]",34
74,1.0,2,44.0113621693,"[-44.0, 0.0]",0.0,"[0, -1]",0.733696511055,1,1.0,1.0,-44.0,1.0,64.0,"[0.0, 0.0]",33
75,1.0,2,35.5105618091,"[-132.0, 100.0]",0.0,"[-97, 106]",0.767848676751,1,1.0,1.0,-32.0,6.7082039325,64.0,"[-100.0, 100.0]",32
76,1.0,2,44.5533388199,"[-44.0, 100.0]",-1.0,"[0, 93]",0.784160427927,1,1.0,1.0,-44.0,7.0,64.0,"[0.0, 100.0]",31
77,1.0,2,36.4965751818,"[-32.0, 0.0]",-1.0,"[4, -6]",0.734486380534,1,1.0,1.0,-32.0,7.21110255093,64.0,"[0.0, 0.0]",30
78,1.0,2,56.2938717802,"[-68.0, 100.0]",-1.0,"[-123, 88]",0.767459300238,1,1.0,1.0,32.0,25.9422435421,64.0,"[-100.0, 100.0]",29
79,1.0,2,44.1814440687,"[44.0, -100.0]",-1.0,"[0, -104]",0.768334796499,1,1.0,1.0,44.0,4.0,64.0,"[0.0, -100.0]",28
80,,2,,"[44.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, -100.0]",27
81,1.0,2,47.1699056603,"[-68.0, 100.0]",-5.0,"[-115, 104]",0.833666526662,1,1.0,1.0,32.0,15.5241746963,64.0,"[-100.0, 100.0]",26
82,1.0,2,51.6236379966,"[-32.0, 0.0]",-5.0,"[12, 27]",0.818439080904,1,1.0,1.0,-32.0,29.5465734054,64.0,"[0.0, 0.0]",25
83,1.0,2,39.2173431023,"[-68.0, 0.0]",0.0,"[-105, -13]",0.767953832445,1,1.0,1.0,32.0,13.9283882772,64.0,"[-100.0, 0.0]",24
84,1.0,2,61.6603600379,"[-56.0, -100.0]",0.0,"[-117, -91]",0.802230382305,1,1.0,1.0,44.0,19.2353840617,64.0,"[-100.0, -100.0]",23
85,,2,,"[132.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, -100.0]",22
86,1.0,2,54.083269132,"[144.0, 0.0]",-1.0,"[90, 3]",0.766886952821,1,1.0,1.0,44.0,10.4403065089,64.0,"[100.0, 0.0]",21
87,1.0,2,45.2216762184,"[-68.0, 0.0]",-1.0,"[-111, 14]",0.717432530604,1,1.0,1.0,32.0,17.8044938148,64.0,"[-100.0, 0.0]",20
88,1.0,2,51.4781507049,"[-44.0, -100.0]",0.0,"[7, -93]",0.751443487228,1,1.0,1.0,-44.0,9.89949493661,64.0,"[0.0, -100.0]",19
89,1.0,2,42.7551166529,"[68.0, -100.0]",-1.0,"[110, -92]",0.716858380518,1,1.0,1.0,-32.0,12.8062484749,64.0,"[100.0, -100.0]",18
90,1.0,2,33.8378486314,"[-132.0, 0.0]",-5.0,"[-100, 11]",0.750471247731,1,1.0,1.0,-32.0,11.0,64.0,"[-100.0, 0.0]",17
91,,2,,"[-144.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",16
92,1.0,2,47.0956473573,"[-144.0, -100.0]",-1.0,"[-97, -97]",0.751045998706,1,1.0,1.0,-44.0,4.24264068712,64.0,"[-100.0, -100.0]",15
93,1.0,2,58.6941223633,"[132.0, 100.0]",0.0,"[75, 114]",0.950436215859,1,1.0,1.0,32.0,28.6530975638,64.0,"[100.0, 100.0]",14
94,,2,,"[68.0, 0.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",13
95,1.0,2,45.0,"[144.0, 0.0]",-5.0,"[99, 0]",0.750615461253,1,1.0,1.0,44.0,1.0,64.0,"[100.0, 0.0]",12
96,1.0,2,40.2616442784,"[68.0, 100.0]",-5.0,"[107, 110]",0.733640027422,1,1.0,1.0,-32.0,12.2065556157,64.0,"[100.0, 100.0]",11
97,1.0,2,47.2652091924,"[-44.0, 100.0]",0.0,"[3, 105]",0.749905209654,1,1.0,1.0,-44.0,5.83095189485,64.0,"[0.0, 100.0]",10
98,1.0,2,49.0917508345,"[-68.0, 100.0]",0.0,"[-117, 97]",0.868036214419,1,1.0,1.0,32.0,17.2626765016,64.0,"[-100.0, 100.0]",9
99,1.0,2,55.0363516233,"[56.0, 100.0]",-1.0,"[106, 77]",0.817426281355,1,1.0,1.0,-44.0,23.769728648,64.0,"[100.0, 100.0]",8
100,1.0,2,46.0434577329,"[44.0, 0.0]",-1.0,"[-2, 2]",0.817148670321,1,1.0,1.0,44.0,2.82842712475,64.0,"[0.0, 0.0]",7
101,1.0,2,44.0,"[-44.0, 100.0]",-5.0,"[0, 100]",0.767507972305,1,1.0,1.0,-44.0,0.0,64.0,"[0.0, 100.0]",6
102,1.0,2,43.1740662898,"[132.0, -100.0]",-5.0,"[90, -110]",0.834126507707,1,1.0,1.0,32.0,14.1421356237,64.0,"[100.0, -100.0]",5
103,1.0,2,43.4165866922,"[68.0, 100.0]",-1.0,"[110, 111]",0.716733395464,1,1.0,1.0,-32.0,14.8660687473,64.0,"[100.0, 100.0]",4
104,1.0,2,60.7289058028,"[44.0, 0.0]",0.0,"[-14, 18]",0.801225995208,1,1.0,1.0,44.0,22.803508502,64.0,"[0.0, 0.0]",3
105,,2,,"[32.0, -100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",2
106,1.0,2,46.5188133985,"[68.0, -100.0]",0.0,"[110, -80]",0.850631144473,1,1.0,1.0,-32.0,22.360679775,64.0,"[100.0, -100.0]",1
107,1.0,2,57.008771255,"[-56.0, -100.0]",-5.0,"[-109, -121]",0.80007258747,1,1.0,1.0,44.0,22.8473193176,64.0,"[-100.0, -100.0]",0
108,1.0,3,47.759815745,"[-56.0, 100.0]",-5.0,"[-101, 116]",0.984256690455,1,1.0,1.0,44.0,16.0312195419,64.0,"[-100.0, 100.0]",35
109,1.0,3,49.6487663492,"[-144.0, 100.0]",0.0,"[-97, 84]",0.767103873997,1,1.0,1.0,-44.0,16.2788205961,64.0,"[-100.0, 100.0]",34
110,1.0,3,44.7772263545,"[32.0, 0.0]",-5.0,"[-9, 18]",0.818057816403,1,1.0,1.0,32.0,20.1246117975,64.0,"[0.0, 0.0]",33
111,1.0,3,59.0338885726,"[44.0, 0.0]",0.0,"[-15, 2]",0.767883227905,1,1.0,1.0,44.0,15.1327459504,64.0,"[0.0, 0.0]",32
112,1.0,3,52.3450093132,"[68.0, 100.0]",-5.0,"[120, 94]",0.800438529288,1,1.0,1.0,-32.0,20.8806130178,64.0,"[100.0, 100.0]",31
113,1.0,3,37.6563407675,"[-68.0, 100.0]",-1.0,"[-105, 107]",0.800277490853,1,1.0,1.0,32.0,8.60232526704,64.0,"[-100.0, 100.0]",30
114,1.0,3,47.8016736109,"[-132.0, 0.0]",-1.0,"[-86, 13]",0.801093499038,1,1.0,1.0,-32.0,19.1049731745,64.0,"[-100.0, 0.0]",29
115,1.0,3,61.1310068623,"[132.0, -100.0]",0.0,"[71, -104]",0.733935064254,1,1.0,1.0,32.0,29.2745623366,64.0,"[100.0, -100.0]",28
116,1.0,3,42.4381903478,"[-32.0, -100.0]",0.0,"[3, -76]",0.767093959315,1,1.0,1.0,-32.0,24.1867732449,64.0,"[0.0, -100.0]",27
117,1.0,3,46.5725240888,"[-144.0, 0.0]",-5.0,"[-99, 12]",0.834386692935,1,1.0,1.0,-44.0,12.0415945788,64.0,"[-100.0, 0.0]",26
118,1.0,3,33.7342555869,"[-44.0, 100.0]",-1.0,"[-11, 93]",0.834829248186,1,1.0,1.0,-44.0,13.0384048104,64.0,"[0.0, 100.0]",25
119,1.0,3,44.0454310911,"[144.0, -100.0]",-1.0,"[100, -102]",0.768193286978,1,1.0,1.0,44.0,2.0,64.0,"[100.0, -100.0]",24
120,1.0,3,47.0956473573,"[-144.0, -100.0]",-1.0,"[-97, -103]",0.750544556271,1,1.0,1.0,-44.0,4.24264068712,64.0,"[-100.0, -100.0]",23
121,1.0,3,67.0671305484,"[-56.0, -100.0]",0.0,"[-119, -77]",0.734062152424,1,1.0,1.0,44.0,29.8328677804,64.0,"[-100.0, -100.0]",22
122,,3,,"[68.0, 0.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",21
123,1.0,3,58.1807528312,"[-56.0, 0.0]",-1.0,"[-109, 24]",0.817448213827,1,1.0,1.0,44.0,25.632011236,64.0,"[-100.0, 0.0]",20
124,1.0,3,35.5105618091,"[44.0, 0.0]",-5.0,"[9, -6]",0.800403377241,1,1.0,1.0,44.0,10.8166538264,64.0,"[0.0, 0.0]",19
125,1.0,3,50.5964425627,"[132.0, 100.0]",0.0,"[84, 116]",0.783203511117,1,1.0,1.0,32.0,22.627416998,64.0,"[100.0, 100.0]",18
126,1.0,3,43.6806593357,"[-132.0, 100.0]",-5.0,"[-90, 112]",0.767960742676,1,1.0,1.0,-32.0,15.6204993518,64.0,"[-100.0, 100.0]",17
127,,3,,"[32.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",16
128,1.0,3,49.8196748283,"[-44.0, 100.0]",0.0,"[5, 109]",0.783835346614,1,1.0,1.0,-44.0,10.295630141,64.0,"[0.0, 100.0]",15
129,-2.0,3,70.2637886824,"[56.0, -100.0]",-5.0,"[120, -129]",0.700447782987,4,1.0,0.0,-44.0,35.2278299076,64.0,"[100.0, -100.0]",14
130,,3,,"[32.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",13
131,-2.0,3,47.2016948848,"[-32.0, -100.0]",0.0,"[-4, -62]",0.701469595886,4,1.0,0.0,-32.0,38.2099463491,64.0,"[0.0, -100.0]",12
132,1.0,3,51.7880295049,"[-132.0, -100.0]",-1.0,"[-81, -91]",0.767191904331,1,1.0,1.0,-32.0,21.0237960416,64.0,"[-100.0, -100.0]",11
133,1.0,3,39.5600808897,"[-68.0, 100.0]",-1.0,"[-105, 114]",0.784760716717,1,1.0,1.0,32.0,14.8660687473,64.0,"[-100.0, 100.0]",10
134,1.0,3,40.4969134626,"[-44.0, 100.0]",-1.0,"[-10, 78]",0.718469365744,1,1.0,1.0,-44.0,24.1660919472,64.0,"[0.0, 100.0]",9
135,1.0,3,57.2450871254,"[144.0, -100.0]",-1.0,"[90, -81]",0.752374565782,1,1.0,1.0,44.0,21.4709105536,64.0,"[100.0, -100.0]",8
136,1.0,3,59.0084739677,"[-144.0, -100.0]",-5.0,"[-85, -99]",0.751559458935,1,1.0,1.0,-44.0,15.0332963784,64.0,"[-100.0, -100.0]",7
137,1.0,3,68.7313611098,"[-56.0, 0.0]",-5.0,"[-124, 10]",0.718214288077,1,1.0,1.0,44.0,26.0,64.0,"[-100.0, 0.0]",6
138,1.0,3,45.6946386352,"[-32.0, 100.0]",-5.0,"[10, 82]",0.75092041276,1,1.0,1.0,-32.0,20.591260282,64.0,"[0.0, 100.0]",5
139,1.0,3,42.0475920833,"[132.0, 0.0]",-5.0,"[90, 2]",0.684602923091,1,1.0,1.0,32.0,10.1980390272,64.0,"[100.0, 0.0]",4
140,1.0,3,65.192024052,"[56.0, 100.0]",0.0,"[117, 123]",0.716989074022,1,1.0,1.0,-44.0,28.6006992922,64.0,"[100.0, 100.0]",3
141,1.0,3,53.0094331228,"[144.0, -100.0]",0.0,"[91, -99]",0.666892000296,1,1.0,1.0,44.0,9.05538513814,64.0,"[100.0, -100.0]",2
142,1.0,3,55.4436651025,"[-68.0, 0.0]",0.0,"[-123, -7]",0.717560820551,1,1.0,1.0,32.0,24.0416305603,64.0,"[-100.0, 0.0]",1
143,,3,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",0
144,1.0,4,41.7612260356,"[44.0, 0.0]",-5.0,"[4, -12]",0.717746195016,1,1.0,1.0,44.0,12.6491106407,64.0,"[0.0, 0.0]",35
145,1.0,4,48.2700735446,"[68.0, 0.0]",-1.0,"[115, 11]",0.733136481875,1,1.0,1.0,-32.0,18.6010752377,64.0,"[100.0, 0.0]",34
146,-2.0,4,53.2541078228,"[-68.0, -100.0]",-5.0,"[-112, -130]",0.766874334138,4,1.0,0.0,32.0,32.3109888428,64.0,"[-100.0, -100.0]",33
147,1.0,4,43.0116263352,"[-44.0, 100.0]",0.0,"[-3, 113]",0.750337549776,1,1.0,1.0,-44.0,13.3416640641,64.0,"[0.0, 100.0]",32
148,1.0,4,51.2445119013,"[-44.0, -100.0]",-1.0,"[7, -105]",0.752027251547,1,1.0,1.0,-44.0,8.60232526704,64.0,"[0.0, -100.0]",31
149,-2.0,4,64.6606526413,"[56.0, -100.0]",-5.0,"[111, -66]",0.751053509826,4,1.0,0.0,-44.0,35.7351367704,64.0,"[100.0, -100.0]",30
150,1.0,4,57.9396237475,"[144.0, 100.0]",-1.0,"[90, 121]",0.73397502342,1,1.0,1.0,44.0,23.2594066992,64.0,"[100.0, 100.0]",29
151,1.0,4,53.0848377599,"[32.0, 0.0]",-1.0,"[-21, -3]",0.750835987765,1,1.0,1.0,32.0,21.2132034356,64.0,"[0.0, 0.0]",28
152,-2.0,4,85.7029754443,"[144.0, 0.0]",0.0,"[63, 28]",0.784221718677,4,1.0,0.0,44.0,46.4004310325,64.0,"[100.0, 0.0]",27
153,1.0,4,46.9574275275,"[-132.0, -100.0]",0.0,"[-90, -79]",0.766881244374,1,1.0,1.0,-32.0,23.2594066992,64.0,"[-100.0, -100.0]",26
154,1.0,4,55.4436651025,"[132.0, 100.0]",0.0,"[77, 93]",0.767142030491,1,1.0,1.0,32.0,24.0416305603,64.0,"[100.0, 100.0]",25
155,1.0,4,37.1079506306,"[-32.0, 100.0]",-5.0,"[4, 109]",0.766683551668,1,1.0,1.0,-32.0,9.8488578018,64.0,"[0.0, 100.0]",24
156,1.0,4,64.28063472,"[44.0, 100.0]",0.0,"[-20, 106]",0.717214708096,1,1.0,1.0,44.0,20.8806130178,64.0,"[0.0, 100.0]",23
157,1.0,4,37.483329628,"[32.0, -100.0]",-5.0,"[-5, -94]",0.751618646569,1,1.0,1.0,32.0,7.81024967591,64.0,"[0.0, -100.0]",22
158,1.0,4,68.3520299625,"[144.0, 0.0]",-5.0,"[80, 24]",0.767211132807,1,1.0,1.0,44.0,31.2409987036,64.0,"[100.0, 0.0]",21
159,1.0,4,34.9284983931,"[-32.0, 0.0]",0.0,"[0, 14]",0.750243510542,1,1.0,1.0,-32.0,14.0,64.0,"[0.0, 0.0]",20
160,1.0,4,42.1070065429,"[-132.0, 0.0]",-5.0,"[-90, -3]",0.817717111957,1,1.0,1.0,-32.0,10.4403065089,64.0,"[-100.0, 0.0]",19
161,1.0,4,55.1452627158,"[56.0, 100.0]",-5.0,"[111, 96]",0.734103914256,1,1.0,1.0,-44.0,11.7046999107,64.0,"[100.0, 100.0]",18
162,1.0,4,57.2712842531,"[132.0, 100.0]",-1.0,"[76, 88]",0.78431816147,1,1.0,1.0,32.0,26.83281573,64.0,"[100.0, 100.0]",17
163,1.0,4,64.28063472,"[56.0, 0.0]",-1.0,"[120, -6]",0.700528903093,1,1.0,1.0,-44.0,20.8806130178,64.0,"[100.0, 0.0]",16
164,1.0,4,65.9241988954,"[44.0, 100.0]",-1.0,"[-21, 111]",0.717506440036,1,1.0,1.0,44.0,23.7065391823,64.0,"[0.0, 100.0]",15
165,1.0,4,50.6951674225,"[56.0, 0.0]",0.0,"[105, 13]",0.783585977399,1,1.0,1.0,-44.0,13.9283882772,64.0,"[100.0, 0.0]",14
166,1.0,4,49.7694685525,"[132.0, -100.0]",0.0,"[86, -81]",0.784582252483,1,1.0,1.0,32.0,23.6008474424,64.0,"[100.0, -100.0]",13
167,1.0,4,47.0106370942,"[-132.0, 100.0]",-1.0,"[-85, 99]",0.749793444174,1,1.0,1.0,-32.0,15.0332963784,64.0,"[-100.0, 100.0]",12
168,1.0,4,53.600373133,"[-44.0, -100.0]",-1.0,"[8, -113]",0.750930026999,1,1.0,1.0,-44.0,15.2643375225,64.0,"[0.0, -100.0]",11
169,,4,,"[132.0, -100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, -100.0]",10
170,1.0,4,47.2969343615,"[-132.0, -100.0]",-1.0,"[-86, -111]",0.885352352696,1,1.0,1.0,-32.0,17.8044938148,64.0,"[-100.0, -100.0]",9
171,0.0,4,27.3130005675,"[68.0, 0.0]",-5.0,"[93, 11]",0.81858119131,3,1.0,-4.0,-32.0,13.0384048104,64.0,"[100.0, 0.0]",8
172,1.0,4,52.3927475897,"[-144.0, 100.0]",-5.0,"[-93, 88]",0.784475594563,1,1.0,1.0,-44.0,13.8924439894,64.0,"[-100.0, 100.0]",7
173,1.0,4,44.283179651,"[44.0, -100.0]",0.0,"[0, -105]",0.717140197776,1,1.0,1.0,44.0,5.0,64.0,"[0.0, -100.0]",6
174,1.0,4,56.0802995712,"[-56.0, 0.0]",-1.0,"[-112, 3]",0.767878721235,1,1.0,1.0,44.0,12.3693168769,64.0,"[-100.0, 0.0]",5
175,1.0,4,47.1699056603,"[-132.0, 0.0]",0.0,"[-85, 4]",0.734390538633,1,1.0,1.0,-32.0,15.5241746963,64.0,"[-100.0, 0.0]",4
176,,4,,"[-144.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",3
177,1.0,4,58.1807528312,"[132.0, -100.0]",-5.0,"[79, -124]",0.76607665309,1,1.0,1.0,32.0,31.8904374382,64.0,"[100.0, -100.0]",2
178,1.0,4,61.1310068623,"[-56.0, 0.0]",-5.0,"[-117, -4]",0.78445846921,1,1.0,1.0,44.0,17.4642491966,64.0,"[-100.0, 0.0]",1
179,1.0,4,52.038447325,"[132.0, 100.0]",0.0,"[80, 102]",0.817661229215,1,1.0,1.0,32.0,20.0997512422,64.0,"[100.0, 100.0]",0
180,,5,,"[32.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 100.0]",35
181,,5,,"[44.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",34
182,1.0,5,38.2099463491,"[32.0, 0.0]",-5.0,"[-6, -4]",0.716636652229,1,1.0,1.0,32.0,7.21110255093,64.0,"[0.0, 0.0]",33
183,1.0,5,57.706152185,"[-44.0, 0.0]",0.0,"[13, 9]",0.717455063968,1,1.0,1.0,-44.0,15.8113883008,64.0,"[0.0, 0.0]",32
184,1.0,5,55.3624421427,"[68.0, 100.0]",-5.0,"[121, 84]",0.784195579974,1,1.0,1.0,-32.0,26.4007575649,64.0,"[100.0, 100.0]",31
185,1.0,5,35.7351367704,"[44.0, 100.0]",-5.0,"[10, 89]",0.817862527259,1,1.0,1.0,44.0,14.8660687473,64.0,"[0.0, 100.0]",30
186,1.0,5,57.5847201956,"[144.0, -100.0]",0.0,"[90, -120]",0.734169711675,1,1.0,1.0,44.0,22.360679775,64.0,"[100.0, -100.0]",29
187,0.0,5,31.384709653,"[-132.0, 100.0]",0.0,"[-103, 112]",0.785193357286,3,1.0,1.0,-32.0,12.3693168769,64.0,"[-100.0, 100.0]",28
