,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial
0,"[0.0, 0.0]",19.0,"[19.0, 0.0]",0.782984068952,0.349150206966,1
1,"[100.0, -100.0]",16.2788205961,"[103.0, -116.0]",0.832715446799,0.365683065829,2
2,"[100.0, 0.0]",11.1803398875,"[105.0, -10.0]",0.783161337633,0.332486650004,3
3,"[-100.0, 0.0]",24.0416305603,"[-123.0, 7.0]",0.766242093145,0.315720337312,4
4,"[-100.0, 100.0]",13.0384048104,"[-93.0, 111.0]",0.766344848875,0.349425724562,5
5,"[0.0, 100.0]",7.07106781187,"[5.0, 105.0]",0.749616694025,0.282554567952,6
6,"[100.0, 0.0]",19.2353840617,"[97.0, -19.0]",0.78313039073,0.316187245015,7
7,"[100.0, -100.0]",17.0293863659,"[113.0, -89.0]",2.2677294976,0.349139691025,8
8,"[0.0, 0.0]",14.0,"[0.0, 14.0]",0.799761198039,0.315512422167,9
9,"[100.0, 0.0]",8.0,"[100.0, -8.0]",0.782834742626,0.299171854786,10
10,"[100.0, 0.0]",20.0,"[88.0, 16.0]",0.849851319639,0.316324252664,11
11,"[-100.0, -100.0]",16.0312195419,"[-101.0, -84.0]",0.883174227172,0.382515478705,12
12,"[-100.0, -100.0]",9.8488578018,"[-104.0, -91.0]",0.916645259218,0.366049320961,13
13,"[0.0, -100.0]",4.0,"[0.0, -96.0]",0.866464099629,0.332702076528,14
14,"[-100.0, 100.0]",14.0356688476,"[-99.0, 86.0]",0.86674111952,0.299670610751,15
15,"[100.0, -100.0]",11.7046999107,"[96.0, -89.0]",0.833173340827,0.282688871521,16
16,"[0.0, 0.0]",8.24621125124,"[2.0, -8.0]",0.849815865906,0.282723724347,17
17,"[0.0, -100.0]",7.07106781187,"[1.0, -107.0]",0.866097544043,0.299587084141,18
18,"[0.0, 100.0]",18.2482875909,"[-18.0, 97.0]",0.899990115024,0.298903848568,19
19,"[-100.0, -100.0]",7.81024967591,"[-105.0, -94.0]",0.899479941741,0.282624273605,20
20,"[0.0, 0.0]",9.0,"[0.0, 9.0]",0.849767793043,0.282702692464,21
21,"[-100.0, 100.0]",7.81024967591,"[-105.0, 94.0]",0.866479723321,0.265851350894,22
22,"[0.0, -100.0]",18.7882942281,"[-8.0, -83.0]",0.849960685417,0.182090093949,23
23,"[100.0, 100.0]",17.88854382,"[92.0, 84.0]",0.866589990444,0.265757909263,24
24,"[0.0, -100.0]",11.1803398875,"[5.0, -90.0]",0.833050755027,0.149302898397,25
25,"[100.0, -100.0]",13.9283882772,"[87.0, -105.0]",0.816368870292,0.165527490011,26
26,"[0.0, 100.0]",11.0,"[-11.0, 100.0]",1.01658243399,0.298685117028,27
27,"[100.0, 100.0]",6.40312423743,"[105.0, 96.0]",0.899978096801,0.28323029216,28
28,"[-100.0, -100.0]",12.8062484749,"[-110.0, -92.0]",0.866786488274,0.265762716546,29
29,"[0.0, 100.0]",6.0827625303,"[-6.0, 99.0]",0.96628650045,0.248985887898,30
30,"[-100.0, 100.0]",5.83095189485,"[-105.0, 103.0]",0.816413337699,0.149033089459,31
31,"[-100.0, 0.0]",1.0,"[-101.0, 0.0]",0.949681231839,0.248971466048,32
32,"[0.0, 0.0]",8.94427191,"[-4.0, 8.0]",0.933684986332,0.165513068147,33
33,"[100.0, 0.0]",12.2065556157,"[93.0, -10.0]",0.932854527608,0.198469420109,34
34,"[0.0, -100.0]",13.416407865,"[6.0, -88.0]",1.10035751188,0.282775703134,35
35,"[-100.0, 100.0]",12.0415945788,"[-101.0, 112.0]",0.882610873305,0.282085256636,36
36,"[100.0, 100.0]",3.60555127546,"[103.0, 102.0]",0.900174294176,0.316363311867,37
37,"[0.0, 100.0]",11.401754251,"[-7.0, 91.0]",0.850368403393,0.116156959106,38
38,"[-100.0, 0.0]",5.38516480713,"[-98.0, 5.0]",0.833634840339,0.132821717882,39
39,"[100.0, -100.0]",9.05538513814,"[101.0, -91.0]",0.966193659726,0.282315405464,40
40,"[100.0, 0.0]",14.3178210633,"[114.0, -3.0]",0.966531672064,0.298970549658,41
41,"[100.0, 100.0]",6.32455532034,"[102.0, 94.0]",0.915984257343,0.315611872909,42
42,"[100.0, 100.0]",16.0312195419,"[84.0, 99.0]",0.816439176851,0.282429878964,43
43,"[-100.0, 100.0]",7.61577310586,"[-97.0, 107.0]",0.767321328938,0.2159700458,44
44,"[0.0, 0.0]",14.5602197786,"[-14.0, 4.0]",0.866853489832,0.199023760302,45
45,"[0.0, 0.0]",7.0,"[-7.0, 0.0]",0.883192254492,0.265950801622,46
46,"[100.0, -100.0]",6.0,"[94.0, -100.0]",0.866969165174,0.298584164018,47
47,"[0.0, 0.0]",4.472135955,"[4.0, -2.0]",0.99922001778,0.299176662069,48
48,"[100.0, 100.0]",10.4403065089,"[97.0, 90.0]",0.916626630991,0.316082085614,49
49,"[100.0, 100.0]",18.4390889146,"[86.0, 112.0]",0.88294137425,0.249147232462,50
50,"[-100.0, 100.0]",17.4642491966,"[-104.0, 83.0]",1.03399051943,0.316087493804,51
51,"[-100.0, 100.0]",27.8567765544,"[-90.0, 126.0]",0.850556188001,0.332897973451,52
52,"[-100.0, 0.0]",19.4164878389,"[-96.0, 19.0]",0.782833240344,0.149535450895,53
