,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial
0,"[0.0, 0.0]",15.8113883008,"[9.0, -13.0]",0.833558967408,0.249577424334,1
1,"[100.0, -100.0]",12.0830459736,"[105.0, -111.0]",0.900663923005,0.366911649387,2
2,"[100.0, 0.0]",7.07106781187,"[99.0, -7.0]",0.851172245626,0.300016103842,3
3,"[-100.0, 0.0]",9.05538513814,"[-99.0, -9.0]",0.733779734273,0.249681979138,4
4,"[-100.0, 100.0]",8.0622577483,"[-108.0, 99.0]",0.750316218193,0.265950766705,5
5,"[0.0, 100.0]",5.0,"[0.0, 105.0]",0.849743630421,0.300027520749,6
6,"[100.0, 0.0]",20.591260282,"[90.0, 18.0]",0.783790279889,0.28223367518,7
7,"[100.0, -100.0]",7.07106781187,"[105.0, -105.0]",0.832924728353,0.282551846263,8
8,"[0.0, 0.0]",5.38516480713,"[2.0, -5.0]",0.683875846578,0.149746214245,9
9,"[100.0, 0.0]",14.5602197786,"[96.0, -14.0]",0.83300705024,0.282394112724,10
10,"[100.0, 0.0]",10.1980390272,"[90.0, -2.0]",0.716253585058,0.249684683142,11
11,"[-100.0, -100.0]",20.0,"[-100.0, -120.0]",0.667038617377,0.18310851046,12
12,"[-100.0, -100.0]",8.94427191,"[-108.0, -96.0]",0.716284230431,0.265595941351,13
13,"[0.0, -100.0]",24.4131112315,"[-14.0, -120.0]",0.649767245382,0.148907672699,14
14,"[-100.0, 100.0]",3.0,"[-100.0, 97.0]",0.783065606936,0.282728808274,15
15,"[100.0, -100.0]",15.8113883008,"[109.0, -113.0]",0.750242909651,0.2832657032,16
16,"[0.0, 0.0]",5.38516480713,"[-2.0, 5.0]",0.800597464606,0.29977184219,17
17,"[0.0, -100.0]",12.6491106407,"[-12.0, -96.0]",0.766856607892,0.266753555314,18
18,"[0.0, 100.0]",12.0415945788,"[-12.0, 99.0]",0.683640598269,0.232668388815,19
19,"[-100.0, -100.0]",15.2970585408,"[-115.0, -103.0]",0.683886061703,0.166245142558,20
20,"[0.0, 0.0]",15.2970585408,"[3.0, 15.0]",0.700961243216,0.266560970173,21
21,"[-100.0, 100.0]",13.0384048104,"[-87.0, 99.0]",0.766572086632,0.299017725645,22
22,"[0.0, -100.0]",5.83095189485,"[-3.0, -105.0]",0.650733776431,0.16636321738,23
23,"[100.0, 100.0]",24.0831891576,"[98.0, 124.0]",0.76796044223,0.283669200619,24
24,"[0.0, -100.0]",7.28010988928,"[-7.0, -98.0]",0.800436726617,0.265831790548,25
25,"[100.0, -100.0]",3.60555127546,"[102.0, -103.0]",0.700288547223,0.199497175518,26
26,"[0.0, 100.0]",13.0384048104,"[13.0, 101.0]",0.683595231099,0.132782798211,27
27,"[100.0, 100.0]",15.0332963784,"[101.0, 115.0]",0.750077364546,0.199675940197,28
28,"[-100.0, -100.0]",15.8113883008,"[-113.0, -91.0]",0.817212064181,0.316061961339,29
29,"[0.0, 100.0]",10.295630141,"[5.0, 91.0]",0.833550254507,0.282622751245,30
30,"[-100.0, 100.0]",34.7131099154,"[-93.0, 134.0]",0.750396436964,0.216071515486,31
31,"[-100.0, 0.0]",15.0,"[-109.0, -12.0]",0.716568451247,0.215514190309,32
32,"[0.0, 0.0]",,,,0.249641719531,33
33,"[100.0, 0.0]",4.24264068712,"[103.0, 3.0]",0.783509363964,0.282614939681,34
34,"[0.0, -100.0]",11.401754251,"[-7.0, -109.0]",0.750169901557,0.266568781739,35
35,"[-100.0, 100.0]",6.0827625303,"[-99.0, 106.0]",0.749568410991,0.215657802944,36
36,"[100.0, 100.0]",30.4138126515,"[79.0, 122.0]",0.767481833604,0.283522883983,37
37,"[0.0, 100.0]",14.4222051019,"[12.0, 92.0]",0.767267315987,0.28310676788,38
38,"[-100.0, 0.0]",18.6815416923,"[-105.0, -18.0]",0.750010064901,0.283473310583,39
39,"[100.0, -100.0]",17.88854382,"[92.0, -84.0]",0.733635220307,0.283077624732,40
40,"[100.0, 0.0]",9.43398113206,"[92.0, -5.0]",0.751418550306,0.300290409981,41
41,"[100.0, 100.0]",,,,0.249779924156,42
42,"[100.0, 100.0]",1.41421356237,"[101.0, 99.0]",0.667121540153,0.149798792092,43
43,"[-100.0, 100.0]",13.6014705087,"[-87.0, 96.0]",0.833762368564,0.316323648794,44
44,"[0.0, 0.0]",22.803508502,"[6.0, -22.0]",0.733647238101,0.233150302338,45
45,"[0.0, 0.0]",5.0,"[-4.0, -3.0]",0.733600669151,0.249460250847,46
