,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,39.6232255123,"[132.0, -100.0]",-5.0,"[93, -93]",1.25005400693,1,0.499666644726,1.0,-5.0,32.0,9.89949493661,64.0,"[100.0, -100.0]",35
1,1,0,49.6588360717,"[-32.0, 0.0]",-5.0,"[13, 21]",0.967252464499,1,0.483011800796,1.0,1.0,-32.0,24.6981780705,64.0,"[0.0, 0.0]",34
2,1,0,45.2769256907,"[-44.0, -100.0]",0.0,"[1, -105]",0.833050454501,1,0.365991633385,1.0,1.0,-44.0,5.09901951359,64.0,"[0.0, -100.0]",33
3,1,0,56.4358042381,"[68.0, -100.0]",-1.0,"[124, -93]",0.900632788893,1,0.401289434172,1.0,1.0,-32.0,25.0,64.0,"[100.0, -100.0]",32
4,1,0,54.2309874518,"[-68.0, 100.0]",0.0,"[-122, 105]",0.917031644844,1,0.384611455258,1.0,1.0,32.0,22.5610283454,64.0,"[-100.0, 100.0]",31
5,1,0,59.0338885726,"[44.0, 0.0]",-1.0,"[-14, 11]",0.866941222921,1,0.38316296041,1.0,1.0,44.0,17.8044938148,64.0,"[0.0, 0.0]",30
6,1,0,56.0,"[132.0, 0.0]",-1.0,"[76, 0]",0.93340556277,1,0.399459360633,1.0,1.0,32.0,24.0,64.0,"[100.0, 0.0]",29
7,1,0,51.4198405287,"[56.0, 100.0]",-1.0,"[106, 112]",0.917684234213,1,0.417690693866,1.0,1.0,-44.0,13.416407865,64.0,"[100.0, 100.0]",28
8,1,0,67.2309452559,"[44.0, -100.0]",-5.0,"[-18, -74]",0.900129826739,1,0.466656811535,1.0,1.0,44.0,31.6227766017,64.0,"[0.0, -100.0]",27
9,1,0,35.902646142,"[68.0, 100.0]",0.0,"[103, 92]",1.13310174225,1,0.415788510349,1.0,-5.0,-32.0,8.54400374532,64.0,"[100.0, 100.0]",26
10,1,0,53.1507290637,"[-44.0, 0.0]",0.0,"[8, -11]",2.51807584753,1,0.43254641071,1.0,-5.0,-44.0,13.6014705087,64.0,"[0.0, 0.0]",25
11,-1,0,13.4536240471,"[132.0, 0.0]",0.0,"[142, 9]",0.850292989053,2,0.399768228643,1.0,0.0,32.0,42.9534631898,64.0,"[100.0, 0.0]",24
