,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
38,1.0,1,48.0520551069,"[-32.0, -100.0]",-5.0,"[15, -90]",0.833981392851,1,1.0,1.0,-32.0,18.0277563773,64.0,"[0.0, -100.0]",33
39,1.0,1,59.4390444069,"[-144.0, 100.0]",-1.0,"[-86, 87]",0.867963506767,1,1.0,1.0,-44.0,19.1049731745,64.0,"[-100.0, 100.0]",32
40,1.0,1,45.0111097397,"[-144.0, 0.0]",0.0,"[-99, -1]",0.817080769788,1,1.0,1.0,-44.0,1.41421356237,64.0,"[-100.0, 0.0]",31
41,1.0,1,51.9711458407,"[144.0, 100.0]",-5.0,"[93, 110]",0.81761796516,1,1.0,1.0,44.0,12.2065556157,64.0,"[100.0, 100.0]",30
42,1.0,1,49.3659801888,"[-68.0, 0.0]",-1.0,"[-117, 6]",0.967140948889,1,1.0,1.0,32.0,18.0277563773,64.0,"[-100.0, 0.0]",29
43,-2.0,1,73.0547739713,"[144.0, 0.0]",0.0,"[75, 24]",0.850453581572,4,1.0,0.0,44.0,34.6554469023,64.0,"[100.0, 0.0]",28
44,,1,,"[-44.0, 0.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 0.0]",27
45,1.0,1,44.0454310911,"[-32.0, 100.0]",-1.0,"[12, 102]",0.851363929434,1,1.0,1.0,-32.0,12.1655250606,64.0,"[0.0, 100.0]",26
46,1.0,1,41.4849370254,"[-132.0, 100.0]",0.0,"[-92, 111]",0.800199375195,1,1.0,1.0,-32.0,13.6014705087,64.0,"[-100.0, 100.0]",25
47,1.0,1,58.0775343829,"[144.0, 100.0]",-1.0,"[86, 103]",0.73456299397,1,1.0,1.0,44.0,14.3178210633,64.0,"[100.0, 100.0]",24
48,1.0,1,54.083269132,"[-144.0, -100.0]",0.0,"[-90, -103]",0.833955554594,1,1.0,1.0,-44.0,10.4403065089,64.0,"[-100.0, -100.0]",23
49,1.0,1,56.3205113613,"[-144.0, -100.0]",-5.0,"[-88, -106]",0.801569103214,1,1.0,1.0,-44.0,13.416407865,64.0,"[-100.0, -100.0]",22
50,1.0,1,53.8516480713,"[-132.0, -100.0]",-1.0,"[-86, -128]",0.784425720722,1,1.0,1.0,-32.0,31.304951685,64.0,"[-100.0, -100.0]",21
51,1.0,1,44.72135955,"[-132.0, 100.0]",-5.0,"[-92, 80]",0.751258112761,1,1.0,1.0,-32.0,21.5406592285,64.0,"[-100.0, 100.0]",20
52,1.0,1,45.3541618818,"[132.0, -100.0]",0.0,"[88, -111]",0.834425750767,1,1.0,1.0,32.0,16.2788205961,64.0,"[100.0, -100.0]",19
53,0.0,1,27.6586333719,"[-132.0, -100.0]",0.0,"[-105, -106]",0.750570694972,3,1.0,1.0,-32.0,7.81024967591,64.0,"[-100.0, -100.0]",18
54,-1.0,1,17.4642491966,"[-56.0, 0.0]",0.0,"[-60, -17]",0.868528343064,2,1.0,0.0,44.0,43.4626276242,64.0,"[-100.0, 0.0]",17
55,1.0,1,63.1506136154,"[44.0, 0.0]",-5.0,"[-18, -12]",0.833995213314,1,1.0,1.0,44.0,21.6333076528,64.0,"[0.0, 0.0]",16
56,1.0,1,57.4891294072,"[-68.0, -100.0]",-1.0,"[-124, -87]",0.801226896543,1,1.0,1.0,32.0,27.2946881279,64.0,"[-100.0, -100.0]",15
57,1.0,1,57.9741321625,"[-44.0, 100.0]",-1.0,"[12, 85]",0.867891400007,1,1.0,1.0,-44.0,19.2093727123,64.0,"[0.0, 100.0]",14
58,1.0,1,51.0098029794,"[32.0, 100.0]",-5.0,"[-19, 101]",0.884512609369,1,1.0,1.0,32.0,19.0262975904,64.0,"[0.0, 100.0]",13
59,1.0,1,70.0927956355,"[144.0, -100.0]",-1.0,"[76, -83]",0.867019509084,1,1.0,1.0,44.0,29.4108823397,64.0,"[100.0, -100.0]",12
60,1.0,1,52.6117857519,"[132.0, 100.0]",0.0,"[80, 92]",0.967389717214,1,1.0,1.0,32.0,21.5406592285,64.0,"[100.0, 100.0]",11
61,-2.0,1,48.795491595,"[-132.0, 100.0]",-1.0,"[-98, 65]",0.817685565247,4,1.0,0.0,-32.0,35.0570962859,64.0,"[-100.0, 100.0]",10
62,,1,,"[68.0, 0.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",9
63,1.0,1,56.0,"[32.0, -100.0]",-5.0,"[-24, -100]",0.800928855264,1,1.0,1.0,32.0,24.0,64.0,"[0.0, -100.0]",8
64,1.0,1,57.4891294072,"[44.0, 100.0]",0.0,"[-12, 87]",0.851098336196,1,1.0,1.0,44.0,17.691806013,64.0,"[0.0, 100.0]",7
65,1.0,1,43.965895874,"[56.0, 0.0]",-1.0,"[98, 13]",0.917210622049,1,1.0,1.0,-44.0,13.152946438,64.0,"[100.0, 0.0]",6
66,1.0,1,61.8142378421,"[56.0, -100.0]",0.0,"[117, -90]",0.8509321902,1,1.0,1.0,-44.0,19.7230829233,64.0,"[100.0, -100.0]",5
67,1.0,1,62.8012738724,"[144.0, 100.0]",-5.0,"[82, 110]",0.800565016563,1,1.0,1.0,44.0,20.591260282,64.0,"[100.0, 100.0]",4
68,1.0,1,39.0,"[-68.0, 0.0]",-1.0,"[-107, 0]",0.851553209683,1,1.0,1.0,32.0,7.0,64.0,"[-100.0, 0.0]",3
69,1.0,1,44.72135955,"[44.0, -100.0]",-1.0,"[0, -92]",0.800832412471,1,1.0,1.0,44.0,8.0,64.0,"[0.0, -100.0]",2
70,,1,,"[56.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, -100.0]",1
71,1.0,1,41.1460812229,"[68.0, 0.0]",-5.0,"[105, 18]",0.750380813832,1,1.0,1.0,-32.0,18.6815416923,64.0,"[100.0, 0.0]",0
72,,2,,"[-56.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 0.0]",35
73,1.0,2,55.0,"[-44.0, -100.0]",-5.0,"[11, -100]",0.834542924254,1,1.0,1.0,-44.0,11.0,64.0,"[0.0, -100.0]",34
74,1.0,2,52.3450093132,"[-44.0, 0.0]",0.0,"[8, -6]",0.901483836969,1,1.0,1.0,-44.0,10.0,64.0,"[0.0, 0.0]",33
75,1.0,2,58.0517010948,"[-132.0, 100.0]",0.0,"[-75, 111]",0.834710572473,1,1.0,1.0,-32.0,27.3130005675,64.0,"[-100.0, 100.0]",32
76,1.0,2,54.7448627727,"[-44.0, 100.0]",-1.0,"[10, 109]",0.86845984164,1,1.0,1.0,-44.0,13.4536240471,64.0,"[0.0, 100.0]",31
77,1.0,2,41.1096095822,"[-32.0, 0.0]",-1.0,"[9, -3]",0.851051166357,1,1.0,1.0,-32.0,9.48683298051,64.0,"[0.0, 0.0]",30
78,1.0,2,54.7083174664,"[-68.0, 100.0]",-1.0,"[-120, 83]",0.867911229365,1,1.0,1.0,32.0,26.2488094968,64.0,"[-100.0, 100.0]",29
79,1.0,2,66.0075753228,"[44.0, -100.0]",-1.0,"[-22, -101]",0.851062282816,1,1.0,1.0,44.0,22.0227155455,64.0,"[0.0, -100.0]",28
80,1.0,2,62.0322496771,"[44.0, -100.0]",0.0,"[-18, -98]",0.867481593246,1,1.0,1.0,44.0,18.1107702763,64.0,"[0.0, -100.0]",27
81,1.0,2,46.6904701197,"[-68.0, 100.0]",-5.0,"[-114, 108]",0.80119625117,1,1.0,1.0,32.0,16.1245154966,64.0,"[-100.0, 100.0]",26
82,1.0,2,45.0,"[-32.0, 0.0]",-5.0,"[13, 0]",0.817422976459,1,1.0,1.0,-32.0,13.0,64.0,"[0.0, 0.0]",25
83,1.0,2,47.853944456,"[-68.0, 0.0]",0.0,"[-111, 21]",0.851397579256,1,1.0,1.0,32.0,23.7065391823,64.0,"[-100.0, 0.0]",24
84,,2,,"[-56.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, -100.0]",23
85,1.0,2,56.0892146495,"[132.0, -100.0]",-5.0,"[77, -111]",0.784620408976,1,1.0,1.0,32.0,25.495097568,64.0,"[100.0, -100.0]",22
86,1.0,2,54.0,"[144.0, 0.0]",-1.0,"[90, 0]",0.817842097009,1,1.0,1.0,44.0,10.0,64.0,"[100.0, 0.0]",21
87,1.0,2,48.6621002424,"[-68.0, 0.0]",-1.0,"[-116, 8]",0.816758692921,1,1.0,1.0,32.0,17.88854382,64.0,"[-100.0, 0.0]",20
88,1.0,2,41.7731971484,"[-44.0, -100.0]",0.0,"[-3, -92]",0.866913151613,1,1.0,1.0,-44.0,8.54400374532,64.0,"[0.0, -100.0]",19
89,1.0,2,33.8378486314,"[68.0, -100.0]",-1.0,"[100, -89]",0.800783139515,1,1.0,1.0,-32.0,11.0,64.0,"[100.0, -100.0]",18
90,1.0,2,46.6904701197,"[-132.0, 0.0]",-5.0,"[-86, 8]",0.834139126391,1,1.0,1.0,-32.0,16.1245154966,64.0,"[-100.0, 0.0]",17
91,1.0,2,67.4462749157,"[-144.0, -100.0]",-5.0,"[-79, -82]",0.851318562263,1,1.0,1.0,-44.0,27.6586333719,64.0,"[-100.0, -100.0]",16
92,1.0,2,52.0,"[-144.0, -100.0]",-1.0,"[-96, -80]",0.784533880864,1,1.0,1.0,-44.0,20.3960780544,64.0,"[-100.0, -100.0]",15
93,,2,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",14
94,1.0,2,39.6232255123,"[68.0, 0.0]",0.0,"[107, -7]",0.834704563576,1,1.0,1.0,-32.0,9.89949493661,64.0,"[100.0, 0.0]",13
95,1.0,2,62.3698645181,"[144.0, 0.0]",-5.0,"[83, 13]",0.734655230533,1,1.0,1.0,44.0,21.400934559,64.0,"[100.0, 0.0]",12
96,1.0,2,60.0749531835,"[68.0, 100.0]",-5.0,"[128, 103]",0.78511043451,1,1.0,1.0,-32.0,28.1602556807,64.0,"[100.0, 100.0]",11
97,1.0,2,45.3982378513,"[-44.0, 100.0]",0.0,"[1, 106]",0.818196922364,1,1.0,1.0,-44.0,6.0827625303,64.0,"[0.0, 100.0]",10
98,,2,,"[-56.0, -100.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, -100.0]",9
99,1.0,2,49.3659801888,"[-68.0, 100.0]",0.0,"[-117, 106]",0.817830079215,1,1.0,1.0,32.0,18.0277563773,64.0,"[-100.0, 100.0]",8
100,1.0,2,50.6359556047,"[56.0, 100.0]",-1.0,"[106, 92]",0.868076173581,1,1.0,1.0,-44.0,10.0,64.0,"[100.0, 100.0]",7
101,1.0,2,51.6623654124,"[44.0, 0.0]",-1.0,"[-6, 13]",0.850996184952,1,1.0,1.0,44.0,14.3178210633,64.0,"[0.0, 0.0]",6
102,1.0,2,52.9244744896,"[-44.0, 100.0]",-5.0,"[5, 80]",0.851338692068,1,1.0,1.0,-44.0,20.6155281281,64.0,"[0.0, 100.0]",5
103,1.0,2,46.8187996429,"[132.0, -100.0]",-5.0,"[88, -84]",0.801779715046,1,1.0,1.0,32.0,20.0,64.0,"[100.0, -100.0]",4
104,1.0,2,45.2769256907,"[68.0, 100.0]",-1.0,"[113, 95]",0.900956556277,1,1.0,1.0,-32.0,13.9283882772,64.0,"[100.0, 100.0]",3
105,-1.0,2,6.0,"[44.0, 0.0]",0.0,"[50, 0]",0.883591745938,2,1.0,0.0,44.0,50.0,64.0,"[0.0, 0.0]",2
106,,2,,"[32.0, -100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",1
107,1.0,2,50.4876222455,"[68.0, -100.0]",0.0,"[118, -107]",0.833689360466,1,1.0,1.0,-32.0,19.3132079158,64.0,"[100.0, -100.0]",0
108,1.0,3,51.5460958754,"[-56.0, 100.0]",-5.0,"[-105, 116]",0.835230342043,1,1.0,1.0,44.0,16.7630546142,64.0,"[-100.0, 100.0]",35
109,-2.0,3,55.3172667438,"[-144.0, 100.0]",0.0,"[-102, 64]",0.934169831853,4,1.0,0.0,-44.0,36.0555127546,64.0,"[-100.0, 100.0]",34
110,1.0,3,60.1331855135,"[32.0, 0.0]",-5.0,"[-28, 4]",0.750768387676,1,1.0,1.0,32.0,28.2842712475,64.0,"[0.0, 0.0]",33
111,1.0,3,54.7813836992,"[44.0, 0.0]",0.0,"[-7, 20]",0.900848997026,1,1.0,1.0,44.0,21.1896201004,64.0,"[0.0, 0.0]",32
112,1.0,3,37.0,"[68.0, 100.0]",-5.0,"[105, 100]",0.851207698119,1,1.0,1.0,-32.0,5.0,64.0,"[100.0, 100.0]",31
113,1.0,3,41.0,"[-68.0, 100.0]",-1.0,"[-108, 91]",0.784418510046,1,1.0,1.0,32.0,12.0415945788,64.0,"[-100.0, 100.0]",30
114,1.0,3,52.0,"[-132.0, 0.0]",-1.0,"[-80, 0]",0.834177583331,1,1.0,1.0,-32.0,20.0,64.0,"[-100.0, 0.0]",29
115,1.0,3,35.0142828,"[132.0, -100.0]",0.0,"[97, -101]",0.817788617827,1,1.0,1.0,32.0,3.16227766017,64.0,"[100.0, -100.0]",28
116,0.0,3,27.6586333719,"[-32.0, -100.0]",0.0,"[-5, -106]",0.884129542201,3,1.0,1.0,-32.0,7.81024967591,64.0,"[0.0, -100.0]",27
117,1.0,3,63.1506136154,"[-144.0, 0.0]",-5.0,"[-82, -12]",0.818461013376,1,1.0,1.0,-44.0,21.6333076528,64.0,"[-100.0, 0.0]",26
118,1.0,3,67.1192967782,"[-44.0, 100.0]",-1.0,"[23, 96]",0.935217483006,1,1.0,1.0,-44.0,23.3452350599,64.0,"[0.0, 100.0]",25
119,1.0,3,71.1758385971,"[144.0, -100.0]",-1.0,"[73, -105]",0.884818762659,1,1.0,1.0,44.0,27.4590604355,64.0,"[100.0, -100.0]",24
120,1.0,3,60.5309838017,"[-144.0, -100.0]",-1.0,"[-84, -108]",0.950481883476,1,1.0,1.0,-44.0,17.88854382,64.0,"[-100.0, -100.0]",23
121,1.0,3,55.6596802003,"[-56.0, -100.0]",0.0,"[-109, -83]",0.884144564441,1,1.0,1.0,44.0,19.2353840617,64.0,"[-100.0, -100.0]",22
122,1.0,3,52.2398315464,"[68.0, 0.0]",-1.0,"[120, -5]",0.968023355379,1,1.0,1.0,-32.0,20.6155281281,64.0,"[100.0, 0.0]",21
123,1.0,3,63.9531078213,"[-56.0, 0.0]",-1.0,"[-113, 29]",0.783932089853,1,1.0,1.0,44.0,31.7804971641,64.0,"[-100.0, 0.0]",20
124,1.0,3,55.9732078766,"[44.0, 0.0]",-5.0,"[-9, -18]",0.8516511547,1,1.0,1.0,44.0,20.1246117975,64.0,"[0.0, 0.0]",19
125,1.0,3,43.4165866922,"[132.0, 100.0]",0.0,"[90, 89]",0.800324660693,1,1.0,1.0,32.0,14.8660687473,64.0,"[100.0, 100.0]",18
126,0.0,3,30.0665927567,"[-132.0, 100.0]",-5.0,"[-102, 102]",0.867693707303,3,1.0,-4.0,-32.0,2.82842712475,64.0,"[-100.0, 100.0]",17
127,1.0,3,42.2965719651,"[32.0, 0.0]",-1.0,"[-10, -5]",0.867443737197,1,1.0,1.0,32.0,11.1803398875,64.0,"[0.0, 0.0]",16
128,1.0,3,54.083269132,"[-44.0, 100.0]",0.0,"[1, 70]",0.834423347207,1,1.0,1.0,-44.0,30.0166620396,64.0,"[0.0, 100.0]",15
129,1.0,3,37.8549864615,"[56.0, -100.0]",-5.0,"[93, -108]",0.817546459288,1,1.0,1.0,-44.0,10.6301458127,64.0,"[100.0, -100.0]",14
130,1.0,3,38.4707681233,"[32.0, -100.0]",-5.0,"[-6, -94]",0.83486379934,1,1.0,1.0,32.0,8.48528137424,64.0,"[0.0, -100.0]",13
131,1.0,3,44.5533388199,"[-32.0, -100.0]",0.0,"[0, -69]",0.768029844989,1,1.0,1.0,-32.0,31.0,64.0,"[0.0, -100.0]",12
132,1.0,3,44.0454310911,"[-132.0, -100.0]",-1.0,"[-88, -102]",0.884315818001,1,1.0,1.0,-32.0,12.1655250606,64.0,"[-100.0, -100.0]",11
133,1.0,3,50.3587132481,"[-68.0, 100.0]",-1.0,"[-118, 94]",0.784667578817,1,1.0,1.0,32.0,18.973665961,64.0,"[-100.0, 100.0]",10
134,1.0,3,42.1900462195,"[-44.0, 100.0]",-1.0,"[-8, 122]",0.800690902952,1,1.0,1.0,-44.0,23.4093998214,64.0,"[0.0, 100.0]",9
135,,3,,"[144.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, -100.0]",8
136,1.0,3,58.8727441181,"[-144.0, -100.0]",-5.0,"[-89, -79]",0.867815988351,1,1.0,1.0,-44.0,23.7065391823,64.0,"[-100.0, -100.0]",7
137,1.0,3,55.9016994375,"[-56.0, 0.0]",-5.0,"[-111, -10]",0.784028532646,1,1.0,1.0,44.0,14.8660687473,64.0,"[-100.0, 0.0]",6
138,0.0,3,30.0,"[-32.0, 100.0]",-5.0,"[-2, 100]",0.784682000171,3,1.0,-4.0,-32.0,2.0,64.0,"[0.0, 100.0]",5
139,1.0,3,49.6487663492,"[132.0, 0.0]",-5.0,"[83, -8]",0.850410317516,1,1.0,1.0,32.0,18.7882942281,64.0,"[100.0, 0.0]",4
140,1.0,3,35.4400902933,"[56.0, 100.0]",0.0,"[90, 90]",0.933998578295,1,1.0,1.0,-44.0,14.1421356237,64.0,"[100.0, 100.0]",3
141,1.0,3,52.1536192416,"[144.0, -100.0]",0.0,"[92, -104]",0.868884069754,1,1.0,1.0,44.0,8.94427191,64.0,"[100.0, -100.0]",2
142,1.0,3,44.598206242,"[-68.0, 0.0]",0.0,"[-110, 15]",0.884676652251,1,1.0,1.0,32.0,18.0277563773,64.0,"[-100.0, 0.0]",1
143,1.0,3,47.3814309619,"[-132.0, 100.0]",0.0,"[-85, 94]",0.867991748584,1,1.0,1.0,-32.0,16.1554944214,64.0,"[-100.0, 100.0]",0
144,1.0,4,51.5460958754,"[44.0, 0.0]",-5.0,"[-5, 16]",0.834369567581,1,1.0,1.0,44.0,16.7630546142,64.0,"[0.0, 0.0]",35
145,1.0,4,46.3249392876,"[68.0, 0.0]",-1.0,"[113, -11]",0.834217242049,1,1.0,1.0,-32.0,17.0293863659,64.0,"[100.0, 0.0]",34
146,1.0,4,49.3659801888,"[-68.0, -100.0]",-5.0,"[-117, -94]",0.801408665671,1,1.0,1.0,32.0,18.0277563773,64.0,"[-100.0, -100.0]",33
147,1.0,4,51.2445119013,"[-44.0, 100.0]",0.0,"[7, 95]",0.81813022361,1,1.0,1.0,-44.0,8.60232526704,64.0,"[0.0, 100.0]",32
148,1.0,4,57.0788927713,"[-44.0, -100.0]",-1.0,"[13, -97]",0.950816879471,1,1.0,1.0,-44.0,13.3416640641,64.0,"[0.0, -100.0]",31
149,1.0,4,39.0128184063,"[56.0, -100.0]",-5.0,"[95, -101]",0.884601841486,1,1.0,1.0,-44.0,5.09901951359,64.0,"[100.0, -100.0]",30
150,1.0,4,54.0,"[144.0, 100.0]",-1.0,"[90, 100]",0.818290360708,1,1.0,1.0,44.0,10.0,64.0,"[100.0, 100.0]",29
151,1.0,4,39.3192065027,"[32.0, 0.0]",-1.0,"[-7, 5]",0.850457186913,1,1.0,1.0,32.0,8.60232526704,64.0,"[0.0, 0.0]",28
152,1.0,4,50.1597448159,"[144.0, 0.0]",0.0,"[94, -4]",0.884364790509,1,1.0,1.0,44.0,7.21110255093,64.0,"[100.0, 0.0]",27
153,0.0,4,28.1602556807,"[-132.0, -100.0]",0.0,"[-105, -92]",0.833968173278,3,1.0,1.0,-32.0,9.43398113206,64.0,"[-100.0, -100.0]",26
154,1.0,4,47.2969343615,"[132.0, 100.0]",0.0,"[86, 89]",0.834151745074,1,1.0,1.0,32.0,17.8044938148,64.0,"[100.0, 100.0]",25
155,1.0,4,47.0106370942,"[-32.0, 100.0]",-5.0,"[15, 101]",0.850837850521,1,1.0,1.0,-32.0,15.0332963784,64.0,"[0.0, 100.0]",24
156,,4,,"[44.0, 100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",23
157,,4,,"[32.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",22
158,,4,,"[144.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",21
159,1.0,4,40.7921561087,"[-32.0, 0.0]",0.0,"[8, -8]",0.867650443246,1,1.0,1.0,-32.0,11.313708499,64.0,"[0.0, 0.0]",20
160,1.0,4,55.0,"[-132.0, 0.0]",-5.0,"[-77, 0]",0.850816518938,1,1.0,1.0,-32.0,23.0,64.0,"[-100.0, 0.0]",19
161,1.0,4,56.5154846038,"[56.0, 100.0]",-5.0,"[111, 113]",0.783796288784,1,1.0,1.0,-44.0,17.0293863659,64.0,"[100.0, 100.0]",18
162,1.0,4,42.7551166529,"[132.0, 100.0]",-1.0,"[90, 92]",0.78407359937,1,1.0,1.0,32.0,12.8062484749,64.0,"[100.0, 100.0]",17
163,1.0,4,58.137767415,"[56.0, 0.0]",-1.0,"[114, -4]",0.834237972742,1,1.0,1.0,-44.0,14.5602197786,64.0,"[100.0, 0.0]",16
