,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,61.2045749924,"[132.0, -100.0]",-5.0,"[71, -95]",1.06745304092,1,0.416113651765,1.0,-5.0,32.0,29.4278779391,64.0,"[100.0, -100.0]",35
1,0,0,29.0,"[-32.0, 0.0]",-5.0,"[-3, 0]",1.10209805635,3,0.500740174146,1.0,-5.0,-32.0,3.0,64.0,"[0.0, 0.0]",34
2,1,0,44.0113621693,"[-44.0, -100.0]",0.0,"[0, -99]",1.01843870286,1,0.450554957788,1.0,-5.0,-44.0,1.0,64.0,"[0.0, -100.0]",33
3,1,0,69.1809222257,"[-56.0, 0.0]",0.0,"[-125, -5]",0.967636950256,1,0.366762502235,1.0,1.0,44.0,25.495097568,64.0,"[-100.0, 0.0]",32
4,1,0,50.8035431835,"[56.0, 100.0]",-5.0,"[106, 109]",0.900805553363,1,0.300436172402,1.0,1.0,-44.0,10.8166538264,64.0,"[100.0, 100.0]",31
5,1,0,51.3517283059,"[-68.0, 100.0]",0.0,"[-119, 94]",0.967544710147,1,0.350235001883,1.0,1.0,32.0,19.9248588452,64.0,"[-100.0, 100.0]",30
6,1,0,37.6563407675,"[-32.0, 100.0]",0.0,"[5, 93]",1.0174285688,1,0.416822127765,1.0,-5.0,-32.0,8.60232526704,64.0,"[0.0, 100.0]",29
7,1,0,57.4282160614,"[56.0, 100.0]",-1.0,"[113, 93]",0.933883388701,1,0.416064076533,1.0,1.0,-44.0,14.7648230602,64.0,"[100.0, 100.0]",28
8,1,0,43.5660418216,"[44.0, -100.0]",-5.0,"[1, -93]",1.00120543072,1,0.46670358273,1.0,-5.0,44.0,7.07106781187,64.0,"[0.0, -100.0]",27
9,1,0,46.0,"[68.0, 100.0]",0.0,"[114, 100]",0.851208029606,1,0.333150455554,1.0,1.0,-32.0,14.0,64.0,"[100.0, 100.0]",26
10,1,0,64.0,"[-44.0, 0.0]",0.0,"[20, 0]",0.935180158122,1,0.45082386618,1.0,1.0,-44.0,20.0,64.0,"[0.0, 0.0]",25
11,1,0,38.1182371051,"[132.0, 0.0]",0.0,"[94, 3]",0.901972525695,1,0.400273895939,1.0,1.0,32.0,6.7082039325,64.0,"[100.0, 0.0]",24
12,1,0,68.0,"[144.0, -100.0]",0.0,"[76, -100]",0.850756143336,1,0.349775303737,1.0,1.0,44.0,24.0,64.0,"[100.0, -100.0]",23
13,1,0,57.0350769264,"[44.0, 100.0]",-5.0,"[-13, 102]",0.884191822086,1,0.316170468053,1.0,1.0,44.0,13.152946438,64.0,"[0.0, 100.0]",22
14,-2,0,60.0083327547,"[-68.0, 100.0]",-5.0,"[-123, 124]",0.90135328524,4,0.367252846947,1.0,0.0,32.0,33.2415402772,64.0,"[-100.0, 100.0]",21
15,1,0,49.6487663492,"[-132.0, -100.0]",-5.0,"[-83, -92]",0.951582368114,1,0.41674310778,1.0,1.0,-32.0,18.7882942281,64.0,"[-100.0, -100.0]",20
16,1,0,54.7448627727,"[-132.0, 100.0]",-1.0,"[-78, 109]",0.917765410326,1,0.38384825032,1.0,1.0,-32.0,23.769728648,64.0,"[-100.0, 100.0]",19
17,1,0,59.4138031101,"[-56.0, -100.0]",-1.0,"[-115, -93]",1.01774104335,1,0.499668446486,1.0,-5.0,44.0,16.5529453572,64.0,"[-100.0, -100.0]",18
18,1,0,41.0487515035,"[32.0, -100.0]",-1.0,"[-9, -98]",0.918266571418,1,0.417022832553,1.0,1.0,32.0,9.21954445729,64.0,"[0.0, -100.0]",17
19,1,0,44.5533388199,"[-44.0, 100.0]",-5.0,"[0, 93]",0.900567291537,1,0.365927534178,1.0,1.0,-44.0,7.0,64.0,"[0.0, 100.0]",16
20,1,0,57.3149195236,"[-132.0, -100.0]",0.0,"[-75, -94]",0.86840855208,1,0.383445939398,1.0,1.0,-32.0,25.7099202644,64.0,"[-100.0, -100.0]",15
21,1,0,57.7234787586,"[56.0, 100.0]",0.0,"[112, 86]",0.866811626824,1,0.383179735101,1.0,1.0,-44.0,18.4390889146,64.0,"[100.0, 100.0]",14
22,1,0,55.3172667438,"[132.0, -100.0]",-5.0,"[78, -112]",0.817367335781,1,0.316431564628,1.0,1.0,32.0,25.0599281723,64.0,"[100.0, -100.0]",13
23,1,0,61.0,"[-144.0, 0.0]",-1.0,"[-84, 11]",0.934733680042,1,0.399625511258,1.0,1.0,-44.0,19.4164878389,64.0,"[-100.0, 0.0]",12
24,1,0,54.0370243444,"[32.0, 0.0]",0.0,"[-22, 2]",0.917373915785,1,0.399878195021,1.0,1.0,32.0,22.0907220344,64.0,"[0.0, 0.0]",11
25,-2,0,64.6297145282,"[-132.0, 0.0]",-5.0,"[-68, -9]",0.749839781667,4,0.232551075344,1.0,0.0,-32.0,33.2415402772,64.0,"[-100.0, 0.0]",10
26,1,0,54.4518135602,"[-32.0, 0.0]",-1.0,"[22, 7]",0.901413076033,1,0.383092001837,1.0,1.0,-32.0,23.0867927612,64.0,"[0.0, 0.0]",9
27,-2,0,70.0071424927,"[-144.0, -100.0]",-5.0,"[-79, -74]",0.884982322634,4,0.383837133413,1.0,0.0,-44.0,33.4215499341,64.0,"[-100.0, -100.0]",8
28,1,0,57.2188780037,"[-56.0, 100.0]",-5.0,"[-113, 105]",0.900959987892,1,0.34974105173,1.0,1.0,44.0,13.9283882772,64.0,"[-100.0, 100.0]",7
29,1,0,58.9406481132,"[144.0, 0.0]",-1.0,"[87, -15]",0.851834781468,1,0.316605528817,1.0,1.0,44.0,19.8494332413,64.0,"[100.0, 0.0]",6
30,1,0,57.008771255,"[44.0, -100.0]",0.0,"[-13, -99]",0.884765393159,1,0.349910509074,1.0,1.0,44.0,13.0384048104,64.0,"[0.0, -100.0]",5
31,1,0,52.7730992078,"[32.0, -100.0]",-1.0,"[-20, -109]",0.885096496087,1,0.350317026488,1.0,1.0,32.0,21.9317121995,64.0,"[0.0, -100.0]",4
32,1,0,45.2216762184,"[68.0, -100.0]",-1.0,"[111, -114]",0.833996690752,1,0.29947441176,1.0,1.0,-32.0,17.8044938148,64.0,"[100.0, -100.0]",3
33,1,0,59.908263203,"[44.0, 0.0]",-1.0,"[-14, -15]",0.901772421785,1,0.367041926598,1.0,1.0,44.0,20.5182845287,64.0,"[0.0, 0.0]",2
34,-2,0,65.1229606207,"[132.0, 0.0]",-1.0,"[67, -4]",0.868749269517,4,0.333606548316,1.0,0.0,32.0,33.2415402772,64.0,"[100.0, 0.0]",1
