,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial
0,"[0.0, 0.0]",21.0950231097,"[11.0, 18.0]",1.10035931459,0.466525512747,1
1,"[100.0, -100.0]",5.65685424949,"[96.0, -96.0]",1.03401395492,0.5336424415,2
2,"[100.0, 0.0]",4.12310562562,"[99.0, -4.0]",0.783631250262,0.316354298498,3
3,"[-100.0, 0.0]",27.4590604355,"[-105.0, 27.0]",0.766336436383,0.332901278511,4
4,"[-100.0, 100.0]",10.1980390272,"[-90.0, 98.0]",0.917196294758,0.39973547915,5
5,"[0.0, 100.0]",20.591260282,"[-10.0, 82.0]",0.766270335764,0.332486049272,6
6,"[100.0, 0.0]",14.2126704036,"[109.0, 11.0]",0.783540812787,0.299285126384,7
7,"[100.0, -100.0]",23.2594066992,"[90.0, -121.0]",0.733730415348,0.315909624565,8
8,"[0.0, 0.0]",10.0,"[6.0, -8.0]",0.833405893296,0.415749150794,9
9,"[100.0, 0.0]",13.9283882772,"[87.0, -5.0]",0.767056928016,0.299626744352,10
10,"[100.0, 0.0]",33.6005952328,"[80.0, -27.0]",0.716204250697,0.298861183692,11
11,"[-100.0, -100.0]",21.1896201004,"[-120.0, -107.0]",0.74986186577,0.315644021612,12
12,"[-100.0, -100.0]",20.0,"[-112.0, -84.0]",0.7328720144,0.298832941335,13
13,"[0.0, -100.0]",15.0332963784,"[15.0, -101.0]",0.716749877669,0.282389317639,14
14,"[-100.0, 100.0]",19.7230829233,"[-110.0, 83.0]",0.833965341561,0.29965138156,15
15,"[100.0, -100.0]",4.472135955,"[96.0, -98.0]",0.74998895824,0.283188228495,16
16,"[0.0, 0.0]",5.83095189485,"[-3.0, 5.0]",0.716696096119,0.249613238499,17
17,"[0.0, -100.0]",4.0,"[0.0, -104.0]",0.749717646744,0.282071135007,18
18,"[0.0, 100.0]",31.1448230048,"[-21.0, 123.0]",0.716697598342,0.282273641787,19
19,"[-100.0, -100.0]",5.38516480713,"[-98.0, -105.0]",0.816121595446,0.282520616427,20
20,"[0.0, 0.0]",9.48683298051,"[3.0, 9.0]",0.683371386025,0.216022625566,21
21,"[-100.0, 100.0]",10.4403065089,"[-103.0, 90.0]",0.76651941333,0.182810285594,22
22,"[0.0, -100.0]",9.0,"[0.0, -91.0]",0.716793744359,0.316243129782,23
23,"[100.0, 100.0]",5.65685424949,"[96.0, 96.0]",0.716480068862,0.26607218571,24
24,"[0.0, -100.0]",19.9248588452,"[19.0, -106.0]",0.699336985126,0.232613472268,25
25,"[100.0, -100.0]",10.0,"[94.0, -108.0]",0.750599183142,0.316594362259,26
26,"[0.0, 100.0]",10.295630141,"[-9.0, 95.0]",0.733569371048,0.266001879238,27
27,"[100.0, 100.0]",2.0,"[100.0, 98.0]",0.716586430091,0.265669575427,28
28,"[-100.0, -100.0]",2.2360679775,"[-102.0, -101.0]",0.816115286201,0.299172455911,29
29,"[0.0, 100.0]",10.0,"[8.0, 106.0]",0.733853902202,0.249479836784,30
30,"[-100.0, 100.0]",16.2788205961,"[-89.0, 112.0]",0.733895966318,0.216855788603,31
31,"[-100.0, 0.0]",34.3656805549,"[-105.0, 34.0]",0.716333146207,0.265613390133,32
32,"[0.0, 0.0]",7.07106781187,"[-5.0, 5.0]",0.783095237799,0.299505360425,33
33,"[100.0, 0.0]",6.40312423743,"[96.0, 5.0]",0.78367571719,0.299302552827,34
34,"[0.0, -100.0]",13.8924439894,"[-7.0, -112.0]",0.749624505639,0.26550552668,35
35,"[-100.0, 100.0]",9.21954445729,"[-94.0, 107.0]",0.782724175137,0.282581608742,36
36,"[100.0, 100.0]",34.4818792991,"[90.0, 133.0]",0.783244864549,0.249462410342,37
37,"[0.0, 100.0]",29.1547594742,"[-15.0, 125.0]",0.782516260166,0.265497114044,38
38,"[-100.0, 0.0]",21.0950231097,"[-102.0, -21.0]",0.782733789645,0.26571945101,39
39,"[100.0, -100.0]",18.3847763109,"[93.0, -117.0]",0.649896147661,0.165386576205,40
40,"[100.0, 0.0]",9.05538513814,"[91.0, -1.0]",0.700425234623,0.232925945893,41
41,"[100.0, 100.0]",12.8062484749,"[92.0, 90.0]",0.683253006544,0.165859193075,42
42,"[100.0, 100.0]",13.6014705087,"[92.0, 111.0]",0.749768123496,0.249102464411,43
43,"[-100.0, 100.0]",14.5602197786,"[-104.0, 114.0]",0.732804712374,0.199291766621,44
44,"[0.0, 0.0]",8.54400374532,"[-3.0, 8.0]",0.683227467816,0.182302816305,45
45,"[0.0, 0.0]",6.32455532034,"[6.0, -2.0]",0.750096220989,0.28273243783,46
46,"[100.0, -100.0]",3.60555127546,"[103.0, -98.0]",0.717275975272,0.132797681261,47
47,"[0.0, 0.0]",8.94427191,"[4.0, 8.0]",0.749966724776,0.182330158073,48
48,"[100.0, 100.0]",25.079872408,"[102.0, 125.0]",0.749954105355,0.215461675078,49
49,"[100.0, 100.0]",5.0,"[105.0, 100.0]",0.733635471202,0.199661326595,50
50,"[-100.0, 100.0]",3.0,"[-103.0, 100.0]",0.766875152476,0.249617445283,51
51,"[-100.0, 100.0]",2.2360679775,"[-98.0, 99.0]",0.732838663738,0.165859193075,52
52,"[-100.0, 0.0]",3.0,"[-100.0, -3.0]",0.616695225239,0.182711435948,53
53,"[100.0, 0.0]",3.60555127546,"[102.0, -3.0]",0.766499282792,0.282591523603,54
54,"[100.0, -100.0]",3.16227766017,"[103.0, -99.0]",0.816156749148,0.165588182397,55
55,"[0.0, 100.0]",7.21110255093,"[-6.0, 104.0]",0.800375930034,0.248831153382,56
56,"[100.0, -100.0]",11.1803398875,"[98.0, -111.0]",0.783236151095,0.16600881936,57
