,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,39.8120584748,"[132.0, -100.0]",-5.0,"[93, -108]",0.784161758609,1,0.366882584989,1.0,1.0,32.0,10.6301458127,64.0,"[100.0, -100.0]",35
1,1,0,33.2415402772,"[-32.0, 0.0]",-5.0,"[0, 9]",2.23578499397,1,0.417469062842,1.0,-5.0,-32.0,9.0,64.0,"[0.0, 0.0]",34
2,1,0,61.0081961707,"[-44.0, -100.0]",0.0,"[17, -99]",0.851118947845,1,0.416991936974,1.0,1.0,-44.0,17.0293863659,64.0,"[0.0, -100.0]",33
3,1,0,53.8516480713,"[-56.0, 0.0]",0.0,"[-108, -14]",0.901371016633,1,0.500140163582,1.0,1.0,44.0,16.1245154966,64.0,"[-100.0, 0.0]",32
4,1,0,44.1814440687,"[68.0, -100.0]",-1.0,"[112, -96]",3.65327088255,1,0.383273427375,1.0,-5.0,-32.0,12.6491106407,64.0,"[100.0, -100.0]",31
5,1,0,55.9016994375,"[56.0, 100.0]",-5.0,"[111, 90]",0.868199038785,1,0.417043315247,1.0,1.0,-44.0,14.8660687473,64.0,"[100.0, 100.0]",30
6,1,0,56.2938717802,"[-68.0, 100.0]",0.0,"[-123, 88]",0.901381532196,1,0.41720405966,1.0,1.0,32.0,25.9422435421,64.0,"[-100.0, 100.0]",29
7,1,0,48.6621002424,"[44.0, 0.0]",-1.0,"[-4, -8]",0.817752574105,1,0.40036703879,1.0,1.0,44.0,8.94427191,64.0,"[0.0, 0.0]",28
8,1,0,61.8142378421,"[132.0, 0.0]",-1.0,"[71, -10]",2.05207524262,1,0.416813464835,1.0,-5.0,32.0,30.6757233004,64.0,"[100.0, 0.0]",27
9,1,0,48.0416485979,"[-32.0, 100.0]",0.0,"[16, 98]",0.91655822657,1,0.482933279593,1.0,1.0,-32.0,16.1245154966,64.0,"[0.0, 100.0]",26
10,1,0,51.9711458407,"[56.0, 100.0]",-1.0,"[107, 90]",0.783914783038,1,0.399415791035,1.0,1.0,-44.0,12.2065556157,64.0,"[100.0, 100.0]",25
11,1,0,63.387695967,"[44.0, -100.0]",-5.0,"[-19, -107]",0.918129918166,1,0.466253698338,1.0,1.0,44.0,20.2484567313,64.0,"[0.0, -100.0]",24
12,1,0,52.0,"[68.0, 100.0]",0.0,"[116, 80]",0.867974296212,1,0.466631973628,1.0,1.0,-32.0,25.6124969497,64.0,"[100.0, 100.0]",23
13,1,0,57.1401785086,"[-44.0, 0.0]",0.0,"[13, 4]",0.884729893878,1,0.433595201932,1.0,1.0,-44.0,13.6014705087,64.0,"[0.0, 0.0]",22
14,1,0,44.9110231458,"[132.0, 0.0]",0.0,"[88, 9]",0.850352781825,1,0.433143013623,1.0,1.0,32.0,15.0,64.0,"[100.0, 0.0]",21
15,1,0,59.2283715798,"[144.0, -100.0]",0.0,"[86, -88]",0.884611813817,1,0.482995173894,1.0,1.0,44.0,18.4390889146,64.0,"[100.0, -100.0]",20
16,1,0,73.1095069057,"[44.0, 100.0]",-5.0,"[-29, 96]",0.734272041824,1,0.332473624963,1.0,1.0,44.0,29.2745623366,64.0,"[0.0, 100.0]",19
17,-2,0,47.5078940809,"[-44.0, 100.0]",-1.0,"[-8, 131]",0.801596689504,4,0.316414788365,1.0,0.0,-44.0,32.0156211872,64.0,"[0.0, 100.0]",18
18,1,0,60.4069532422,"[-68.0, 100.0]",-5.0,"[-128, 93]",0.784105873667,1,0.366155178286,1.0,1.0,32.0,28.8617393793,64.0,"[-100.0, 100.0]",17
19,1,0,38.8329756779,"[-132.0, -100.0]",-5.0,"[-94, -92]",0.8335917769,1,0.415867325384,1.0,1.0,-32.0,10.0,64.0,"[-100.0, -100.0]",16
20,0,0,22.2036033112,"[-132.0, 100.0]",-1.0,"[-110, 97]",0.81808698317,3,0.416234784294,1.0,0.0,-32.0,10.4403065089,64.0,"[-100.0, 100.0]",15
21,1,0,55.1543289326,"[-56.0, -100.0]",-1.0,"[-107, -79]",0.834823350888,1,0.416718821041,1.0,1.0,44.0,22.1359436212,64.0,"[-100.0, -100.0]",14
22,1,0,48.2597140481,"[32.0, -100.0]",-1.0,"[-8, -73]",2.03485634131,1,0.415712890681,1.0,-5.0,32.0,28.1602556807,64.0,"[0.0, -100.0]",13
23,1,0,37.6563407675,"[-44.0, 100.0]",-5.0,"[-7, 93]",0.800916755106,1,0.382987992838,1.0,1.0,-44.0,9.89949493661,64.0,"[0.0, 100.0]",12
24,1,0,44.2718872424,"[-132.0, -100.0]",0.0,"[-90, -86]",0.784448094666,1,0.333233180922,1.0,1.0,-32.0,17.2046505341,64.0,"[-100.0, -100.0]",11
25,1,0,55.0817574157,"[56.0, 100.0]",0.0,"[111, 97]",0.818098400254,1,0.366461043712,1.0,1.0,-44.0,11.401754251,64.0,"[100.0, 100.0]",10
26,1,0,54.3323108288,"[132.0, -100.0]",-5.0,"[78, -94]",0.867657013703,1,0.400234236382,1.0,1.0,32.0,22.803508502,64.0,"[100.0, -100.0]",9
27,1,0,50.0399840128,"[-144.0, 0.0]",-1.0,"[-94, -2]",0.767358690035,1,0.316197257489,1.0,1.0,-44.0,6.32455532034,64.0,"[-100.0, 0.0]",8
28,1,0,54.7448627727,"[32.0, 0.0]",0.0,"[-22, -9]",2.10259652091,1,0.350090332329,1.0,-5.0,32.0,23.769728648,64.0,"[0.0, 0.0]",7
