,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,-2,0,63.1506136154,"[132.0, -100.0]",-5.0,"[70, -88]",1.00039720442,4,0.450336677313,1.0,-5.0,32.0,32.3109888428,64.0,"[100.0, -100.0]",35
1,1,0,70.0357051796,"[-44.0, -100.0]",0.0,"[25, -88]",0.849994937307,1,0.349248451384,1.0,1.0,-44.0,27.7308492477,64.0,"[0.0, -100.0]",34
2,1,0,57.0701322935,"[-56.0, 0.0]",0.0,"[-112, 11]",0.89992491575,1,0.332776185503,1.0,1.0,44.0,16.2788205961,64.0,"[-100.0, 0.0]",33
3,1,0,53.0094331228,"[68.0, -100.0]",-1.0,"[121, -101]",0.800258753763,1,0.349832540203,1.0,1.0,-32.0,21.0237960416,64.0,"[100.0, -100.0]",32
4,1,0,55.0090901579,"[56.0, 100.0]",-5.0,"[111, 99]",0.867084041791,1,0.367071873276,1.0,1.0,-44.0,11.0453610172,64.0,"[100.0, 100.0]",31
5,1,0,43.0464865001,"[-68.0, 100.0]",0.0,"[-111, 98]",0.850348875887,1,0.316402469645,1.0,1.0,32.0,11.1803398875,64.0,"[-100.0, 100.0]",30
6,1,0,57.2712842531,"[44.0, 0.0]",-1.0,"[-12, -12]",0.883728169167,1,0.399527861562,1.0,1.0,44.0,16.9705627485,64.0,"[0.0, 0.0]",29
7,-2,0,72.2495674728,"[132.0, 0.0]",-1.0,"[60, 6]",0.649785278249,4,0.149331137189,1.0,0.0,32.0,40.4474968323,64.0,"[100.0, 0.0]",28
8,1,0,56.6127194189,"[-32.0, 100.0]",0.0,"[22, 117]",0.85009048268,1,0.31624833509,1.0,1.0,-32.0,27.8028775489,64.0,"[0.0, 100.0]",27
9,1,0,50.0399840128,"[56.0, 100.0]",-1.0,"[106, 98]",0.833406694961,1,0.332499764889,1.0,1.0,-44.0,6.32455532034,64.0,"[100.0, 100.0]",26
10,1,0,62.8012738724,"[44.0, -100.0]",-5.0,"[-18, -90]",0.716551977152,1,0.14930289422,1.0,1.0,44.0,20.591260282,64.0,"[0.0, -100.0]",25
