,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,releaseTime,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
0,1,0,36.6196668472,"[132.0, -100.0]",-5.0,"[102, -79]",0.817558178212,1,0.333519817097,1.0,1.0,32.0,21.0950231097,64.0,"[100.0, -100.0]",35
1,1,0,55.0363516233,"[-32.0, 0.0]",-5.0,"[18, 23]",0.884737404995,1,0.250764588593,1.0,1.0,-32.0,29.206163733,64.0,"[0.0, 0.0]",34
2,1,0,50.1597448159,"[-44.0, -100.0]",0.0,"[6, -104]",0.683830084279,1,0.282848310191,1.0,1.0,-44.0,7.21110255093,64.0,"[0.0, -100.0]",33
3,-2,0,78.2943165243,"[-56.0, 0.0]",0.0,"[-127, -33]",0.7178265166,4,0.350851390511,1.0,0.0,44.0,42.6380112107,64.0,"[-100.0, 0.0]",32
4,1,0,56.302753041,"[68.0, -100.0]",-1.0,"[121, -81]",1.21729545854,1,0.533148992807,1.0,-5.0,-32.0,28.319604517,64.0,"[100.0, -100.0]",31
5,-2,0,50.2493781056,"[56.0, 100.0]",-5.0,"[90, 63]",0.683744754177,4,0.299523084192,1.0,0.0,-44.0,38.3275357935,64.0,"[100.0, 100.0]",30
6,1,0,48.2700735446,"[-68.0, 100.0]",0.0,"[-115, 111]",3.23672001692,1,0.400568044512,1.0,-5.0,32.0,18.6010752377,64.0,"[-100.0, 100.0]",29
7,1,0,41.2310562562,"[44.0, 0.0]",-1.0,"[4, -10]",0.617293235147,1,0.26631865697,1.0,1.0,44.0,10.7703296143,64.0,"[0.0, 0.0]",28
8,1,0,54.2309874518,"[132.0, 0.0]",-1.0,"[78, -5]",0.684220077703,1,0.333180000074,1.0,1.0,32.0,22.5610283454,64.0,"[100.0, 0.0]",27
9,1,0,44.4072066223,"[-32.0, 100.0]",0.0,"[12, 106]",0.650037361775,1,0.316727263853,1.0,1.0,-32.0,13.416407865,64.0,"[0.0, 100.0]",26
10,-1,0,23.4307490277,"[56.0, 100.0]",-1.0,"[71, 118]",0.666856956203,2,0.300251392648,1.0,-1.0,-44.0,34.1320963318,64.0,"[100.0, 100.0]",25
11,1,0,55.3624421427,"[44.0, -100.0]",-5.0,"[-9, -84]",0.750444451347,1,0.316729367012,1.0,1.0,44.0,18.3575597507,64.0,"[0.0, -100.0]",24
12,-2,0,58.0517010948,"[68.0, 100.0]",0.0,"[111, 139]",0.667545604287,4,0.300381190144,1.0,0.0,-32.0,40.5215991787,64.0,"[100.0, 100.0]",23
13,1,0,66.0302960769,"[-44.0, 0.0]",0.0,"[22, 2]",1.01777324569,1,0.417229598388,1.0,-5.0,-44.0,22.0907220344,64.0,"[0.0, 0.0]",22
14,1,0,44.687805943,"[132.0, 0.0]",0.0,"[98, 29]",0.934325462906,1,0.383582297014,1.0,1.0,32.0,29.0688837075,64.0,"[100.0, 0.0]",21
15,1,0,51.5460958754,"[-44.0, 100.0]",-1.0,"[5, 116]",1.28540219669,1,0.317728387425,1.0,-5.0,-44.0,16.7630546142,64.0,"[0.0, 100.0]",20
16,-2,0,57.697486947,"[-68.0, 100.0]",-5.0,"[-120, 125]",0.867346641375,4,0.483696440933,1.0,0.0,32.0,32.0156211872,64.0,"[-100.0, 100.0]",19
17,1,0,42.0119030752,"[-132.0, -100.0]",-5.0,"[-90, -99]",0.850423389347,1,0.467212757561,1.0,1.0,-32.0,10.0498756211,64.0,"[-100.0, -100.0]",18
18,1,0,47.2652091924,"[-132.0, 100.0]",-1.0,"[-85, 105]",0.66697713919,1,0.299850282259,1.0,1.0,-32.0,15.8113883008,64.0,"[-100.0, 100.0]",17
19,1,0,60.0749531835,"[-56.0, -100.0]",-1.0,"[-116, -97]",0.7839865922,1,0.383514393819,1.0,1.0,44.0,16.2788205961,64.0,"[-100.0, -100.0]",16
20,-2,0,64.2884126418,"[32.0, -100.0]",-1.0,"[-30, -83]",0.784211033955,4,0.384010148235,1.0,0.0,32.0,34.4818792991,64.0,"[0.0, -100.0]",15
21,1,0,69.2314957227,"[-44.0, 100.0]",-5.0,"[24, 113]",0.650700771483,1,0.3007171012,1.0,1.0,-44.0,27.2946881279,64.0,"[0.0, 100.0]",14
22,1,0,36.0,"[-132.0, -100.0]",0.0,"[-96, -100]",0.701432970585,1,0.367295113159,1.0,1.0,-32.0,4.0,64.0,"[-100.0, -100.0]",13
23,1,0,54.0370243444,"[56.0, 100.0]",0.0,"[110, 98]",0.751989702694,1,0.384970108978,1.0,1.0,-44.0,10.1980390272,64.0,"[100.0, 100.0]",12
24,-2,0,71.2179752591,"[132.0, -100.0]",-5.0,"[76, -144]",0.70020410046,4,0.350143813761,1.0,0.0,32.0,50.1198563446,64.0,"[100.0, -100.0]",11
25,1,0,52.038447325,"[-144.0, 0.0]",-1.0,"[-92, 2]",0.883696621284,1,0.333087759791,1.0,1.0,-44.0,8.24621125124,64.0,"[-100.0, 0.0]",10
26,1,0,47.0425339454,"[32.0, 0.0]",0.0,"[-15, -2]",0.734825784341,1,0.350492644589,1.0,1.0,32.0,15.1327459504,64.0,"[0.0, 0.0]",9
27,1,0,53.8516480713,"[-132.0, 0.0]",-5.0,"[-86, 28]",0.800050536869,1,0.316476081731,1.0,1.0,-32.0,31.304951685,64.0,"[-100.0, 0.0]",8
28,1,0,54.5710545986,"[-32.0, 0.0]",-1.0,"[21, 13]",0.735097397584,1,0.334396250779,1.0,1.0,-32.0,24.6981780705,64.0,"[0.0, 0.0]",7
29,1,0,60.8769250209,"[-144.0, -100.0]",-5.0,"[-85, -85]",0.866926001152,1,0.550555380061,1.0,1.0,-44.0,21.2132034356,64.0,"[-100.0, -100.0]",6
30,1,0,65.9696900099,"[-56.0, 100.0]",-5.0,"[-120, 116]",0.651235284749,1,0.317518968601,1.0,1.0,44.0,25.6124969497,64.0,"[-100.0, 100.0]",5
31,1,0,61.0,"[144.0, 0.0]",-1.0,"[84, -11]",0.683938248781,1,0.317535493756,1.0,1.0,44.0,19.4164878389,64.0,"[100.0, 0.0]",4
32,-2,0,75.1664818919,"[44.0, -100.0]",0.0,"[-13, -51]",0.667597583262,4,0.350028738612,1.0,0.0,44.0,50.6951674225,64.0,"[0.0, -100.0]",3
33,1,0,58.2151183113,"[32.0, -100.0]",-1.0,"[-26, -95]",0.584874202963,1,0.233247332275,1.0,1.0,32.0,26.4764045897,64.0,"[0.0, -100.0]",2
34,-2,0,79.1201617794,"[144.0, -100.0]",0.0,"[68, -78]",0.700713075232,4,0.366942676716,1.0,0.0,44.0,38.8329756779,64.0,"[100.0, -100.0]",1
35,-2,0,96.8400743494,"[44.0, 100.0]",-5.0,"[-49, 127]",0.616825122619,4,0.266709251329,1.0,0.0,44.0,55.9464029228,64.0,"[0.0, 100.0]",0
36,-2,1,78.4346862045,"[32.0, 100.0]",0.0,"[6, 174]",0.600791824749,4,0.216499847826,1.0,0.0,32.0,74.2428447731,64.0,"[0.0, 100.0]",35
37,1,1,45.2769256907,"[132.0, 0.0]",-5.0,"[87, -5]",0.667529679835,1,0.316335768206,1.0,1.0,32.0,13.9283882772,64.0,"[100.0, 0.0]",34
38,1,1,52.3927475897,"[-32.0, -100.0]",-5.0,"[19, -88]",0.684320730856,1,0.333926936612,1.0,1.0,-32.0,22.4722050542,64.0,"[0.0, -100.0]",33
39,1,1,62.1771662268,"[-144.0, 100.0]",-1.0,"[-89, 129]",0.750774954213,1,0.400093321921,1.0,1.0,-44.0,31.0161248385,64.0,"[-100.0, 100.0]",32
40,1,1,63.9531078213,"[-144.0, 0.0]",0.0,"[-87, -29]",0.667951221345,1,0.317159922328,1.0,1.0,-44.0,31.7804971641,64.0,"[-100.0, 0.0]",31
41,1,1,59.1354377679,"[144.0, 100.0]",-5.0,"[88, 119]",0.667718968121,1,0.300490857102,1.0,1.0,44.0,22.4722050542,64.0,"[100.0, 100.0]",30
42,1,1,33.4215499341,"[-68.0, 0.0]",-1.0,"[-94, 21]",0.682617739309,1,0.315986336442,1.0,1.0,32.0,21.8403296678,64.0,"[-100.0, 0.0]",29
