,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
12,1.0,0,55.2268050859,"[-44.0, 0.0]",0.0,"[11, -5]",0.784983646823,1,1.0,1.0,-44.0,12.0830459736,64.0,"[0.0, 0.0]",23
13,1.0,0,44.598206242,"[132.0, 0.0]",0.0,"[99, 30]",0.917429345893,1,1.0,1.0,32.0,30.0166620396,64.0,"[100.0, 0.0]",22
14,1.0,0,54.7083174664,"[144.0, -100.0]",0.0,"[92, -83]",0.850972449756,1,1.0,1.0,44.0,18.7882942281,64.0,"[100.0, -100.0]",21
15,1.0,0,59.6824932455,"[44.0, 100.0]",-5.0,"[-15, 91]",0.950362907373,1,1.0,1.0,44.0,17.4928556845,64.0,"[0.0, 100.0]",20
16,1.0,0,59.3043000127,"[-44.0, 100.0]",-1.0,"[15, 106]",0.834635461331,1,1.0,1.0,-44.0,16.1554944214,64.0,"[0.0, 100.0]",19
17,,0,,"[-68.0, 100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 100.0]",18
18,1.0,0,47.0106370942,"[-132.0, 100.0]",-1.0,"[-85, 101]",0.883435514523,1,1.0,1.0,-32.0,15.0332963784,64.0,"[-100.0, 100.0]",17
19,,0,,"[-56.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, -100.0]",16
20,,0,,"[32.0, -100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",15
21,1.0,0,47.539457296,"[-44.0, 100.0]",-5.0,"[2, 88]",0.867831310956,1,1.0,1.0,-44.0,12.1655250606,64.0,"[0.0, 100.0]",14
22,,0,,"[-132.0, -100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, -100.0]",13
23,1.0,0,70.0642562224,"[56.0, 100.0]",0.0,"[126, 103]",0.784413702902,1,1.0,1.0,-44.0,26.1725046566,64.0,"[100.0, 100.0]",12
24,-2.0,0,69.2603782837,"[132.0, -100.0]",-5.0,"[63, -94]",0.867653147201,4,1.0,0.0,32.0,37.483329628,64.0,"[100.0, -100.0]",11
25,1.0,0,57.2450871254,"[-144.0, 0.0]",-1.0,"[-90, 19]",0.834093458718,1,1.0,1.0,-44.0,21.4709105536,64.0,"[-100.0, 0.0]",10
26,-2.0,0,64.0312423743,"[32.0, 0.0]",0.0,"[-32, 2]",0.867944879108,4,1.0,0.0,32.0,32.0624390838,64.0,"[0.0, 0.0]",9
27,1.0,0,43.931765273,"[-132.0, 0.0]",-5.0,"[-89, 9]",0.817974292673,1,1.0,1.0,-32.0,14.2126704036,64.0,"[-100.0, 0.0]",8
28,1.0,0,36.0555127546,"[-32.0, 0.0]",-1.0,"[4, -2]",0.800919541507,1,1.0,1.0,-32.0,4.472135955,64.0,"[0.0, 0.0]",7
29,1.0,0,62.0322496771,"[-144.0, -100.0]",-5.0,"[-82, -98]",0.833925510058,1,1.0,1.0,-44.0,18.1107702763,64.0,"[-100.0, -100.0]",6
30,1.0,0,61.8142378421,"[-56.0, 100.0]",-5.0,"[-117, 110]",0.867531767581,1,1.0,1.0,44.0,19.7230829233,64.0,"[-100.0, 100.0]",5
31,-2.0,0,80.0499843848,"[144.0, 0.0]",-1.0,"[66, 18]",0.900664223474,4,1.0,0.0,44.0,38.4707681233,64.0,"[100.0, 0.0]",4
32,-2.0,0,79.9061950039,"[44.0, -100.0]",0.0,"[-35, -88]",0.949725663872,4,1.0,0.0,44.0,37.0,64.0,"[0.0, -100.0]",3
33,,0,,"[32.0, -100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",2
34,1.0,0,46.0977222865,"[-68.0, 100.0]",0.0,"[-114, 97]",0.95071773266,1,1.0,1.0,32.0,14.3178210633,64.0,"[-100.0, 100.0]",1
35,-2.0,0,55.5697759578,"[-132.0, -100.0]",-5.0,"[-84, -72]",0.917410417926,4,1.0,0.0,-32.0,32.2490309932,64.0,"[-100.0, -100.0]",0
36,,1,,"[32.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 100.0]",35
37,-2.0,1,70.8590149522,"[132.0, 0.0]",-5.0,"[62, 11]",0.850676812115,4,1.0,0.0,32.0,39.5600808897,64.0,"[100.0, 0.0]",34
38,1.0,1,58.8727441181,"[-32.0, -100.0]",-5.0,"[23, -79]",0.967429976794,1,1.0,1.0,-32.0,31.1448230048,64.0,"[0.0, -100.0]",33
39,,1,,"[-144.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 100.0]",32
40,,1,,"[-144.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 0.0]",31
41,1.0,1,50.6359556047,"[144.0, 100.0]",-5.0,"[94, 108]",0.784184463439,1,1.0,1.0,44.0,10.0,64.0,"[100.0, 100.0]",30
42,1.0,1,44.1021541424,"[-68.0, 0.0]",-1.0,"[-112, -3]",0.850850769668,1,1.0,1.0,32.0,12.3693168769,64.0,"[-100.0, 0.0]",29
43,1.0,1,64.0702739186,"[144.0, 0.0]",0.0,"[80, 3]",0.917213626439,1,1.0,1.0,44.0,20.2237484162,64.0,"[100.0, 0.0]",28
44,1.0,1,59.1354377679,"[-44.0, 0.0]",-5.0,"[15, 4]",0.867656752584,1,1.0,1.0,-44.0,15.5241746963,64.0,"[0.0, 0.0]",27
45,1.0,1,32.0624390838,"[-32.0, 100.0]",-1.0,"[0, 98]",0.901113989297,1,1.0,1.0,-32.0,2.0,64.0,"[0.0, 100.0]",26
46,1.0,1,40.0249921924,"[-132.0, 100.0]",0.0,"[-93, 91]",0.983550344594,1,1.0,1.0,-32.0,11.401754251,64.0,"[-100.0, 100.0]",25
47,,1,,"[144.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 100.0]",24
48,,1,,"[-144.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",23
49,1.0,1,46.0,"[-132.0, -100.0]",-1.0,"[-86, -100]",0.900574390427,1,1.0,1.0,-32.0,14.0,64.0,"[-100.0, -100.0]",22
50,,1,,"[-132.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",21
51,1.0,1,60.6382717432,"[132.0, -100.0]",0.0,"[73, -86]",0.950842717779,1,1.0,1.0,32.0,30.4138126515,64.0,"[100.0, -100.0]",20
52,-2.0,1,75.0,"[-132.0, -100.0]",0.0,"[-60, -121]",0.734789228882,4,1.0,0.0,-32.0,45.1774279923,64.0,"[-100.0, -100.0]",19
53,1.0,1,48.2597140481,"[-56.0, 0.0]",0.0,"[-104, -5]",0.901294256328,1,1.0,1.0,44.0,6.40312423743,64.0,"[-100.0, 0.0]",18
54,1.0,1,68.4689710745,"[44.0, 0.0]",-5.0,"[-24, 8]",0.884201949462,1,1.0,1.0,44.0,25.2982212813,64.0,"[0.0, 0.0]",17
55,1.0,1,43.4165866922,"[-68.0, -100.0]",-1.0,"[-111, -94]",0.90095114836,1,1.0,1.0,32.0,12.5299640861,64.0,"[-100.0, -100.0]",16
56,,1,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",15
57,,1,,"[32.0, 100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 100.0]",14
58,1.0,1,69.0651865993,"[144.0, -100.0]",-1.0,"[75, -103]",0.884167698678,1,1.0,1.0,44.0,25.179356624,64.0,"[100.0, -100.0]",13
59,1.0,1,51.5460958754,"[132.0, 100.0]",0.0,"[83, 84]",0.933790970827,1,1.0,1.0,32.0,23.3452350599,64.0,"[100.0, 100.0]",12
60,1.0,1,47.3814309619,"[-132.0, 100.0]",-1.0,"[-85, 106]",0.817471948918,1,1.0,1.0,-32.0,16.1554944214,64.0,"[-100.0, 100.0]",11
61,,1,,"[68.0, 0.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",10
62,1.0,1,55.2268050859,"[32.0, -100.0]",-5.0,"[-23, -95]",0.850556033314,1,1.0,1.0,32.0,23.5372045919,64.0,"[0.0, -100.0]",9
63,,1,,"[44.0, 100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",8
64,,1,,"[56.0, 0.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 0.0]",7
65,,1,,"[56.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, -100.0]",6
66,1.0,1,55.542776308,"[144.0, 100.0]",-5.0,"[90, 87]",0.883627799223,1,1.0,1.0,44.0,16.4012194669,64.0,"[100.0, 100.0]",5
67,1.0,1,40.4598566483,"[-68.0, 0.0]",-1.0,"[-99, 26]",0.900578296161,1,1.0,1.0,32.0,26.0192236625,64.0,"[-100.0, 0.0]",4
68,1.0,1,34.0,"[44.0, -100.0]",-1.0,"[10, -100]",0.90039652714,1,1.0,1.0,44.0,10.0,64.0,"[0.0, -100.0]",3
69,1.0,1,69.4622199472,"[56.0, -100.0]",-5.0,"[125, -108]",0.917318481719,1,1.0,1.0,-44.0,26.2488094968,64.0,"[100.0, -100.0]",2
70,,1,,"[68.0, 0.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",1
71,1.0,1,63.0,"[-144.0, -100.0]",-5.0,"[-81, -100]",0.851414404227,1,1.0,1.0,-44.0,19.0,64.0,"[-100.0, -100.0]",0
72,1.0,2,46.0108682813,"[-56.0, 0.0]",-5.0,"[-102, -1]",0.867455154192,1,1.0,1.0,44.0,2.2360679775,64.0,"[-100.0, 0.0]",35
73,1.0,2,44.1814440687,"[-44.0, -100.0]",-5.0,"[0, -96]",0.934200176853,1,1.0,1.0,-44.0,4.0,64.0,"[0.0, -100.0]",34
74,1.0,2,60.5309838017,"[-44.0, 0.0]",0.0,"[16, -8]",0.850865191082,1,1.0,1.0,-44.0,17.88854382,64.0,"[0.0, 0.0]",33
75,,2,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",32
76,,2,,"[-32.0, 0.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, 0.0]",31
77,1.0,2,48.3321838944,"[44.0, -100.0]",-1.0,"[0, -80]",0.917096753488,1,1.0,1.0,44.0,20.0,64.0,"[0.0, -100.0]",30
78,,2,,"[44.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, -100.0]",29
79,,2,,"[-68.0, 100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 100.0]",28
80,1.0,2,63.0713881249,"[-32.0, 0.0]",-5.0,"[31, -3]",0.867871270166,1,1.0,1.0,-32.0,31.1448230048,64.0,"[0.0, 0.0]",27
81,,2,,"[-68.0, 0.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",26
82,1.0,2,73.0068489938,"[-56.0, -100.0]",0.0,"[-129, -99]",0.885029074037,1,1.0,1.0,44.0,29.0172362571,64.0,"[-100.0, -100.0]",25
83,1.0,2,53.0377224247,"[132.0, -100.0]",-5.0,"[79, -102]",0.917682320462,1,1.0,1.0,32.0,21.0950231097,64.0,"[100.0, -100.0]",24
84,,2,,"[144.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",23
85,,2,,"[-68.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",22
86,,2,,"[-44.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, -100.0]",21
87,1.0,2,55.9732078766,"[68.0, -100.0]",-1.0,"[121, -118]",0.866716660676,1,1.0,1.0,-32.0,27.6586333719,64.0,"[100.0, -100.0]",20
88,,2,,"[-132.0, 0.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 0.0]",19
89,,2,,"[-144.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",18
90,,2,,"[-144.0, -100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",17
91,,2,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",16
92,,2,,"[68.0, 0.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",15
93,,2,,"[144.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",14
94,1.0,2,39.8246155035,"[68.0, 100.0]",-5.0,"[99, 75]",0.950662450865,1,1.0,1.0,-32.0,25.0199920064,64.0,"[100.0, 100.0]",13
95,,2,,"[-44.0, 100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",12
96,1.0,2,66.0302960769,"[-56.0, -100.0]",-5.0,"[-122, -98]",0.850728188059,1,1.0,1.0,44.0,22.0907220344,64.0,"[-100.0, -100.0]",11
97,1.0,2,37.0,"[-68.0, 100.0]",0.0,"[-105, 100]",0.884270450799,1,1.0,1.0,32.0,5.0,64.0,"[-100.0, 100.0]",10
98,1.0,2,57.9396237475,"[56.0, 100.0]",-1.0,"[110, 79]",0.901195109589,1,1.0,1.0,-44.0,23.2594066992,64.0,"[100.0, 100.0]",9
99,1.0,2,48.5077313425,"[44.0, 0.0]",-1.0,"[-4, 7]",0.850761838024,1,1.0,1.0,44.0,8.0622577483,64.0,"[0.0, 0.0]",8
100,,2,,"[-44.0, 100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",7
101,1.0,2,46.0977222865,"[132.0, -100.0]",-5.0,"[87, -90]",0.8175470602,1,1.0,1.0,32.0,16.4012194669,64.0,"[100.0, -100.0]",6
102,1.0,2,38.9101529167,"[68.0, 100.0]",-1.0,"[103, 83]",0.88455407077,1,1.0,1.0,-32.0,17.2626765016,64.0,"[100.0, 100.0]",5
103,-2.0,2,82.8613299435,"[44.0, 0.0]",0.0,"[-35, 25]",0.934007892036,4,1.0,0.0,44.0,43.0116263352,64.0,"[0.0, 0.0]",4
104,-2.0,2,64.3816744113,"[32.0, -100.0]",-1.0,"[-32, -93]",0.851161429659,4,1.0,0.0,32.0,32.7566787083,64.0,"[0.0, -100.0]",3
105,,2,,"[68.0, -100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, -100.0]",2
106,,2,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",1
107,,2,,"[-68.0, 100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 100.0]",0
108,,3,,"[-56.0, 100.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 100.0]",35
109,-2.0,3,90.0055553841,"[-144.0, 100.0]",0.0,"[-54, 101]",0.833173196297,4,1.0,0.0,-44.0,46.0108682813,64.0,"[-100.0, 100.0]",34
110,,3,,"[32.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",33
111,,3,,"[44.0, 0.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",32
112,1.0,3,47.3814309619,"[68.0, 100.0]",-5.0,"[115, 106]",0.966775908368,1,1.0,1.0,-32.0,16.1554944214,64.0,"[100.0, 100.0]",31
113,1.0,3,50.3289181286,"[-68.0, 100.0]",-1.0,"[-115, 118]",0.984484427609,1,1.0,1.0,32.0,23.4307490277,64.0,"[-100.0, 100.0]",30
114,1.0,3,60.4069532422,"[-132.0, 0.0]",-1.0,"[-72, 7]",0.867586749024,1,1.0,1.0,-32.0,28.8617393793,64.0,"[-100.0, 0.0]",29
115,,3,,"[-32.0, -100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, -100.0]",28
116,1.0,3,74.3303437366,"[-144.0, 0.0]",-5.0,"[-70, 7]",0.917629442061,1,1.0,1.0,-44.0,30.8058436015,64.0,"[-100.0, 0.0]",27
117,,3,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",26
118,,3,,"[144.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, -100.0]",25
119,,3,,"[-144.0, -100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",24
120,,3,,"[-56.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, -100.0]",23
121,0.0,3,31.0,"[68.0, 0.0]",-1.0,"[99, 0]",0.833042502753,3,1.0,0.0,-32.0,1.0,64.0,"[100.0, 0.0]",22
122,0.0,3,24.0208242989,"[-56.0, 0.0]",-1.0,"[-80, -1]",0.85072247975,3,1.0,0.0,44.0,20.0249843945,64.0,"[-100.0, 0.0]",21
123,,3,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",20
124,,3,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",19
125,-2.0,3,63.9531078213,"[-132.0, 100.0]",-5.0,"[-75, 71]",0.834081441048,4,1.0,0.0,-32.0,38.2883794382,64.0,"[-100.0, 100.0]",18
126,,3,,"[-44.0, 100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",17
127,,3,,"[56.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, -100.0]",16
128,1.0,3,39.2045915678,"[32.0, -100.0]",-5.0,"[-7, -96]",0.917135210359,1,1.0,1.0,32.0,8.0622577483,64.0,"[0.0, -100.0]",15
129,1.0,3,48.2597140481,"[-32.0, -100.0]",0.0,"[16, -95]",0.867043244303,1,1.0,1.0,-32.0,16.7630546142,64.0,"[0.0, -100.0]",14
130,,3,,"[-132.0, -100.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, -100.0]",13
131,,3,,"[-68.0, 100.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 100.0]",12
132,,3,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",11
133,,3,,"[144.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, -100.0]",10
134,1.0,3,61.0327780787,"[-144.0, -100.0]",-5.0,"[-86, -81]",0.800876277382,1,1.0,1.0,-44.0,23.6008474424,64.0,"[-100.0, -100.0]",9
135,1.0,3,45.2216762184,"[-56.0, 0.0]",-5.0,"[-93, 26]",0.83404568804,1,1.0,1.0,44.0,26.9258240357,64.0,"[-100.0, 0.0]",8
136,1.0,3,48.0520551069,"[-32.0, 100.0]",-5.0,"[15, 110]",0.984686927404,1,1.0,1.0,-32.0,18.0277563773,64.0,"[0.0, 100.0]",7
137,1.0,3,48.754486973,"[132.0, 0.0]",-5.0,"[88, 21]",0.900646497263,1,1.0,1.0,32.0,24.1867732449,64.0,"[100.0, 0.0]",6
138,,3,,"[56.0, 100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 100.0]",5
139,1.0,3,43.7378554573,"[144.0, -100.0]",0.0,"[101, -92]",0.867863759166,1,1.0,1.0,44.0,8.0622577483,64.0,"[100.0, -100.0]",4
140,1.0,3,47.0106370942,"[-68.0, 0.0]",0.0,"[-105, 29]",0.950289298315,1,1.0,1.0,32.0,29.4278779391,64.0,"[-100.0, 0.0]",3
141,,3,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",2
142,,3,,"[132.0, -100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, -100.0]",1
143,1.0,3,34.4383507154,"[32.0, 0.0]",-1.0,"[1, 15]",0.884001552709,1,1.0,1.0,32.0,15.0332963784,64.0,"[0.0, 0.0]",0
144,,4,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",35
145,1.0,4,43.4165866922,"[68.0, 0.0]",-1.0,"[111, -6]",0.867409186088,1,1.0,1.0,-32.0,12.5299640861,64.0,"[100.0, 0.0]",34
146,,4,,"[-68.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, -100.0]",33
147,1.0,4,62.9682459657,"[-44.0, 100.0]",0.0,"[18, 89]",0.867752894876,1,1.0,1.0,-44.0,21.0950231097,64.0,"[0.0, 100.0]",32
148,,4,,"[-44.0, -100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, -100.0]",31
149,,4,,"[56.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, -100.0]",30
150,,4,,"[32.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",29
151,,4,,"[144.0, 0.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",28
152,,4,,"[-132.0, -100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, -100.0]",27
153,,4,,"[-32.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, 100.0]",26
154,,4,,"[44.0, 100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",25
155,1.0,4,61.400325732,"[32.0, -100.0]",-5.0,"[-29, -107]",0.88501915941,1,1.0,1.0,32.0,29.8328677804,64.0,"[0.0, -100.0]",24
156,1.0,4,46.0977222865,"[144.0, 0.0]",-5.0,"[98, -3]",0.967104895506,1,1.0,1.0,44.0,3.60555127546,64.0,"[100.0, 0.0]",23
157,1.0,4,47.0425339454,"[-32.0, 0.0]",0.0,"[15, -2]",0.917731893831,1,1.0,1.0,-32.0,15.1327459504,64.0,"[0.0, 0.0]",22
158,,4,,"[-132.0, 0.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 0.0]",21
159,,4,,"[56.0, 100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 100.0]",20
160,-2.0,4,66.2872536767,"[132.0, 100.0]",-1.0,"[67, 87]",0.8681314555,4,1.0,0.0,32.0,35.4682957019,64.0,"[100.0, 100.0]",19
161,1.0,4,45.0,"[56.0, 0.0]",-1.0,"[101, 0]",0.88426774682,1,1.0,1.0,-44.0,1.0,64.0,"[100.0, 0.0]",18
162,,4,,"[44.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",17
163,1.0,4,33.6154726279,"[56.0, 0.0]",0.0,"[85, 17]",0.900047710631,1,1.0,1.0,-44.0,22.6715680975,64.0,"[100.0, 0.0]",16
164,1.0,4,38.4707681233,"[132.0, -100.0]",0.0,"[94, -106]",0.96788274718,1,1.0,1.0,32.0,8.48528137424,64.0,"[100.0, -100.0]",15
165,,4,,"[-132.0, 100.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",14
166,,4,,"[-44.0, -100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, -100.0]",13
167,-2.0,4,82.4621125124,"[132.0, -100.0]",-1.0,"[52, -80]",0.900310900412,4,1.0,0.0,32.0,52.0,64.0,"[100.0, -100.0]",12
168,0.0,4,21.9317121995,"[-132.0, -100.0]",-1.0,"[-116, -85]",0.816841916065,3,1.0,0.0,-32.0,21.9317121995,64.0,"[-100.0, -100.0]",11
169,,4,,"[68.0, 0.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",10
170,-2.0,4,59.816385715,"[-144.0, 100.0]",-5.0,"[-97, 63]",0.784310049377,4,1.0,0.0,-44.0,37.1214223865,64.0,"[-100.0, 100.0]",9
171,,4,,"[44.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, -100.0]",8
172,-2.0,4,77.6659513558,"[-56.0, 0.0]",-1.0,"[-132, 16]",0.833688158658,4,1.0,0.0,44.0,35.77708764,64.0,"[-100.0, 0.0]",7
173,1.0,4,62.5139984324,"[-132.0, 0.0]",0.0,"[-70, 8]",0.850755228195,1,1.0,1.0,-32.0,31.0483493925,64.0,"[-100.0, 0.0]",6
174,,4,,"[-144.0, -100.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",5
175,1.0,4,56.1426753905,"[132.0, -100.0]",-5.0,"[76, -104]",0.951098997146,1,1.0,1.0,32.0,24.3310501212,64.0,"[100.0, -100.0]",4
176,1.0,4,58.463663929,"[-56.0, 0.0]",-5.0,"[-113, 13]",0.851438439684,1,1.0,1.0,44.0,18.3847763109,64.0,"[-100.0, 0.0]",3
177,,4,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",2
178,,4,,"[144.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 100.0]",1
179,1.0,4,46.0977222865,"[132.0, 100.0]",0.0,"[86, 97]",0.900518207345,1,1.0,1.0,32.0,14.3178210633,64.0,"[100.0, 100.0]",0
180,1.0,5,62.0322496771,"[32.0, 100.0]",0.0,"[-30, 102]",0.851123573608,1,1.0,1.0,32.0,30.0665927567,64.0,"[0.0, 100.0]",35
181,1.0,5,35.3553390593,"[44.0, 0.0]",-1.0,"[9, 5]",0.933680106769,1,1.0,1.0,44.0,10.295630141,64.0,"[0.0, 0.0]",34
182,,5,,"[32.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",33
183,1.0,5,57.4891294072,"[-44.0, 0.0]",0.0,"[12, -13]",0.867351500667,1,1.0,1.0,-44.0,17.691806013,64.0,"[0.0, 0.0]",32
