"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"1","left","0","-19","0","45","23","879","100","13","12","i","0","0","2511"
"2","right","0","106","100","60","120","764","100","74","128","850","0","0","2983"
"2","right","0","183","0","115","-99","843","100","151","-113","850","0","0","2768"
"2","left","0","-175","-700","-133","-114","866","100","-143","-112","850","1","0","2878"
"2","left","0","-85","100","-48","-113","645","100","-53","-105","850","0","0","2532"
"2","right","0","109","100","58","-3","689","100","77","4","850","0","0","2740"
"2","left","0","-171","0","-100","-25","620","100","-139","-46","850","0","0","2547"
"2","right","0","158","0","101","64","749","100","126","85","850","0","0","2832"
"2","right","0","36","100","-22","-106","757","100","4","-109","850","0","0","3062"
"2","left","0","22","100","68","41","660","100","54","59","850","0","0","2601"
"2","right","0","18","100","-34","-69","731","100","-14","-77","850","0","0","3037"
"2","left","0","-124","100","-73","-110","747","100","-92","-125","850","0","0","2791"
"2","left","0","103","100","144","146","784","100","135","143","850","0","0","2734"
"2","left","0","-114","100","-81","-155","708","100","-82","-149","850","0","0","2693"
"2","left","0","-40","100","-1","28","701","100","-8","22","850","0","0","2650"
"2","right","0","-36","100","-83","-162","683","100","-68","-146","850","0","0","2614"
"2","right","0","181","0","115","-48","723","100","149","-47","850","0","0","2809"
"2","left","0","-100","100","-54","80","699","100","-68","94","850","0","0","3032"
"2","left","0","-100","100","-61","-68","748","100","-68","-81","850","0","0","2993"
"2","right","0","-123","100","-178","-8","678","100","-155","-16","850","0","0","3069"
"2","right","0","-6","100","-57","23","716","100","-38","28","850","0","0","2726"
"2","right","0","-9","100","-57","-23","693","100","-41","-27","850","0","0","2822"
"2","right","0","22","100","-34","-136","648","100","-10","-119","850","0","0","2648"
"2","left","0","106","100","145","126","716","100","138","120","850","0","0","2226"
"2","left","0","120","100","146","-72","715","100","152","-88","850","0","0","2468"
"2","right","0","-113","100","-161","-17","701","100","-145","-17","850","0","0","2594"
"2","left","0","-178","100","-126","24","676","100","-146","35","850","0","0","2575"
"2","right","0","89","100","40","-76","680","100","57","-81","850","0","0","1931"
"2","right","0","-108","100","-145","-8","671","100","-140","-17","850","0","0","2212"
"2","left","0","11","100","56","48","716","100","43","42","850","0","0","2694"
"2","left","0","-128","100","-100","-6","685","100","-96","-17","850","0","0","2575"
"3","right","0","163","100","118","-16","705","100","131","-30","850","0","0","3037"
"3","left","0","100","100","138","11","669","100","132","12","850","0","0","3185"
"3","right","0","-56","100","-107","165","721","100","-88","150","850","0","0","3378"
"3","left","0","113","100","149","138","698","100","145","128","850","0","0","3069"
"3","left","0","-156","100","-106","131","711","100","-124","131","850","0","0","2936"
"3","right","0","35","100","-13","52","742","100","3","49","850","0","0","2933"
"3","left","0","31","100","77","-13","624","100","63","-11","850","0","0","2514"
"3","right","0","137","0","70","-76","601","100","105","-87","850","0","0","2591"
"3","left","0","-25","100","30","112","657","100","7","104","850","0","0","3216"
"3","right","0","147","100","93","141","687","100","115","138","850","0","0","2575"
"3","left","0","13","100","56","124","647","100","45","151","850","0","0","2851"
"3","right","0","-65","100","-106","-93","663","100","-97","-106","850","0","0","2851"
"3","left","0","-65","100","-22","147","677","100","-33","140","850","0","0","2548"
"3","right","0","146","100","89","48","669","100","114","39","850","0","0","2925"
"3","left","0","117","100","155","-118","707","100","149","-127","850","0","0","2767"
"3","left","0","37","100","78","146","651","100","69","140","850","0","0","2642"
"3","right","0","127","100","70","155","610","100","95","137","850","0","0","3322"
"3","right","0","143","100","97","156","703","100","111","156","850","0","0","2874"
"3","right","0","191","100","142","80","677","100","159","78","850","0","0","2568"
"3","right","0","-5","100","-48","-170","627","100","-37","-149","850","0","0","2586"
"3","right","0","141","100","107","124","672","100","109","124","850","0","0","2736"
"3","right","0","156","100","110","61","746","100","124","67","850","0","0","2717"
"3","right","0","67","0","2","95","663","100","35","102","850","0","0","2749"
"3","left","0","31","100","71","-57","702","100","63","-75","850","0","0","2649"
"3","left","0","-112","0","-57","10","708","100","-80","-26","850","0","0","2462"
"3","left","0","37","100","87","-20","643","100","69","-27","850","0","0","2957"
"3","left","0","-184","100","-139","-62","674","100","-152","-77","850","0","0","2987"
"3","left","0","-106","100","-61","-55","633","100","-74","-49","850","0","0","2494"
"3","right","0","-4","100","-55","-84","607","100","-36","-82","850","0","0","2655"
"3","left","0","-86","100","-25","89","640","100","-54","102","850","0","0","2607"
"4","left","0","-83","100","-37","148","710","100","-51","139","850","0","0","4643"
"4","right","0","73","100","20","7","705","100","41","13","850","0","0","3181"
"4","right","0","8","100","-41","153","633","100","-24","138","850","0","0","2801"
"4","left","0","-84","100","-41","-89","593","100","-52","-90","850","0","0","3173"
"4","left","0","-77","100","-25","-121","638","100","-45","-142","850","0","0","2721"
"4","right","0","-15","100","-60","-62","658","100","-47","-52","850","0","0","2814"
"4","right","0","-3","0","-58","-53","627","100","-35","-24","850","0","0","2798"
"4","left","0","-80","100","-41","-124","716","100","-48","-141","850","0","0","2860"
"4","left","0","-3","100","33","-54","730","100","29","-75","850","0","0","2925"
"4","right","0","172","100","123","-43","706","100","140","-50","850","0","0","2850"
"4","left","0","-23","0","39","-109","613","100","9","-94","850","0","0","2737"
"4","right","0","67","100","18","107","641","100","35","96","850","0","0","3053"
"4","right","0","-15","100","-60","-133","651","100","-47","-158","850","0","0","3196"
"4","left","0","-44","100","-16","-73","603","100","-12","-69","850","0","0","2638"
"4","left","0","-122","100","-82","143","699","100","-90","132","850","0","0","2833"
"4","right","0","73","100","18","-156","676","100","41","-158","850","0","0","2635"
"4","right","0","0","100","-47","164","693","100","-32","156","850","0","0","2624"
"4","right","0","145","100","105","103","642","100","113","109","850","0","0","2442"
"4","left","0","69","100","103","111","697","100","101","108","850","0","0","2409"
"4","right","0","-101","100","-145","4","697","100","-133","3","850","0","0","2375"
"4","right","0","113","100","68","-103","644","100","81","-115","850","0","0","2412"
"4","left","0","115","100","162","-33","647","100","147","-32","850","0","0","2602"
"4","left","0","-126","100","-88","-72","619","100","-94","-69","850","0","0","2411"
"4","left","0","6","0","70","-79","705","100","38","-88","850","0","0","2753"
"4","right","0","-29","100","-75","-28","714","100","-61","-27","850","0","0","2723"
"4","right","0","-38","100","-78","19","722","100","-70","15","850","0","0","2895"
"4","left","0","-6","100","32","80","660","100","26","80","850","0","0","2682"
"4","right","0","-75","100","-103","24","630","100","-107","29","850","0","0","2418"
"4","left","0","-56","100","-30","1","619","100","-24","-3","850","0","0","2473"
"4","left","0","-140","100","-102","45","670","100","-108","51","850","0","0","2600"
"5","left","0","-68","100","-39","-75","651","100","-36","-81","700","0","0","3350"
"5","left","0","105","-700","147","-69","733","100","137","-78","700","1","0","2727"
"5","right","0","191","100","165","-87","551","100","159","-87","700","0","0","2527"
"5","left","0","-12","100","30","-35","610","100","20","-52","700","0","0","2675"
"5","right","0","111","100","78","-137","574","100","79","-154","700","0","0","2384"
"5","left","0","-157","100","-113","-56","629","100","-125","-52","700","0","0","2471"
"5","right","0","-128","100","-165","16","631","100","-160","12","700","0","0","2566"
"5","left","0","128","100","162","33","571","100","160","21","700","0","0","2604"
"5","left","0","-174","100","-155","122","561","100","-142","121","700","0","0","2562"
"5","left","0","-73","100","-43","167","557","100","-41","159","700","0","0","2344"
"5","right","0","81","100","37","-150","608","100","49","-157","700","0","0","2636"
"5","right","0","-3","100","-32","-20","657","100","-35","1","700","0","0","2881"
"5","right","0","-104","100","-124","-76","606","100","-136","-84","700","0","0","2729"
"5","right","0","111","100","78","85","517","100","79","116","700","0","0","2311"
"5","left","0","-98","0","-50","-122","627","100","-66","-151","700","0","0","2514"
"5","right","0","120","100","60","-38","563","100","88","-51","700","0","0","2507"
"5","left","0","-51","100","-8","-141","631","100","-19","-136","700","0","0","2437"
"5","left","0","61","100","94","130","675","100","93","127","700","0","0","2544"
"5","left","0","60","100","86","-13","614","100","92","-14","700","0","0","2520"
"5","right","0","11","100","-25","-3","551","100","-21","-3","700","0","0","2677"
"5","left","0","96","100","102","-90","579","100","128","-104","700","0","0","2567"
"5","right","0","-73","100","-103","88","659","100","-105","87","700","0","0","2965"
"5","right","0","-34","100","-81","138","658","100","-66","154","700","0","0","2561"
"5","right","0","145","100","122","43","624","100","113","39","700","0","0","2607"
"5","right","0","-84","100","-114","75","661","100","-116","86","700","0","0","2553"
"5","right","0","-21","100","-68","34","554","100","-53","29","700","0","0","2453"
"5","left","0","-141","100","-102","97","600","100","-109","92","700","0","0","2534"
"5","right","0","114","100","77","-25","557","100","82","-28","700","0","0","3094"
"5","left","0","-84","100","-45","140","643","100","-52","134","700","0","0","2242"
"5","left","0","-21","100","19","98","566","100","11","95","700","0","0","2559"
"6","left","0","50","0","88","29","570","100","82","-4","700","0","0","2885"
"6","right","0","182","100","161","-135","580","100","150","-141","700","0","0","3017"
"6","left","0","-159","100","-125","14","523","100","-127","9","700","0","0","2455"
"6","right","0","-6","100","-54","117","528","100","-38","111","700","0","0","2118"
"6","right","0","129","100","66","96","499","100","97","92","700","0","0","2192"
"6","right","0","56","100","26","-68","492","100","24","-49","700","0","0","2444"
"6","right","0","124","100","88","-25","557","100","92","-23","700","0","0","2409"
"6","right","0","5","100","-28","57","526","100","-27","48","700","0","0","2222"
"6","left","0","-126","100","-86","58","536","100","-94","58","700","0","0","2833"
"6","left","0","-17","100","2","2","547","100","15","-24","700","0","0","2516"
"6","left","0","-23","100","5","103","578","100","9","106","700","0","0","2599"
"6","left","0","76","100","107","116","531","100","108","103","700","0","0","2666"
"6","left","0","93","100","117","45","594","100","125","50","700","0","0","2825"
"6","right","0","75","100","34","-93","621","100","43","-84","700","0","0","2741"
"6","left","0","-80","100","-38","84","535","100","-48","91","700","0","0","2504"
"6","left","0","-108","100","-73","165","650","100","-76","154","700","0","0","2257"
"6","right","0","-47","100","-91","145","578","100","-79","151","700","0","0","2138"
"6","right","0","20","100","-23","-82","561","100","-12","-85","700","0","0","2801"
"6","right","0","-109","100","-168","154","643","100","-141","160","700","0","0","3008"
"6","right","0","-70","100","-114","-56","561","100","-102","-64","700","0","0","2531"
"6","right","0","125","100","88","-98","618","100","93","-127","700","0","0","2670"
"6","left","0","-58","100","-15","-95","551","100","-26","-76","700","0","0","2524"
"6","right","0","101","100","64","-18","556","100","69","-16","700","0","0","2755"
"6","right","0","189","100","144","-59","649","100","157","-47","700","0","0","2737"
"6","left","0","-182","100","-143","-46","579","100","-150","-47","700","0","0","3032"
"6","left","0","-184","100","-147","96","633","100","-152","104","700","0","0","2608"
"6","left","0","87","100","119","48","576","100","119","47","700","0","0","2345"
"6","left","0","-46","100","-16","-119","617","100","-14","-117","700","0","0","2771"
"6","left","0","-122","100","-78","114","630","100","-90","111","700","0","0","2610"
"6","right","0","108","0","44","-32","593","100","76","-43","700","0","0","2670"
"7","left","0","29","0","84","111","580","100","61","153","700","0","0","3520"
"7","left","0","100","100","148","31","619","100","132","21","700","0","0","3153"
"7","left","0","-110","100","-69","-115","638","100","-78","-102","700","0","0","2808"
"7","left","0","-87","100","-50","141","587","100","-55","137","700","0","0","2429"
"7","right","0","94","0","92","-91","571","100","62","-75","700","0","0","4470"
"7","right","0","161","100","114","-135","696","100","129","-121","700","0","0","3738"
"7","left","0","-111","100","-78","0","657","100","-79","5","700","0","0","3185"
"7","right","0","49","100","18","38","646","100","17","42","700","0","0","2689"
"7","left","0","-178","100","-153","-38","696","100","-146","-33","700","0","0","2785"
"7","right","0","99","100","51","111","665","100","67","107","700","0","0","2731"
"7","left","0","85","-700","94","106","706","100","117","97","700","1","0","2800"
"7","right","0","-67","100","-103","-79","577","100","-99","-84","700","0","0","2913"
"7","right","0","159","100","122","-94","601","100","127","-92","700","0","0","2666"
"7","right","0","155","100","110","105","538","100","123","119","700","0","0","2500"
"7","left","0","-100","100","-70","-101","644","100","-68","-108","700","0","0","2353"
"7","left","0","43","100","73","111","556","100","75","112","700","0","0","2662"
"7","right","0","-115","100","-145","87","591","100","-147","91","700","0","0","2623"
"7","left","0","109","100","128","-73","607","100","141","-63","700","0","0","2746"
"7","right","0","17","100","-15","69","585","100","-15","59","700","0","0","2546"
"7","right","0","156","100","129","-21","631","100","124","-17","700","0","0","2489"
"7","left","0","-41","100","-32","-30","570","100","-9","-22","700","0","0","3311"
"7","right","0","15","100","-22","-80","563","100","-17","-90","700","0","0","3096"
"7","left","0","-155","100","-125","-116","693","100","-123","-139","700","0","0","3085"
"7","left","0","-153","100","-111","-153","579","100","-121","-145","700","0","0","2796"
"7","right","0","100","100","77","-8","587","100","68","6","700","0","0","2679"
"7","left","0","106","100","132","154","568","100","138","152","700","0","0","2829"
"7","right","0","-34","100","-75","-87","681","100","-66","-105","700","0","0","2998"
"7","right","0","83","100","44","136","620","100","51","156","700","0","0","3232"
"7","right","0","126","100","104","137","573","100","94","154","700","0","0","4314"
"7","left","0","-51","100","-33","-84","617","100","-19","-81","700","0","0","3370"
"8","right","0","-41","100","-52","-98","554","100","-73","-75","700","0","0","3350"
"8","left","0","-47","100","-24","-3","591","100","-15","-12","700","0","0","2855"
"8","right","0","-108","100","-124","-102","519","100","-140","-89","700","0","0","2592"
"8","right","0","2","100","-28","28","598","100","-30","21","700","0","0","2540"
"8","left","0","101","100","130","114","664","100","133","100","700","0","0","2754"
"8","right","0","150","100","107","44","591","100","118","32","700","0","0","2834"
"8","right","0","67","100","29","-78","576","100","35","-74","700","0","0","2757"
"8","right","0","-48","100","-69","-93","559","100","-80","-95","700","0","0","2799"
"8","left","0","-17","100","12","144","523","100","15","154","700","0","0","2905"
"8","left","0","-72","100","-41","21","549","100","-40","31","700","0","0","2605"
"8","left","0","97","100","140","-18","571","100","129","-4","700","0","0","2748"
"8","right","0","-2","100","-46","28","594","100","-34","27","700","0","0","2974"
"8","right","0","-21","100","-63","-50","566","100","-53","-47","700","0","0","3066"
"8","left","0","-144","100","-113","83","577","100","-112","86","700","0","0","3168"
"8","left","0","-146","100","-118","-102","642","100","-114","-120","700","0","0","3025"
"8","left","0","-104","100","-79","-83","511","100","-72","-81","700","0","0","2567"
"8","right","0","175","100","141","76","615","100","143","70","700","0","0","2516"
"8","left","0","-116","100","-70","-12","616","100","-84","-18","700","0","0","2802"
"8","left","0","-150","100","-122","134","597","100","-118","154","700","0","0","2766"
"8","right","0","125","100","83","31","564","100","93","34","700","0","0","2622"
"8","right","0","68","100","35","0","510","100","36","-14","700","0","0","2798"
"8","right","0","-56","100","-79","30","549","100","-88","42","700","0","0","2936"
"8","right","0","78","100","43","4","532","100","46","22","700","0","0","2740"
"8","left","0","11","100","45","-110","558","100","43","-108","700","0","0","2513"
"8","right","0","164","100","111","-76","531","100","132","-75","700","0","0","2920"
"8","left","0","-93","100","-58","138","605","100","-61","114","700","0","0","2968"
"8","left","0","81","100","107","-147","558","100","113","-145","700","0","0","2750"
"8","left","0","-192","100","-161","18","572","100","-160","23","700","0","0","2955"
"8","left","0","-169","100","-166","16","538","100","-137","18","700","0","0","2843"
"8","right","0","11","100","-35","19","597","100","-21","29","700","0","0","3420"
"9","right","0","183","100","153","136","511","100","151","128","700","0","0","3768"
"9","right","0","-79","100","-96","-25","518","100","-111","-27","700","0","0","2682"
"9","left","0","123","100","168","97","544","100","155","80","700","0","0","2611"
"9","left","0","86","100","137","-122","495","100","118","-104","700","0","0","2775"
"9","right","0","72","100","22","13","487","100","40","8","700","0","0","2635"
"9","left","0","56","100","68","106","486","100","88","87","700","0","0","2599"
"9","right","0","-60","100","-98","132","531","100","-92","117","700","0","0","2696"
"9","right","0","-23","100","-57","-127","542","100","-55","-156","700","0","0","3230"
"9","right","0","-37","100","-81","-173","605","100","-69","-155","700","0","0","2631"
"9","left","0","99","100","132","-75","567","100","131","-62","700","0","0","2607"
"9","left","0","-99","100","-61","5","521","100","-67","-3","700","0","0","2502"
"9","left","0","40","100","75","-137","590","100","72","-138","700","0","0","2335"
"9","left","0","-42","100","-1","-83","559","100","-10","-66","700","0","0","2240"
"9","left","0","-31","100","14","-32","544","100","1","-23","700","0","0","2344"
"9","right","0","-114","100","-141","136","674","100","-146","140","700","0","0","2593"
"9","left","0","-17","100","22","-105","577","100","15","-126","700","0","0","3008"
"9","left","0","81","100","130","-139","553","100","113","-133","700","0","0","2491"
"9","left","0","97","100","124","-36","612","100","129","-46","700","0","0","2376"
"9","right","0","-47","100","-88","-131","545","100","-79","-119","700","0","0","2731"
"9","right","0","-105","100","-148","-109","540","100","-137","-97","700","0","0","2602"
"9","right","0","34","100","-16","-8","537","100","2","-15","700","0","0","3413"
"9","left","0","-29","100","-10","37","548","100","3","38","700","0","0","2465"
"9","left","0","-166","100","-124","144","517","100","-134","135","700","0","0","2676"
"9","left","0","8","100","56","-53","556","100","40","-40","700","0","0","3712"
"9","right","0","96","100","74","42","552","100","64","41","700","0","0","2537"
"9","right","0","114","100","75","-70","577","100","82","-83","700","0","0","2840"
"9","right","0","18","100","2","-30","588","100","-14","-24","700","0","0","3008"
"9","right","0","-73","100","-103","44","541","100","-105","61","700","0","0","2542"
"9","left","0","-128","100","-97","6","641","100","-96","-5","700","0","0","2368"
"9","right","0","-39","100","-73","-34","585","100","-71","-33","700","0","0","2828"
"10","left","0","70","100","107","-32","526","100","102","-38","700","0","0","3644"
"10","right","0","48","100","24","-115","538","100","16","-113","700","0","0","2704"
"10","right","0","34","100","-12","57","508","100","2","45","700","0","0","2521"
"10","left","0","-86","100","-60","-123","512","100","-54","-118","700","0","0","2240"
"10","right","0","68","100","52","182","544","100","36","155","700","0","0","3322"
"10","left","0","-85","100","-78","51","561","100","-53","53","700","0","0","2738"
"10","left","0","81","100","116","-76","501","100","113","-72","700","0","0","3743"
"10","left","0","79","0","128","-46","510","100","111","-15","700","0","0","2696"
"10","right","0","107","100","66","14","634","100","75","9","700","0","0","2802"
"10","left","0","-25","100","13","141","626","100","7","125","700","0","0","2554"
"10","right","0","17","100","-24","18","529","100","-15","22","700","0","0","2410"
"10","right","0","57","100","22","81","548","100","25","61","700","0","0","2669"
"10","left","0","-88","100","-39","-130","515","100","-56","-111","700","0","0","2870"
"10","right","0","187","100","128","-81","518","100","155","-83","700","0","0","2873"
"10","right","0","51","100","20","119","504","100","19","129","700","0","0","3087"
"10","left","0","24","100","62","-6","563","100","56","5","700","0","0","2668"
"10","left","0","16","100","60","-151","580","100","48","-143","700","0","0","3088"
"10","left","0","73","100","110","15","580","100","105","-9","700","0","0","2739"
"10","right","0","33","0","-3","-31","522","100","1","3","700","0","0","2412"
"10","right","0","42","100","-3","86","649","100","10","79","700","0","0","2505"
"10","left","0","-23","100","19","69","592","100","9","61","700","0","0","2230"
"10","right","0","71","100","33","-103","564","100","39","-119","700","0","0","2382"
"10","right","0","173","100","142","152","555","100","141","149","700","0","0","2589"
"10","right","0","56","100","27","-67","595","100","24","-71","700","0","0","2474"
"10","right","0","-4","100","-26","-77","536","100","-36","-69","700","0","0","2283"
"10","right","0","98","100","69","-72","510","100","66","-49","700","0","0","2399"
"10","left","0","-20","100","30","67","578","100","12","72","700","0","0","2497"
"10","left","0","118","100","146","-98","644","100","150","-106","700","0","0","2639"
"10","left","0","76","100","102","33","613","100","108","27","700","0","0","2515"
"10","left","0","-150","0","-127","-62","559","100","-118","-93","700","0","0","2618"
