"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"7","left","0","1","100","43","-23","541","100","33","-19","700","0","0","541"
"7","left","0","-103","100","-54","139","596","100","-71","154","700","0","0","596"
"7","right","0","-21","100","-55","-94","607","100","-53","-90","700","0","0","607"
"7","right","0","-58","100","-93","87","623","100","-90","97","700","0","0","623"
"7","right","0","5","100","-39","-58","625","100","-27","-57","700","0","0","625"
"7","left","0","-32","100","5","105","606","100","0","115","700","0","0","606"
"7","left","0","-150","100","-99","-46","581","100","-118","-44","700","0","0","581"
"7","left","0","-30","100","4","85","541","100","2","90","700","0","0","541"
"7","right","0","-68","100","-110","-127","571","100","-100","-139","700","0","0","571"
"7","right","0","133","100","90","-75","562","100","101","-57","700","0","0","562"
"7","right","0","-116","100","-161","-129","652","100","-148","-120","700","0","0","652"
"7","left","0","-21","100","24","-22","520","100","11","-21","700","0","0","520"
"7","right","0","-80","100","-135","123","537","100","-112","135","700","0","0","537"
"7","left","0","24","100","62","-17","561","100","56","-17","700","0","0","561"
"8","left","0","61","100","97","-134","625","100","93","-143","700","0","0","625"
"8","right","0","192","0","162","-108","576","100","160","-143","700","0","0","576"
"8","right","0","4","100","-38","-1","689","100","-28","3","700","0","0","689"
"8","right","0","98","100","56","-41","636","100","66","-20","700","0","0","636"
"8","right","0","29","100","-7","-4","587","100","-3","4","700","0","0","587"
"8","left","0","-183","100","-141","80","634","100","-151","93","700","0","0","634"
"8","left","0","-108","100","-59","27","579","100","-76","41","700","0","0","579"
"8","right","0","175","-700","126","8","720","100","143","29","700","1","0","720"
"8","left","0","40","100","64","-5","594","100","72","-19","700","0","0","595"
"8","right","0","150","100","121","145","651","100","118","149","700","0","0","651"
"8","right","0","-30","100","-65","-149","594","100","-62","-155","700","0","0","594"
"8","right","0","146","100","91","-13","574","100","114","-5","700","0","0","574"
"8","left","0","54","100","102","-164","613","100","86","-150","700","0","0","613"
"8","left","0","-88","100","-43","63","616","100","-56","73","700","0","0","616"
"8","right","0","67","100","37","-58","516","100","35","-54","700","0","0","516"
"8","right","0","-66","100","-97","-118","532","100","-98","-116","700","0","0","532"
"8","right","0","116","100","64","143","570","100","84","128","700","0","0","570"
"8","right","0","-91","100","-145","110","540","100","-123","105","700","0","0","540"
"8","right","0","-110","100","-153","-13","665","100","-142","-6","700","0","0","665"
"8","left","0","23","100","76","-9","496","100","55","5","700","0","0","496"
"8","left","0","-185","100","-131","-69","565","100","-153","-64","700","0","0","565"
"8","left","0","-130","-25","-90","-152","544","100","-98","-149","700","0","1","544"
"8","right","0","148","100","105","-86","618","100","116","-71","700","0","0","618"
"8","left","0","-135","100","-103","40","561","100","-103","25","700","0","0","561"
"8","left","0","92","100","138","-126","509","100","124","-116","700","0","0","509"
"8","left","0","-88","100","-44","2","543","100","-56","1","700","0","0","543"
"8","left","0","-2","-25","51","87","474","100","30","113","700","0","1","474"
"8","right","0","-31","100","-56","-100","607","100","-63","-102","700","0","0","607"
"8","left","0","-81","100","-39","34","542","100","-49","35","700","0","0","542"
"8","left","0","-78","100","-36","-140","537","100","-46","-124","700","0","0","537"
"9","left","0","12","100","52","7","640","100","44","13","700","0","0","640"
"9","left","0","62","100","105","22","606","100","94","24","700","0","0","606"
"9","left","0","-35","100","5","-118","550","100","-3","-117","700","0","0","550"
"9","right","0","150","-25","91","-9","485","100","118","-7","700","0","1","485"
"9","right","0","102","100","61","-30","620","100","70","-18","700","0","0","620"
"9","right","0","95","100","62","-28","663","100","63","-15","700","0","0","663"
"9","right","0","-16","100","-62","94","589","100","-48","71","700","0","0","589"
"9","right","0","57","100","17","42","540","100","25","58","700","0","0","540"
"9","left","0","77","100","102","-61","606","100","109","-80","700","0","0","607"
"9","left","0","55","100","90","-138","614","100","87","-111","700","0","0","614"
"9","left","0","-145","100","-98","-139","670","100","-113","-120","700","0","0","670"
"9","left","0","-35","100","18","-165","620","100","-3","-154","700","0","0","620"
"9","left","0","15","100","60","43","648","100","47","23","700","0","0","648"
"9","right","0","-37","100","-63","139","606","100","-69","148","700","0","0","606"
"9","right","0","116","100","81","-45","664","100","84","-47","700","0","0","664"
"9","left","0","-104","100","-52","52","585","100","-72","72","700","0","0","585"
"9","right","0","9","100","-28","-126","642","100","-23","-123","700","0","0","642"
"9","right","0","127","100","81","-106","622","100","95","-94","700","0","0","622"
"9","right","0","139","100","96","-28","579","100","107","-31","700","0","0","579"
"9","right","0","87","100","33","49","524","100","55","47","700","0","0","524"
"9","right","0","-83","100","-126","-146","567","100","-115","-141","700","0","0","568"
"9","left","0","-128","-700","-96","-25","704","100","-96","-32","700","1","0","704"
"9","left","0","22","100","75","99","585","100","54","86","700","0","0","586"
"9","right","0","-101","100","-148","-21","524","100","-133","0","700","0","0","524"
"9","right","0","-60","100","-92","38","561","100","-92","32","700","0","0","561"
"9","right","0","53","100","30","-48","552","100","21","-35","700","0","0","552"
"9","left","0","69","100","118","-21","549","100","101","-39","700","0","0","549"
"9","left","0","69","100","117","78","590","100","101","69","700","0","0","590"
"9","left","0","-93","100","-55","147","636","100","-61","159","700","0","0","636"
"9","left","0","46","100","84","-118","552","100","78","-123","700","0","0","552"
"10","left","0","-153","100","-105","38","617","100","-121","48","700","0","0","617"
"10","right","0","-26","100","-74","133","562","100","-58","139","700","0","0","562"
"10","right","0","153","100","118","1","559","100","121","6","700","0","0","559"
"10","left","0","-104","0","-37","-134","612","100","-72","-117","700","0","0","612"
"10","right","0","104","100","64","17","539","100","72","21","700","0","0","539"
"10","left","0","-6","100","38","88","557","100","26","110","700","0","0","557"
"10","right","0","168","100","122","-92","596","100","136","-89","700","0","0","596"
"10","right","0","48","100","-2","-59","546","100","16","-41","700","0","0","546"
"10","right","0","-96","-700","-129","-25","707","100","-128","-31","700","1","0","707"
"10","left","0","-97","100","-54","38","563","100","-65","39","700","0","0","563"
"10","left","0","63","100","87","39","538","100","95","54","700","0","0","538"
"10","left","0","-172","100","-130","43","578","100","-140","56","700","0","0","578"
"10","left","0","9","100","32","-72","549","100","41","-67","700","0","0","549"
"10","left","0","55","100","90","-77","556","100","87","-83","700","0","0","556"
"10","right","0","-36","100","-75","-33","655","100","-68","-3","700","0","0","655"
"10","left","0","-74","100","-29","-87","640","100","-42","-84","700","0","0","640"
"10","left","0","71","100","125","-49","580","100","103","-35","700","0","0","580"
"10","left","0","4","100","52","21","507","100","36","16","700","0","0","507"
"10","right","0","137","100","106","36","485","100","105","58","700","0","0","485"
"10","right","0","69","100","20","70","570","100","37","79","700","0","0","570"
"10","right","0","148","100","96","-102","638","100","116","-96","700","0","0","638"
"10","right","0","-60","100","-105","26","623","100","-92","43","700","0","0","623"
"10","right","0","89","100","51","-74","558","100","57","-87","700","0","0","558"
"10","right","0","-5","100","-55","-140","618","100","-37","-154","700","0","0","618"
"10","right","0","13","100","-30","-1","478","100","-19","5","700","0","0","478"
"10","left","0","-13","100","46","108","561","100","19","100","700","0","0","561"
"10","right","0","-114","100","-165","150","625","100","-146","158","700","0","0","625"
"10","left","0","-13","100","45","13","551","100","19","23","700","0","0","551"
"10","left","0","-83","100","-43","11","685","100","-51","23","700","0","0","685"
"10","left","0","-38","100","8","-83","555","100","-6","-97","700","0","0","555"
