"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"1","right","0","-93","100","-145","106","1181","100","-125","104","i","0","0","1182"
"1","left","0","-152","100","-110","-88","1134","100","-120","-76","i","0","0","1134"
"1","left","0","-39","100","2","-143","1029","100","-7","-136","i","0","0","1029"
"1","left","0","-102","100","-56","24","973","100","-70","26","i","0","0","973"
"1","right","0","-3","100","-51","13","1080","100","-35","18","i","0","0","1080"
"1","left","0","-125","100","-84","-58","1012","100","-93","-57","i","0","0","1013"
"1","right","0","189","100","141","-134","944","100","157","-131","i","0","0","944"
"1","left","0","-155","100","-116","20","990","100","-123","27","i","0","0","990"
"1","right","0","-39","100","-86","49","985","100","-71","56","i","0","0","985"
"1","left","0","-154","100","-109","131","946","100","-122","137","i","0","0","946"
"1","right","0","100","100","49","-37","1014","100","68","-33","i","0","0","1014"
"1","left","0","81","100","124","-28","909","100","113","-26","i","0","0","909"
"1","right","0","-60","100","-109","-60","900","100","-92","-62","i","0","0","900"
"1","right","0","60","100","15","-8","871","100","28","-8","i","0","0","871"
"1","left","0","-42","100","-5","-110","954","100","-10","-103","i","0","0","954"
"1","right","0","169","100","117","12","834","100","137","25","i","0","0","834"
"1","left","0","56","100","98","83","893","100","88","91","i","0","0","893"
"1","left","0","-112","100","-67","-9","840","100","-80","-1","i","0","0","840"
"1","right","0","3","100","-49","-63","947","100","-29","-64","i","0","0","947"
"1","right","0","-75","100","-112","-147","950","100","-107","-142","i","0","0","950"
"1","left","0","-120","100","-75","-146","923","100","-88","-144","i","0","0","923"
"1","right","0","13","100","-39","-139","927","100","-19","-130","i","0","0","927"
"1","left","0","-183","100","-145","73","923","100","-151","67","i","0","0","923"
"1","left","0","-101","100","-61","51","958","100","-69","55","i","0","0","958"
"1","right","0","70","100","16","-3","874","100","38","2","i","0","0","874"
"1","left","0","-75","100","-36","-164","916","100","-43","-153","i","0","0","916"
"1","right","0","114","100","59","131","883","100","82","142","i","0","0","883"
"1","right","0","34","100","-16","102","992","100","2","107","i","0","0","992"
"1","left","0","-39","100","3","-74","955","100","-7","-75","i","0","0","955"
"1","right","0","181","100","130","-73","1013","100","149","-56","i","0","0","1013"
"2","left","0","91","-700","128","-128","990","100","123","-129","850","1","0","990"
"2","left","0","6","100","49","-30","549","100","38","-34","850","0","0","549"
"2","left","0","39","100","89","61","839","100","71","56","850","0","0","840"
"2","right","0","94","100","39","-153","832","100","62","-156","850","0","0","832"
"2","right","0","135","100","83","-33","838","100","103","-32","850","0","0","838"
"2","left","0","-41","100","-1","43","827","100","-9","42","850","0","0","827"
"2","left","0","18","-700","57","100","894","100","50","105","850","1","0","894"
"2","right","0","146","100","90","-109","790","100","114","-118","850","0","0","790"
"2","left","0","-158","100","-112","-80","746","100","-126","-79","850","0","0","746"
"2","left","0","-192","100","-149","110","780","100","-160","116","850","0","0","780"
"2","left","0","-189","100","-149","-25","731","100","-157","-34","850","0","0","731"
"2","left","0","38","100","74","-111","756","100","70","-117","850","0","0","756"
"2","right","0","190","100","130","157","741","100","158","156","850","0","0","741"
"2","left","0","-153","100","-108","-52","743","100","-121","-67","850","0","0","744"
"2","right","0","47","100","-10","10","777","100","15","7","850","0","0","777"
"2","left","0","53","100","90","22","691","100","85","28","850","0","0","691"
"2","right","0","-119","100","-172","-6","664","100","-151","1","850","0","0","664"
"2","left","0","39","100","69","89","763","100","71","84","850","0","0","763"
"2","left","0","-67","100","-14","41","740","100","-35","48","850","0","0","740"
"2","right","0","101","100","50","-82","845","100","69","-92","850","0","0","845"
"2","left","0","32","100","67","47","661","100","64","70","850","0","0","661"
"2","right","0","-10","100","-61","-105","703","100","-42","-125","850","0","0","703"
"2","right","0","118","100","74","138","677","100","86","158","850","0","0","677"
"2","right","0","116","100","62","-129","708","100","84","-133","850","0","0","708"
"2","right","0","-3","100","-55","-92","688","100","-35","-88","850","0","0","688"
"2","right","0","-126","0","-185","-56","742","100","-158","-75","850","0","0","743"
"2","right","0","-82","100","-140","149","736","100","-114","159","850","0","0","736"
"2","left","0","-79","100","-35","-33","690","100","-47","-39","850","0","0","690"
"2","right","0","16","100","-27","-92","820","100","-16","-98","850","0","0","820"
"2","right","0","-85","100","-140","-80","850","100","-117","-73","850","0","0","850"
"3","right","0","98","100","52","7","732","100","66","6","850","0","0","732"
"3","left","0","-64","100","-20","35","627","100","-32","56","850","0","0","627"
"3","right","0","60","100","4","-128","636","100","28","-131","850","0","0","636"
"3","left","0","-19","100","29","-56","619","100","13","-53","850","0","0","619"
"3","left","0","-55","100","-8","-35","614","100","-23","-37","850","0","0","614"
"3","right","0","-83","100","-139","114","710","100","-115","120","850","0","0","710"
"3","right","0","100","100","42","-57","722","100","68","-72","850","0","0","723"
"3","right","0","25","100","-21","-48","762","100","-7","-50","850","0","0","762"
"3","left","0","-127","100","-80","129","654","100","-95","141","850","0","0","654"
"3","left","0","-28","100","11","-132","698","100","4","-130","850","0","0","698"
"3","left","0","38","100","79","110","638","100","70","104","850","0","0","638"
"3","right","0","111","100","55","85","744","100","79","90","850","0","0","744"
"3","right","0","37","100","-19","133","696","100","5","137","850","0","0","696"
"3","right","0","25","100","-23","-122","707","100","-7","-116","850","0","0","707"
"3","right","0","153","100","99","-24","743","100","121","-13","850","0","0","743"
"3","left","0","-180","100","-149","1","730","100","-148","4","850","0","0","730"
"3","right","0","176","100","129","-92","705","100","144","-88","850","0","0","705"
"3","right","0","5","100","-20","70","736","100","-27","80","850","0","0","736"
"3","left","0","-90","100","-60","5","750","100","-58","12","850","0","0","750"
"3","left","0","60","100","92","-142","780","100","92","-142","850","0","0","780"
"3","left","0","-113","100","-76","-96","682","100","-81","-88","850","0","0","682"
"3","left","0","8","100","32","0","768","100","40","16","850","0","0","768"
"3","right","0","138","100","98","105","713","100","106","117","850","0","0","713"
"3","right","0","80","100","37","99","714","100","48","101","850","0","0","714"
"3","left","0","-172","100","-139","-82","777","100","-140","-106","850","0","0","777"
