"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"1","right","0","188","100","137","32","1070","100","156","29","i","0","0","1070"
"1","left","0","-68","100","-22","93","1009","100","-36","84","i","0","0","1009"
"1","right","0","-129","100","-178","162","921","100","-161","158","i","0","0","921"
"1","left","0","-49","100","0","-6","809","100","-17","6","i","0","0","809"
"1","right","0","121","100","66","-11","819","100","89","-3","i","0","0","819"
"1","right","0","-98","100","-153","58","853","100","-130","59","i","0","0","853"
"1","left","0","-86","100","-50","104","882","100","-54","93","i","0","0","882"
"1","right","0","-11","100","-58","113","835","100","-43","122","i","0","0","835"
"1","right","0","-35","100","-86","-3","900","100","-67","3","i","0","0","901"
"1","left","0","-187","100","-131","17","875","100","-155","22","i","0","0","875"
"1","left","0","106","100","148","-50","860","100","138","-52","i","0","0","860"
"1","right","0","71","100","26","164","904","100","39","161","i","0","0","904"
"1","right","0","-62","100","-105","-121","930","100","-94","-131","i","0","0","930"
"1","left","0","36","100","82","69","844","100","68","70","i","0","0","844"
"1","left","0","114","100","152","141","816","100","146","142","i","0","0","816"
"1","right","0","-37","100","-87","0","817","100","-69","-2","i","0","0","817"
"1","right","0","84","100","24","-21","811","100","52","-25","i","0","0","812"
"1","left","0","65","100","97","69","802","100","97","66","i","0","0","802"
"1","right","0","-95","100","-147","-143","874","100","-127","-127","i","0","0","874"
"1","left","0","58","100","103","111","884","100","90","99","i","0","0","884"
"1","right","0","-98","100","-147","10","882","100","-130","6","i","0","0","883"
"1","left","0","58","100","103","0","891","100","90","-2","i","0","0","891"
"1","right","0","-95","100","-141","-93","890","100","-127","-82","i","0","0","890"
"1","left","0","-180","100","-130","28","852","100","-148","27","i","0","0","852"
"1","left","0","77","100","118","-1","815","100","109","-21","i","0","0","815"
"1","right","0","-72","100","-119","56","838","100","-104","60","i","0","0","838"
"1","left","0","21","100","71","149","789","100","53","146","i","0","0","789"
"1","right","0","-21","100","-69","-76","919","100","-53","-69","i","0","0","919"
"1","left","0","-89","100","-50","-135","825","100","-57","-141","i","0","0","826"
"1","left","0","-21","100","20","-129","838","100","11","-126","i","0","0","838"
"2","left","0","-197","100","-148","-119","753","100","-165","-111","850","0","0","753"
"2","left","0","128","-700","165","13","857","100","160","25","850","1","0","857"
"2","left","0","-189","0","-123","156","751","100","-157","163","850","0","0","751"
"2","left","0","-109","-700","-42","-66","1177","100","-77","-56","850","1","0","1177"
"2","right","0","4","100","-50","44","729","100","-28","51","850","0","0","729"
"2","right","0","-13","-700","-65","14","1095","100","-45","21","850","1","0","1095"
"2","right","0","42","100","-2","122","780","100","10","127","850","0","0","780"
"2","left","0","98","100","138","-75","762","100","130","-85","850","0","0","762"
"2","left","0","-131","100","-78","160","772","100","-99","150","850","0","0","772"
"2","left","0","-152","100","-97","-145","726","100","-120","-141","850","0","0","726"
"2","left","0","-189","100","-154","-35","718","100","-157","-45","850","0","0","718"
"2","left","0","92","100","124","-47","815","100","124","-40","850","0","0","815"
"2","right","0","114","100","66","-22","791","100","82","-24","850","0","0","791"
"2","right","0","73","100","16","-138","820","100","41","-135","850","0","0","820"
"2","right","0","-131","100","-178","-115","764","100","-163","-113","850","0","0","764"
"2","right","0","-121","-700","-158","35","952","100","-153","40","850","1","0","952"
"2","left","0","-144","100","-102","-80","772","100","-112","-85","850","0","0","772"
"2","left","0","0","100","45","-182","765","100","32","-165","850","0","0","765"
"2","right","0","-71","100","-131","2","740","100","-103","3","850","0","0","740"
"2","right","0","114","100","65","-51","759","100","82","-41","850","0","0","759"
"2","right","0","-101","0","-170","77","754","100","-133","69","850","0","0","754"
"2","left","0","-130","100","-74","-68","736","100","-98","-57","850","0","0","737"
"2","right","0","-109","100","-148","-18","660","100","-141","-21","850","0","0","660"
"2","right","0","46","100","-6","31","753","100","14","26","850","0","0","753"
"2","right","0","187","100","127","-48","802","100","155","-49","850","0","0","802"
"2","left","0","-163","100","-112","45","678","100","-131","51","850","0","0","678"
"2","right","0","32","100","-9","-119","658","100","0","-115","850","0","0","658"
"2","right","0","-44","100","-88","142","762","100","-76","153","850","0","0","762"
"2","left","0","38","100","82","-36","723","100","70","-47","850","0","0","723"
"2","left","0","4","100","49","-44","680","100","36","-37","850","0","0","680"
"3","right","0","-7","100","-54","-96","767","100","-39","-81","850","0","0","767"
"3","right","0","-106","100","-161","62","718","100","-138","61","850","0","0","718"
"3","left","0","-118","100","-73","162","741","100","-86","155","850","0","0","741"
"3","right","0","162","100","112","-77","702","100","130","-71","850","0","0","702"
"3","left","0","-26","100","11","-47","636","100","6","-49","850","0","0","636"
"3","right","0","41","100","-12","40","721","100","9","48","850","0","0","721"
"3","left","0","101","100","144","-3","737","100","133","-4","850","0","0","737"
"3","right","0","-124","100","-170","-47","737","100","-156","-35","850","0","0","738"
"3","right","0","120","100","68","45","705","100","88","49","850","0","0","705"
"3","left","0","36","100","85","-165","741","100","68","-165","850","0","0","741"
"3","left","0","-61","100","-19","66","722","100","-29","63","850","0","0","722"
"3","right","0","-134","100","-188","25","757","100","-166","32","850","0","0","757"
"3","right","0","-120","100","-169","55","691","100","-152","55","850","0","0","691"
"3","left","0","-70","100","-26","-29","810","100","-38","-21","850","0","0","810"
"3","right","0","135","100","90","82","737","100","103","93","850","0","0","737"
"3","left","0","101","100","155","-180","761","100","133","-166","850","0","0","761"
"3","right","0","189","100","129","-143","761","100","157","-142","850","0","0","761"
