"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"1","left","0","-181","100","-155","-40","853","100","-149","-18","i","0","0","853"
"1","right","0","67","-25","18","-134","950","100","35","-117","i","0","1","950"
"1","right","0","145","-25","73","-134","1116","100","113","-135","i","0","1","1116"
"1","right","0","87","0","20","-20","907","100","55","-26","i","0","0","907"
"1","right","0","60","0","-3","-144","907","100","28","-136","i","0","0","908"
"1","left","0","59","100","86","-23","939","100","91","-31","i","0","0","939"
"1","left","0","15","100","38","76","1042","100","47","94","i","0","0","1042"
"1","left","0","27","100","47","28","945","100","59","50","i","0","0","945"
"1","left","0","51","100","66","-140","1041","100","83","-135","i","0","0","1041"
"1","left","0","47","100","72","31","1017","100","79","57","i","0","0","1017"
"1","left","0","-137","100","-106","61","971","100","-105","90","i","0","0","971"
"1","right","0","47","100","-9","-48","911","100","15","-39","i","0","0","911"
"1","right","0","71","100","40","-7","883","100","39","18","i","0","0","883"
"1","right","0","-58","100","-107","-98","814","100","-90","-95","i","0","0","814"
"1","right","0","-122","100","-178","147","838","100","-154","155","i","0","0","838"
"1","right","0","89","100","55","49","886","100","57","69","i","0","0","886"
"1","right","0","-21","100","-63","4","884","100","-53","8","i","0","0","884"
"1","right","0","-20","100","-55","-1","1005","100","-52","25","i","0","0","1005"
"1","right","0","-6","100","-53","-164","859","100","-38","-165","i","0","0","859"
"1","right","0","-107","100","-145","-52","839","100","-139","-52","i","0","0","839"
"1","left","0","93","100","113","-25","851","100","125","-21","i","0","0","851"
"1","left","0","-157","100","-133","-141","842","100","-125","-125","i","0","0","842"
"1","left","0","-114","-25","-73","26","986","100","-82","8","i","0","1","986"
"1","left","0","76","100","113","66","812","100","108","68","i","0","0","812"
"1","left","0","68","100","96","-154","795","100","100","-152","i","0","0","795"
"1","right","0","22","100","-20","81","812","100","-10","84","i","0","0","812"
"1","left","0","-77","100","-56","99","820","100","-45","84","i","0","0","820"
"1","right","0","-77","100","-112","-101","848","100","-109","-98","i","0","0","848"
"1","left","0","129","100","154","-45","825","100","161","-54","i","0","0","826"
"1","left","0","-183","100","-147","35","786","100","-151","45","i","0","0","786"
"2","left","0","-173","100","-143","-20","749","100","-141","-45","850","0","0","749"
"2","right","0","-18","100","-74","-9","743","100","-50","-21","850","0","0","743"
"2","right","0","117","100","74","-6","733","100","85","0","850","0","0","733"
"2","left","0","-161","100","-124","-10","778","100","-129","-19","850","0","0","778"
"2","right","0","148","0","88","81","735","100","116","58","850","0","0","735"
"2","left","0","-180","100","-145","117","739","100","-148","107","850","0","0","739"
"2","right","0","-85","100","-131","146","816","100","-117","158","850","0","0","816"
"2","left","0","24","100","64","53","774","100","56","46","850","0","0","774"
"2","left","0","-90","100","-83","-15","848","100","-58","-15","850","0","0","848"
"2","left","0","14","100","31","0","829","100","46","22","850","0","0","829"
"2","right","0","96","100","64","-41","827","100","64","-31","850","0","0","827"
"2","right","0","65","100","34","-114","820","100","33","-109","850","0","0","820"
"2","left","0","-10","100","25","-66","800","100","22","-72","850","0","0","801"
"2","right","0","-17","100","-58","-132","808","100","-49","-137","850","0","0","808"
"2","right","0","164","100","121","45","831","100","132","37","850","0","0","831"
"2","right","0","132","100","115","31","813","100","100","39","850","0","0","813"
"2","right","0","-101","-700","-137","-28","907","100","-133","-18","850","1","0","907"
"2","right","0","-130","0","-172","-62","655","100","-162","-97","850","0","0","655"
"2","right","0","-22","0","-74","50","637","100","-54","86","850","0","0","637"
"2","left","0","-102","100","-80","-97","632","100","-70","-82","850","0","0","633"
"2","right","0","-124","100","-155","25","760","100","-156","30","850","0","0","760"
"2","left","0","-111","100","-79","14","736","100","-79","21","850","0","0","736"
"2","left","0","-129","100","-97","-109","750","100","-97","-113","850","0","0","750"
"2","left","0","-12","100","3","-76","742","100","20","-88","850","0","0","742"
"2","left","0","-40","0","-9","121","658","100","-8","83","850","0","0","658"
"2","left","0","87","0","143","20","748","100","119","108","850","0","0","748"
"2","right","0","147","100","98","-158","766","100","115","-142","850","0","0","766"
"2","left","0","-80","100","-53","-145","745","100","-48","-120","850","0","0","745"
"2","right","0","60","100","20","12","715","100","28","8","850","0","0","716"
"2","left","0","-2","100","18","-104","808","100","30","-111","850","0","0","808"
"3","right","0","-1","100","-56","-116","776","100","-33","-107","850","0","0","776"
"3","right","0","178","100","132","93","814","100","146","103","850","0","0","814"
"3","right","0","-79","100","-114","62","787","100","-111","63","850","0","0","787"
"3","right","0","9","100","-24","-27","618","100","-23","-50","850","0","0","618"
"3","left","0","-56","100","-20","45","703","100","-24","43","850","0","0","703"
"3","left","0","-46","100","-13","-79","720","100","-14","-62","850","0","0","721"
"3","left","0","-15","100","10","77","608","100","17","65","850","0","0","608"
"3","left","0","-102","0","-78","48","607","100","-70","79","850","0","0","607"
"3","left","0","-95","100","-60","7","665","100","-63","7","850","0","0","665"
"3","left","0","-197","100","-161","126","703","100","-165","112","850","0","0","703"
"3","right","0","-20","100","-69","-73","668","100","-52","-91","850","0","0","668"
"3","right","0","146","0","80","-100","709","100","114","-110","850","0","0","709"
"3","left","0","70","100","96","81","738","100","102","56","850","0","0","738"
"3","right","0","-94","100","-124","-144","701","100","-126","-147","850","0","0","701"
"3","left","0","-124","100","-94","-155","786","100","-92","-146","850","0","0","786"
"3","left","0","-91","100","-61","-154","801","100","-59","-152","850","0","0","801"
"3","right","0","-99","100","-125","68","813","100","-131","51","850","0","0","813"
"3","right","0","-40","-700","-80","99","869","100","-72","96","850","1","0","869"
"3","right","0","-127","100","-169","-150","623","100","-159","-126","850","0","0","623"
"3","left","0","55","100","79","66","569","100","87","84","850","0","0","569"
"3","right","0","144","0","97","57","652","100","112","94","850","0","0","652"
