"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"1","left","0","21","100","61","-48","1087","100","53","-41","i","0","0","1087"
"1","left","0","-96","100","-50","13","1050","100","-64","8","i","0","0","1050"
"1","right","0","74","100","27","48","1029","100","42","56","i","0","0","1029"
"1","left","0","-70","100","-26","-81","1081","100","-38","-80","i","0","0","1081"
"2","right","0","97","-25","58","-159","1464","100","65","-141","850","0","1","1464"
"2","right","0","-100","-700","-155","49","1348","100","-132","33","850","1","0","1348"
"2","left","0","-137","-700","-88","-145","988","100","-105","-134","850","1","0","988"
"2","right","0","143","100","88","36","831","100","111","35","850","0","0","831"
"2","left","0","3","100","49","-23","829","100","35","-18","850","0","0","829"
"2","left","0","-127","100","-77","-21","812","100","-95","-21","850","0","0","812"
"2","left","0","87","-700","126","7","879","100","119","11","850","1","0","879"
"2","left","0","-161","-700","-110","-28","899","100","-129","-33","850","1","0","899"
"2","right","0","-14","100","-58","-154","840","100","-46","-137","850","0","0","840"
"2","right","0","102","100","56","-113","800","100","70","-90","850","0","0","800"
"2","left","0","-76","100","-32","70","777","100","-44","66","850","0","0","777"
"2","right","0","-74","100","-115","18","795","100","-106","6","850","0","0","795"
"2","left","0","31","-700","77","-84","882","100","63","-96","850","1","0","882"
"2","right","0","25","100","-38","-117","811","100","-7","-120","850","0","0","811"
"2","left","0","-139","100","-105","-93","786","100","-107","-100","850","0","0","786"
"2","right","0","16","100","-44","-51","713","100","-16","-55","850","0","0","713"
"2","right","0","53","100","3","-33","806","100","21","-35","850","0","0","806"
"2","right","0","140","100","90","-59","734","100","108","-64","850","0","0","735"
"2","left","0","6","100","45","-97","705","100","38","-102","850","0","0","705"
"2","left","0","-65","100","-24","43","765","100","-33","47","850","0","0","765"
"2","right","0","150","100","115","-142","717","100","118","-153","850","0","0","717"
"2","left","0","-55","100","-20","-80","777","100","-23","-64","850","0","0","777"
"2","right","0","-104","100","-157","127","799","100","-136","133","850","0","0","799"
"2","right","0","29","0","-20","115","734","100","-3","80","850","0","0","734"
"2","left","0","-65","-700","-31","114","962","100","-33","106","850","1","0","962"
"2","right","0","-55","-700","-95","124","1030","100","-87","116","850","1","0","1030"
"2","left","0","-3","100","30","-118","802","100","29","-131","850","0","0","802"
"2","left","0","99","-700","145","-30","936","100","131","-44","850","1","0","936"
"2","left","0","-169","0","-125","-99","714","100","-137","-132","850","0","0","714"
"2","right","0","-33","100","-90","54","714","100","-65","69","850","0","0","714"
"3","right","0","-78","0","-128","-11","654","100","-110","19","850","0","0","654"
"3","right","0","-123","-700","-179","-5","984","100","-155","-16","850","1","0","984"
"3","left","0","99","0","133","122","687","100","131","83","850","0","0","687"
"3","left","0","-141","100","-104","73","780","100","-109","68","850","0","0","780"
"3","right","0","-86","100","-130","2","726","100","-118","-13","850","0","0","726"
"3","left","0","-60","100","-20","169","747","100","-28","159","850","0","0","747"
"3","left","0","-82","100","-39","-2","687","100","-50","23","850","0","0","687"
"3","left","0","-55","-700","-10","-115","882","100","-23","-89","850","1","0","882"
"3","right","0","-15","100","-61","85","672","100","-47","67","850","0","0","672"
"3","right","0","-55","100","-106","142","767","100","-87","125","850","0","0","767"
"3","right","0","-39","-700","-90","36","2212","100","-71","28","850","1","0","2212"
"3","right","0","-99","100","-140","-87","815","100","-131","-109","850","0","0","815"
"3","right","0","163","0","117","88","716","100","131","39","850","0","0","716"
"3","left","0","-81","100","-55","-40","685","100","-49","-68","850","0","0","685"
"3","right","0","42","0","-13","131","700","100","10","158","850","0","0","700"
"3","left","0","-86","100","-57","110","647","100","-54","119","850","0","0","647"
"3","right","0","154","100","124","-104","840","100","122","-110","850","0","0","840"
"3","right","0","-104","100","-132","-137","817","100","-136","-136","850","0","0","817"
"3","right","0","149","100","115","-93","669","100","117","-92","850","0","0","670"
"3","left","0","-119","100","-94","44","685","100","-87","73","850","0","0","685"
"3","left","0","-124","100","-86","17","733","100","-92","-6","850","0","0","734"
"3","left","0","-42","100","-11","62","832","100","-10","68","850","0","0","832"
"3","left","0","26","100","42","148","744","100","58","134","850","0","0","744"
"3","right","0","-94","100","-127","-123","751","100","-126","-126","850","0","0","751"
"3","right","0","68","100","31","147","697","100","36","145","850","0","0","697"
"3","left","0","-158","100","-120","-97","735","100","-126","-98","850","0","0","735"
"3","right","0","14","100","-37","135","729","100","-18","119","850","0","0","729"
"3","left","0","-22","100","4","131","697","100","10","123","850","0","0","697"
"3","left","0","40","100","76","-88","694","100","72","-110","850","0","0","694"
"3","left","0","114","100","130","13","740","100","146","-10","850","0","0","740"
"4","right","0","-30","100","-50","-72","706","100","-62","-53","850","0","0","706"
"4","right","0","-118","-700","-147","-79","928","100","-150","-80","850","1","0","928"
"4","right","0","-76","100","-92","31","682","100","-108","25","850","0","0","682"
"4","left","0","-50","0","-48","143","674","100","-18","129","850","0","0","674"
"4","left","0","-39","100","2","53","695","100","-7","32","850","0","0","695"
"4","right","0","81","100","21","119","665","100","49","128","850","0","0","665"
"4","right","0","103","100","52","113","704","100","71","113","850","0","0","704"
"4","left","0","-91","100","-44","52","632","100","-59","52","850","0","0","632"
"4","right","0","104","100","63","119","700","100","72","120","850","0","0","700"
"4","right","0","-48","0","-95","36","677","100","-80","6","850","0","0","677"
"4","left","0","-107","100","-63","150","688","100","-75","148","850","0","0","688"
"4","right","0","-20","100","-67","-97","663","100","-52","-103","850","0","0","663"
"4","right","0","-84","100","-138","129","718","100","-116","151","850","0","0","718"
"4","left","0","22","100","48","-11","634","100","54","-21","850","0","0","634"
"4","right","0","-1","100","-41","56","623","100","-33","70","850","0","0","623"
"4","left","0","-150","100","-95","136","677","100","-118","154","850","0","0","677"
"4","left","0","-144","100","-110","27","746","100","-112","42","850","0","0","746"
"4","left","0","-81","100","-53","-31","739","100","-49","-33","850","0","0","739"
"4","right","0","-4","0","-52","-15","643","100","-36","-51","850","0","0","643"
"4","left","0","-115","100","-83","138","706","100","-83","151","850","0","0","706"
"4","right","0","100","0","59","95","674","100","68","53","850","0","0","674"
"4","left","0","92","0","128","43","654","100","124","-17","850","0","0","654"
"4","left","0","-5","100","32","1","636","100","27","2","850","0","0","636"
"4","left","0","-192","100","-169","103","686","100","-160","99","850","0","0","686"
"4","left","0","-20","100","19","-85","734","100","12","-84","850","0","0","734"
"4","right","0","33","100","-8","44","659","100","1","23","850","0","0","659"
"4","right","0","70","100","10","35","651","100","38","33","850","0","0","651"
"4","left","0","-67","100","-23","-54","634","100","-35","-38","850","0","0","634"
"4","left","0","-84","100","-44","82","667","100","-52","76","850","0","0","667"
"4","right","0","-53","100","-80","28","657","100","-85","24","850","0","0","657"
"5","right","0","-98","-700","-145","31","825","100","-130","41","700","1","0","825"
"5","right","0","-25","0","-79","-3","673","100","-57","-56","700","0","0","673"
"5","right","0","-35","-700","-83","132","767","100","-67","134","700","1","0","767"
"5","left","0","55","0","43","-59","605","100","87","-116","700","0","0","605"
"5","right","0","178","100","145","42","618","100","146","32","700","0","0","619"
"5","left","0","-32","0","8","13","662","100","0","-25","700","0","0","662"
"5","left","0","81","100","116","-130","669","100","113","-137","700","0","0","669"
"5","right","0","184","100","162","-48","665","100","152","-65","700","0","0","665"
"5","left","0","103","100","137","151","666","100","135","136","700","0","0","666"
"5","left","0","37","100","62","-94","624","100","69","-102","700","0","0","624"
"5","right","0","191","0","155","-71","663","100","159","-106","700","0","0","663"
"5","right","0","28","100","-4","-103","612","100","-4","-111","700","0","0","612"
"5","right","0","15","100","-19","151","616","100","-17","143","700","0","0","616"
"5","right","0","183","-700","134","-36","767","100","151","-59","700","1","0","767"
"5","left","0","-155","100","-110","-29","610","100","-123","-34","700","0","0","610"
"5","right","0","118","100","71","133","694","100","86","143","700","0","0","694"
"5","left","0","-186","100","-138","-137","671","100","-154","-118","700","0","0","671"
"5","left","0","71","-700","604","258","1009","100","103","-18","700","1","0","1009"
"5","left","0","117","100","137","9","613","100","149","2","700","0","0","613"
"5","left","0","14","100","28","167","629","100","46","145","700","0","0","629"
"5","left","0","91","100","116","-15","623","100","123","-42","700","0","0","623"
"5","right","0","-9","100","-30","67","593","100","-41","81","700","0","0","593"
"5","left","0","17","100","27","103","609","100","49","89","700","0","0","609"
"5","right","0","112","100","70","-76","543","100","80","-106","700","0","0","543"
"5","right","0","66","100","28","72","596","100","34","64","700","0","0","596"
"5","left","0","65","100","126","95","553","100","97","85","700","0","0","553"
"5","left","0","-59","100","-20","-23","576","100","-27","-24","700","0","0","576"
"5","left","0","-95","100","-56","53","606","100","-63","62","700","0","0","606"
"5","right","0","-69","100","-110","163","584","100","-101","155","700","0","0","584"
"5","right","0","192","0","145","-90","601","100","160","-133","700","0","0","601"
"6","left","0","-123","100","-68","24","567","100","-91","19","700","0","0","567"
"6","right","0","177","0","120","130","647","100","145","105","700","0","0","647"
"6","left","0","-92","100","-68","49","572","100","-60","51","700","0","0","572"
"6","right","0","-110","100","-155","68","600","100","-142","60","700","0","0","600"
"6","right","0","160","100","101","-106","596","100","128","-105","700","0","0","596"
"6","left","0","-173","100","-150","-33","669","100","-141","-18","700","0","0","669"
"6","right","0","-97","100","-140","-2","565","100","-129","-19","700","0","0","565"
"6","right","0","-117","100","-162","46","601","100","-149","37","700","0","0","601"
"6","left","0","112","100","124","79","587","100","144","61","700","0","0","587"
"6","left","0","-72","100","-48","67","610","100","-40","67","700","0","0","610"
"6","right","0","-50","100","-103","158","685","100","-82","156","700","0","0","685"
"6","left","0","64","100","116","-82","680","100","96","-61","700","0","0","680"
"6","left","0","-63","0","-9","90","606","100","-31","58","700","0","0","607"
"6","left","0","30","100","72","127","577","100","62","137","700","0","0","577"
"6","left","0","52","0","85","90","602","100","84","126","700","0","0","602"
"6","left","0","62","100","89","149","593","100","94","155","700","0","0","594"
"6","left","0","-82","100","-30","165","623","100","-50","160","700","0","0","624"
"6","left","0","-30","0","19","98","613","100","2","129","700","0","0","614"
"6","left","0","-165","100","-112","-69","657","100","-133","-60","700","0","0","657"
"6","right","0","-78","100","-110","-63","603","100","-110","-74","700","0","0","603"
"6","left","0","-29","100","-1","-33","616","100","3","-46","700","0","0","616"
"6","right","0","50","100","-12","122","672","100","18","130","700","0","0","672"
"6","right","0","22","100","-27","54","623","100","-10","45","700","0","0","623"
"6","right","0","111","100","63","-1","601","100","79","-13","700","0","0","601"
"6","right","0","-9","100","-63","62","613","100","-41","68","700","0","0","613"
"6","right","0","139","100","98","5","619","100","107","17","700","0","0","619"
"6","right","0","165","100","118","-72","562","100","133","-64","700","0","0","562"
"6","left","0","109","100","148","-167","597","100","141","-140","700","0","0","598"
"6","right","0","117","100","75","96","639","100","85","100","700","0","0","639"
"6","right","0","-100","100","-149","92","648","100","-132","96","700","0","0","648"
"7","right","0","83","100","27","-8","582","100","51","-9","700","0","0","582"
"7","right","0","170","100","134","133","593","100","138","138","700","0","0","593"
"7","right","0","160","100","115","-25","529","100","128","-27","700","0","0","529"
"7","right","0","-16","100","-71","-118","594","100","-48","-125","700","0","0","594"
"7","left","0","-162","100","-130","93","552","100","-130","65","700","0","0","552"
"7","right","0","188","0","121","-14","594","100","156","-37","700","0","0","594"
"7","left","0","-116","100","-80","44","554","100","-84","37","700","0","0","554"
"7","right","0","68","100","25","-3","570","100","36","17","700","0","0","570"
"7","left","0","-35","100","-26","-65","642","100","-3","-73","700","0","0","642"
"7","left","0","65","100","100","-15","592","100","97","-30","700","0","0","592"
"7","left","0","-145","100","-110","107","681","100","-113","112","700","0","0","681"
"7","right","0","181","100","158","150","573","100","149","148","700","0","0","573"
"7","left","0","79","100","123","-34","611","100","111","-33","700","0","0","611"
"7","left","0","12","100","52","76","580","100","44","61","700","0","0","580"
"7","left","0","96","100","134","162","633","100","128","159","700","0","0","633"
"7","left","0","-62","100","-28","-31","569","100","-30","-59","700","0","0","569"
"7","right","0","-85","100","-145","-38","618","100","-117","-34","700","0","0","618"
"7","right","0","21","0","-54","116","589","100","-11","126","700","0","0","589"
"7","right","0","-82","100","-118","-152","639","100","-114","-149","700","0","0","639"
"7","right","0","45","100","10","48","524","100","13","18","700","0","0","524"
"7","right","0","105","0","55","-107","621","100","73","-149","700","0","0","621"
"7","left","0","38","100","78","29","567","100","70","33","700","0","0","567"
"7","left","0","-59","100","-23","8","593","100","-27","-20","700","0","0","593"
"7","left","0","46","100","70","74","616","100","78","102","700","0","0","617"
"7","right","0","1","100","-19","-113","643","100","-31","-90","700","0","0","643"
"7","left","0","68","100","90","2","587","100","100","29","700","0","0","587"
"7","left","0","-35","100","-4","-114","571","100","-3","-86","700","0","0","571"
"7","right","0","57","100","15","111","637","100","25","128","700","0","0","637"
"7","left","0","-61","100","-35","132","657","100","-29","136","700","0","0","657"
"7","right","0","-110","100","-125","-150","650","100","-142","-138","700","0","0","650"
"8","left","0","-176","100","-133","111","558","100","-144","119","700","0","0","558"
"8","left","0","-152","100","-119","114","616","100","-120","135","700","0","0","616"
"8","left","0","-154","100","-125","78","597","100","-122","78","700","0","0","598"
"8","left","0","-158","0","-131","-31","612","100","-126","-73","700","0","0","612"
"8","left","0","62","100","94","153","606","100","94","141","700","0","0","606"
"8","right","0","-76","0","-113","93","619","100","-108","56","700","0","0","619"
"8","left","0","-76","100","-37","23","582","100","-44","30","700","0","0","582"
"8","right","0","-26","100","-67","39","554","100","-58","31","700","0","0","554"
"8","left","0","-177","100","-137","-83","598","100","-145","-100","700","0","0","598"
"8","left","0","46","100","91","-120","619","100","78","-111","700","0","0","619"
"8","right","0","-1","0","-64","67","637","100","-33","94","700","0","0","638"
"8","right","0","-115","100","-167","125","577","100","-147","126","700","0","0","577"
"8","right","0","180","0","154","149","574","100","148","111","700","0","0","574"
"8","left","0","-174","100","-146","122","635","100","-142","101","700","0","0","635"
"8","right","0","103","100","70","-121","610","100","71","-124","700","0","0","610"
"8","right","0","67","100","40","-38","667","100","35","-33","700","0","0","667"
"8","right","0","38","100","19","-52","642","100","6","-41","700","0","0","642"
"8","right","0","50","100","-4","4","574","100","18","0","700","0","0","574"
"8","right","0","73","100","15","85","607","100","41","70","700","0","0","607"
"8","left","0","-48","100","-8","-110","657","100","-16","-82","700","0","0","657"
"8","left","0","-17","100","19","61","610","100","15","56","700","0","0","610"
"8","left","0","-166","100","-127","-137","578","100","-134","-147","700","0","0","578"
"8","right","0","-52","100","-71","-27","537","100","-84","-37","700","0","0","537"
"8","right","0","-12","100","-33","-24","589","100","-44","-38","700","0","0","589"
"8","left","0","-69","100","-26","-133","606","100","-37","-131","700","0","0","606"
"8","left","0","-147","100","-103","34","567","100","-115","17","700","0","0","567"
"8","right","0","132","100","104","-17","577","100","100","-26","700","0","0","577"
"8","right","0","96","100","46","41","583","100","64","41","700","0","0","583"
"8","right","0","62","0","2","-120","596","100","30","-153","700","0","0","596"
"8","left","0","-95","100","-58","20","591","100","-63","18","700","0","0","591"
"9","left","0","-92","100","-70","-42","521","100","-60","-56","700","0","0","521"
"9","right","0","-76","0","-113","82","625","100","-108","116","700","0","0","625"
"9","left","0","-88","100","-45","-21","611","100","-56","-37","700","0","0","611"
"9","left","0","121","100","140","-29","582","100","153","-53","700","0","0","582"
"9","right","0","174","100","149","133","565","100","142","123","700","0","0","565"
"9","right","0","42","100","14","-131","602","100","10","-117","700","0","0","602"
"9","right","0","9","100","-41","-130","630","100","-23","-127","700","0","0","630"
"9","left","0","-4","100","15","-37","541","100","28","-47","700","0","0","541"
"9","right","0","-9","0","-39","-61","595","100","-41","-27","700","0","0","595"
"9","left","0","87","100","122","113","611","100","119","109","700","0","0","611"
"9","left","0","-45","100","4","80","543","100","-13","71","700","0","0","543"
"9","left","0","124","100","168","-59","568","100","156","-77","700","0","0","568"
"9","right","0","69","100","40","-4","553","100","37","-13","700","0","0","553"
"9","left","0","-16","100","31","26","526","100","16","33","700","0","0","526"
"9","right","0","-110","100","-148","-18","587","100","-142","-30","700","0","0","587"
"9","right","0","20","100","-17","74","561","100","-12","87","700","0","0","561"
"9","left","0","58","100","85","-141","566","100","90","-152","700","0","0","566"
"9","left","0","5","100","26","45","659","100","37","62","700","0","0","659"
"9","right","0","30","100","-14","-138","640","100","-2","-114","700","0","0","640"
"9","left","0","68","0","101","-105","590","100","100","-144","700","0","0","590"
"9","left","0","10","100","61","92","635","100","42","111","700","0","0","635"
"9","right","0","156","100","117","-7","564","100","124","-14","700","0","0","564"
"9","right","0","-77","0","-139","-53","581","100","-109","-77","700","0","0","581"
"9","right","0","-125","100","-169","25","569","100","-157","15","700","0","0","569"
"9","right","0","26","100","-17","-67","558","100","-6","-86","700","0","0","558"
"9","left","0","40","100","72","-70","596","100","72","-65","700","0","0","596"
"9","left","0","113","0","178","-168","616","100","145","-140","700","0","0","616"
"9","right","0","-122","100","-153","-44","638","100","-154","-56","700","0","0","638"
"9","left","0","-76","100","-70","106","578","100","-44","102","700","0","0","578"
"9","right","0","35","100","-18","85","645","100","3","68","700","0","0","645"
"10","left","0","-172","100","-137","-41","525","100","-140","-64","700","0","0","525"
"10","left","0","-22","100","12","-147","563","100","10","-144","700","0","0","563"
"10","left","0","-151","100","-124","-59","566","100","-119","-67","700","0","0","566"
"10","right","0","50","100","8","-146","530","100","18","-149","700","0","0","530"
"10","left","0","-54","100","-29","-94","577","100","-22","-81","700","0","0","577"
"10","left","0","78","0","120","-98","655","100","110","-67","700","0","0","655"
"10","left","0","25","100","53","46","589","100","57","62","700","0","0","589"
"10","left","0","33","0","85","31","631","100","65","56","700","0","0","631"
"10","left","0","7","100","34","110","549","100","39","105","700","0","0","549"
"10","left","0","5","100","34","-135","574","100","37","-133","700","0","0","574"
"10","left","0","-75","100","-35","61","564","100","-43","49","700","0","0","564"
"10","right","0","-1","100","-29","-94","557","100","-33","-108","700","0","0","557"
"10","right","0","-6","100","-53","125","630","100","-38","128","700","0","0","630"
"10","right","0","-49","100","-80","-4","553","100","-81","-32","700","0","0","553"
"10","right","0","81","100","59","79","529","100","49","100","700","0","0","529"
"10","left","0","64","100","92","-78","616","100","96","-107","700","0","0","616"
"10","right","0","136","100","100","-3","509","100","104","5","700","0","0","509"
"10","right","0","88","100","55","116","481","100","56","116","700","0","0","481"
"10","right","0","20","100","-17","-52","555","100","-12","-32","700","0","0","555"
"10","right","0","114","100","83","10","535","100","82","22","700","0","0","535"
"10","right","0","-105","0","-160","-75","600","100","-137","-101","700","0","0","600"
"10","left","0","-145","100","-115","-131","581","100","-113","-154","700","0","0","581"
"10","left","0","-80","100","-32","-15","561","100","-48","9","700","0","0","561"
"10","left","0","21","0","68","69","544","100","53","102","700","0","0","544"
"10","right","0","-77","-700","-134","144","1324","100","-109","110","700","1","0","1324"
"10","right","0","-106","0","-131","19","535","100","-138","-16","700","0","0","535"
"10","right","0","141","100","97","-147","573","100","109","-141","700","0","0","573"
"10","left","0","-105","100","-91","-112","580","100","-73","-131","700","0","0","580"
"10","right","0","-72","100","-124","127","545","100","-104","131","700","0","0","545"
"10","right","0","16","100","-8","-19","540","100","-16","-10","700","0","0","540"
