"block","pen_side","pen_val","pen_x","points","poke_x","poke_y","release_time","targ_val","targ_x","targ_y","time_limit","too_slow","too_soon","trial_time"
"2","left","0","40","100","82","-123","638","100","72","-136","850","0","0","638"
"2","left","0","21","100","75","-90","689","100","53","-99","850","0","0","689"
"2","left","0","-97","100","-55","57","756","100","-65","59","850","0","0","756"
"2","left","0","-89","100","-49","-65","643","100","-57","-63","850","0","0","643"
"2","left","0","117","100","161","-92","614","100","149","-119","850","0","0","614"
"2","right","0","37","100","-8","-8","693","100","5","2","850","0","0","693"
"2","right","0","-49","-700","-106","32","974","100","-81","22","850","1","0","974"
"2","left","0","21","100","63","-141","673","100","53","-140","850","0","0","673"
"2","left","0","-82","100","-35","-130","606","100","-50","-128","850","0","0","606"
"2","right","0","20","100","-33","-132","562","100","-12","-124","850","0","0","562"
"2","left","0","103","100","147","137","631","100","135","123","850","0","0","631"
"2","right","0","116","100","78","-99","700","100","84","-97","850","0","0","700"
"2","right","0","5","100","-57","-105","615","100","-27","-107","850","0","0","615"
"2","left","0","32","100","88","88","572","100","64","75","850","0","0","572"
"2","left","0","112","100","147","-56","551","100","144","-43","850","0","0","551"
"2","right","0","44","0","-19","6","647","100","12","-9","850","0","0","647"
"2","left","0","71","100","117","21","598","100","103","24","850","0","0","598"
"2","right","0","25","100","-10","-120","639","100","-7","-111","850","0","0","639"
"2","right","0","-43","100","-85","-153","722","100","-75","-145","850","0","0","722"
"2","right","0","181","100","131","-160","608","100","149","-155","850","0","0","608"
"2","right","0","40","100","-15","-30","638","100","8","-25","850","0","0","638"
"3","left","0","-109","100","-70","108","776","100","-77","100","850","0","0","776"
"3","left","0","-163","100","-125","-30","653","100","-131","-40","850","0","0","653"
"3","left","0","-94","100","-42","110","605","100","-62","104","850","0","0","605"
"3","right","0","38","100","-4","-58","684","100","6","-59","850","0","0","684"
"3","right","0","92","100","45","-126","631","100","60","-115","850","0","0","631"
"3","right","0","-85","100","-127","-93","630","100","-117","-81","850","0","0","630"
"3","left","0","57","100","97","15","673","100","89","15","850","0","0","673"
"3","left","0","39","100","83","18","787","100","71","12","850","0","0","787"
"3","right","0","100","-25","48","-14","1075","100","68","-24","850","0","1","1075"
"3","left","0","-78","100","-47","123","748","100","-46","117","850","0","0","748"
"3","left","0","75","100","133","-92","840","100","107","-97","850","0","0","840"
"3","left","0","46","100","102","139","693","100","78","135","850","0","0","693"
"3","left","0","-11","100","28","-102","759","100","21","-100","850","0","0","759"
"3","left","0","-107","100","-68","110","751","100","-75","111","850","0","0","751"
"3","left","0","-60","100","-20","-113","718","100","-28","-115","850","0","0","718"
"3","left","0","-143","100","-97","4","810","100","-111","11","850","0","0","810"
"3","right","0","-31","100","-88","-11","733","100","-63","-8","850","0","0","733"
"3","right","0","0","100","-43","-12","800","100","-32","-9","850","0","0","800"
"3","left","0","-172","0","-108","138","701","100","-140","147","850","0","0","701"
"3","right","0","-50","100","-94","145","842","100","-82","154","850","0","0","842"
"3","right","0","-28","-700","-81","-96","871","100","-60","-94","850","1","0","871"
"3","right","0","88","0","30","45","525","100","56","18","850","0","0","525"
"3","left","0","112","100","162","125","629","100","144","125","850","0","0","629"
"3","right","0","124","100","78","-99","663","100","92","-94","850","0","0","663"
"3","right","0","121","100","85","99","580","100","89","104","850","0","0","580"
"3","right","0","-86","100","-138","17","669","100","-118","15","850","0","0","669"
"3","left","0","-27","100","4","-53","660","100","5","-77","850","0","0","661"
"3","right","0","43","100","-6","148","688","100","11","154","850","0","0","688"
"3","right","0","16","100","-27","132","703","100","-16","127","850","0","0","703"
"3","right","0","169","100","122","30","704","100","137","43","850","0","0","704"
"4","right","0","61","100","14","-13","732","100","29","-6","850","0","0","732"
"4","right","0","-49","100","-98","117","618","100","-81","113","850","0","0","618"
"4","left","0","-6","100","33","-96","825","100","26","-116","850","0","0","825"
"4","left","0","35","100","74","24","520","100","67","20","850","0","0","520"
"4","left","0","-62","-25","-8","-16","605","100","-30","-22","850","0","1","605"
"4","left","0","105","100","148","-132","848","100","137","-151","850","0","0","849"
"4","left","0","-26","100","17","50","691","100","6","46","850","0","0","691"
"4","left","0","-30","100","28","14","709","100","2","24","850","0","0","709"
"4","right","0","65","100","16","-159","768","100","33","-149","850","0","0","768"
"4","right","0","-106","100","-155","-47","784","100","-138","-34","850","0","0","784"
"4","left","0","-1","100","54","141","803","100","31","133","850","0","0","803"
"4","right","0","30","100","-26","68","682","100","-2","60","850","0","0","682"
"4","right","0","-73","100","-113","-13","700","100","-105","-11","850","0","0","700"
"4","right","0","24","100","-14","-133","748","100","-8","-123","850","0","0","748"
"4","right","0","78","100","16","-110","741","100","46","-112","850","0","0","741"
"4","right","0","105","100","62","-32","702","100","73","-28","850","0","0","702"
"4","left","0","-42","100","12","-107","734","100","-10","-110","850","0","0","734"
"4","left","0","-124","-700","-82","148","892","100","-92","146","850","1","0","892"
"4","right","0","38","100","-6","84","600","100","6","83","850","0","0","600"
"4","left","0","56","100","82","-82","577","100","88","-92","850","0","0","577"
"4","right","0","31","100","7","143","841","100","-1","147","850","0","0","841"
"4","left","0","-10","-700","40","39","891","100","22","36","850","1","0","891"
"4","left","0","50","100","84","76","658","100","82","72","850","0","0","658"
"4","left","0","-21","100","7","20","564","100","11","23","850","0","0","564"
"4","right","0","183","100","164","-36","729","100","151","-37","850","0","0","729"
"4","left","0","114","100","139","38","666","100","146","40","850","0","0","666"
"4","right","0","-94","-700","-117","30","1497","100","-126","32","850","1","0","1497"
"4","right","0","132","100","103","-129","601","100","100","-132","850","0","0","601"
"4","left","0","40","100","78","-18","651","100","72","-8","850","0","0","651"
"4","right","0","-22","100","-55","21","730","100","-54","37","850","0","0","730"
"5","right","0","-121","-700","-137","148","718","100","-153","148","700","1","0","718"
"5","right","0","112","100","70","-22","580","100","80","-40","700","0","0","580"
"5","right","0","114","100","65","3","542","100","82","-15","700","0","0","542"
"5","left","0","-131","100","-86","-8","556","100","-99","-15","700","0","0","556"
"5","left","0","-95","100","-53","-43","542","100","-63","-59","700","0","0","542"
"5","left","0","-83","100","-38","81","520","100","-51","100","700","0","0","520"
"5","right","0","172","100","112","-78","523","100","140","-63","700","0","0","523"
"5","left","0","-170","100","-146","2","641","100","-138","9","700","0","0","641"
"5","right","0","33","100","4","27","588","100","1","7","700","0","0","588"
"5","right","0","84","100","70","-25","586","100","52","-28","700","0","0","586"
"5","right","0","-83","100","-107","-126","562","100","-115","-142","700","0","0","562"
"5","right","0","-49","100","-70","-95","500","100","-81","-94","700","0","0","500"
"5","left","0","-19","100","12","-30","652","100","13","-30","700","0","0","652"
"5","right","0","-92","100","-124","151","612","100","-124","156","700","0","0","612"
"5","right","0","-110","100","-152","84","574","100","-142","69","700","0","0","574"
"5","left","0","72","100","112","-149","550","100","104","-145","700","0","0","550"
"5","left","0","101","100","142","52","665","100","133","61","700","0","0","665"
"5","left","0","6","100","28","80","564","100","38","86","700","0","0","564"
"5","right","0","-89","100","-113","-90","647","100","-121","-85","700","0","0","647"
"5","right","0","74","100","45","6","692","100","42","-6","700","0","0","692"
"5","left","0","83","-700","101","91","701","100","115","94","700","1","0","701"
"5","left","0","-140","100","-106","146","511","100","-108","128","700","0","0","511"
"5","right","0","6","100","-13","137","563","100","-26","115","700","0","0","563"
"5","left","0","-39","100","7","74","591","100","-7","82","700","0","0","591"
"5","right","0","86","100","61","-132","664","100","54","-127","700","0","0","664"
"5","left","0","92","100","124","-67","551","100","124","-56","700","0","0","551"
"5","left","0","71","100","105","-48","621","100","103","-37","700","0","0","621"
"5","left","0","97","100","129","-128","581","100","129","-134","700","0","0","581"
"5","left","0","-46","100","-20","78","603","100","-14","81","700","0","0","603"
"5","right","0","158","100","127","132","523","100","126","110","700","0","0","523"
"6","right","0","179","100","151","2","567","100","147","-7","700","0","0","567"
"6","left","0","30","100","65","96","484","100","62","75","700","0","0","484"
"6","left","0","-127","100","-87","-160","583","100","-95","-145","700","0","0","583"
"6","right","0","-4","100","-41","-149","487","100","-36","-152","700","0","0","487"
"6","left","0","113","100","137","52","542","100","145","48","700","0","0","542"
"6","right","0","53","100","27","117","537","100","21","134","700","0","0","537"
"6","right","0","53","100","14","161","477","100","21","152","700","0","0","477"
"6","right","0","69","100","56","-79","617","100","37","-77","700","0","0","617"
"6","left","0","118","100","152","-16","508","100","150","-32","700","0","0","509"
"6","left","0","-50","100","-16","-115","573","100","-18","-120","700","0","0","573"
"6","right","0","125","100","107","-54","448","100","93","-75","700","0","0","448"
"6","right","0","189","100","166","-56","524","100","157","-49","700","0","0","524"
"6","left","0","-86","-700","-60","123","819","100","-54","104","700","1","0","819"
"6","left","0","95","100","137","15","540","100","127","22","700","0","0","540"
"6","left","0","-90","100","-53","156","608","100","-58","143","700","0","0","608"
"6","left","0","-138","100","-105","-160","635","100","-106","-157","700","0","0","635"
"6","left","0","-73","100","-25","-154","524","100","-41","-139","700","0","0","524"
"6","right","0","92","100","75","-115","552","100","60","-95","700","0","0","552"
"6","right","0","47","100","23","82","531","100","15","95","700","0","0","531"
"6","right","0","61","100","25","-108","616","100","29","-107","700","0","0","616"
"6","left","0","-95","100","-76","124","542","100","-63","118","700","0","0","542"
"6","left","0","-139","100","-100","-101","613","100","-107","-100","700","0","0","613"
"6","right","0","51","100","24","-143","590","100","19","-149","700","0","0","590"
"6","left","0","-13","100","28","96","656","100","19","104","700","0","0","656"
"6","right","0","-49","100","-83","11","653","100","-81","17","700","0","0","653"
"6","right","0","-72","100","-107","44","568","100","-104","44","700","0","0","568"
"6","right","0","-77","100","-113","79","452","100","-109","74","700","0","0","452"
"6","left","0","-181","100","-149","-97","639","100","-149","-76","700","0","0","639"
"6","left","0","-53","100","-22","-57","536","100","-21","-70","700","0","0","536"
"6","right","0","133","-700","117","-49","762","100","101","-74","700","1","0","762"
"7","left","0","-17","100","15","-129","492","100","15","-130","700","0","0","492"
"7","left","0","-49","100","-22","-138","518","100","-17","-114","700","0","0","518"
"7","right","0","123","-700","104","-134","711","100","91","-115","700","1","0","711"
"7","right","0","-96","100","-139","38","452","100","-128","65","700","0","0","452"
"7","right","0","90","0","47","13","535","100","58","50","700","0","0","535"
"7","right","0","124","100","94","21","505","100","92","36","700","0","0","505"
"7","left","0","24","100","62","-21","488","100","56","-29","700","0","0","488"
"7","right","0","93","100","61","28","483","100","61","-3","700","0","0","483"
"7","left","0","-6","100","31","3","442","100","26","8","700","0","0","442"
"7","right","0","100","100","75","-102","540","100","68","-111","700","0","0","540"
"7","right","0","-75","100","-104","38","506","100","-107","44","700","0","0","506"
"7","left","0","-128","100","-80","-25","526","100","-96","-43","700","0","0","526"
"7","left","0","-169","100","-143","148","498","100","-137","142","700","0","0","498"
"7","right","0","33","100","7","128","504","100","1","127","700","0","0","504"
"7","right","0","187","100","134","116","509","100","155","116","700","0","0","509"
"7","left","0","76","100","101","-55","534","100","108","-58","700","0","0","534"
"7","left","0","-76","100","-38","112","554","100","-44","117","700","0","0","554"
"7","left","0","-35","100","-1","-61","585","100","-3","-57","700","0","0","585"
"7","left","0","-185","100","-157","-122","624","100","-153","-115","700","0","0","624"
"7","right","0","72","100","41","-74","488","100","40","-62","700","0","0","488"
"7","left","0","-19","100","8","-165","549","100","13","-155","700","0","0","550"
"7","left","0","-185","100","-165","-21","558","100","-153","-19","700","0","0","558"
"7","right","0","128","100","95","-3","536","100","96","-4","700","0","0","536"
"7","right","0","110","-700","80","-146","712","100","78","-140","700","1","0","712"
"7","right","0","-78","100","-101","144","489","100","-110","160","700","0","0","489"
"7","right","0","-26","100","-58","-140","567","100","-58","-138","700","0","0","567"
"7","left","0","-109","100","-83","-45","636","100","-77","-43","700","0","0","636"
"7","right","0","122","100","85","-16","522","100","90","-11","700","0","0","522"
"7","left","0","-130","100","-104","154","498","100","-98","152","700","0","0","498"
"7","left","0","112","100","121","-116","523","100","144","-126","700","0","0","523"
"8","right","0","-70","100","-75","86","524","100","-102","98","700","0","0","524"
"8","right","0","-23","100","-49","95","681","100","-55","91","700","0","0","681"
"8","left","0","-71","100","-35","34","547","100","-39","36","700","0","0","547"
"8","left","0","-88","100","-50","141","481","100","-56","129","700","0","0","481"
"8","right","0","32","100","7","-134","565","100","0","-131","700","0","0","565"
"8","right","0","151","100","110","-30","533","100","119","-20","700","0","0","534"
"8","left","0","-169","100","-132","-126","583","100","-137","-141","700","0","0","583"
"8","left","0","-107","100","-68","-18","481","100","-75","-11","700","0","0","481"
"8","right","0","-123","100","-141","-141","542","100","-155","-150","700","0","0","542"
"8","left","0","-148","100","-109","-106","526","100","-116","-110","700","0","0","526"
"8","left","0","115","100","150","-21","538","100","147","-5","700","0","0","538"
"8","right","0","-41","100","-71","119","463","100","-73","146","700","0","0","463"
"8","right","0","-118","100","-157","125","584","100","-150","113","700","0","0","584"
"8","left","0","-61","100","-21","115","484","100","-29","112","700","0","0","484"
"8","right","0","-103","100","-111","-100","624","100","-135","-104","700","0","0","624"
"8","right","0","-35","100","-62","-27","513","100","-67","-28","700","0","0","513"
"8","left","0","-100","100","-72","4","579","100","-68","11","700","0","0","579"
"8","left","0","5","100","45","148","606","100","37","153","700","0","0","606"
"8","left","0","32","100","45","-45","565","100","64","-44","700","0","0","566"
"8","right","0","-7","100","-20","138","676","100","-39","148","700","0","0","676"
"8","right","0","-99","100","-123","-11","647","100","-131","-26","700","0","0","647"
"8","right","0","159","-700","138","-138","737","100","127","-115","700","1","0","737"
"8","left","0","-166","100","-132","39","480","100","-134","38","700","0","0","480"
"8","right","0","178","100","142","-110","546","100","146","-120","700","0","0","546"
"8","left","0","111","100","123","-44","488","100","143","-37","700","0","0","488"
"8","left","0","-110","100","-87","-97","509","100","-78","-100","700","0","0","509"
"8","right","0","99","100","67","-145","568","100","67","-136","700","0","0","568"
"8","right","0","136","100","107","77","504","100","104","72","700","0","0","504"
"8","left","0","-83","100","-48","18","467","100","-51","18","700","0","0","467"
"8","left","0","51","0","53","137","561","100","83","118","700","0","0","561"
"9","left","0","-164","100","-119","40","543","100","-132","47","700","0","0","543"
"9","right","0","116","-25","97","-122","580","100","84","-116","700","0","1","580"
"9","right","0","174","100","132","79","558","100","142","78","700","0","0","558"
"9","right","0","43","-25","15","167","412","100","11","155","700","0","1","412"
"9","right","0","184","100","155","-139","619","100","152","-141","700","0","0","620"
"9","left","0","-30","100","-10","54","557","100","2","62","700","0","0","557"
"9","left","0","-130","100","-94","39","622","100","-98","46","700","0","0","622"
"9","left","0","-53","100","-12","-99","547","100","-21","-88","700","0","0","547"
"9","left","0","-84","100","-59","-107","660","100","-52","-124","700","0","0","660"
"9","left","0","-80","100","-44","69","520","100","-48","71","700","0","0","520"
"9","left","0","104","100","113","-56","580","100","136","-65","700","0","0","580"
"9","right","0","-69","100","-110","-65","638","100","-101","-68","700","0","0","638"
"9","left","0","-84","100","-64","70","566","100","-52","59","700","0","0","566"
"9","left","0","88","100","128","73","533","100","120","69","700","0","0","533"
"9","right","0","88","100","49","-4","464","100","56","-13","700","0","0","464"
"9","right","0","-113","-25","-148","125","550","100","-145","126","700","0","1","550"
"9","right","0","52","100","37","71","504","100","20","76","700","0","0","504"
"9","right","0","188","100","172","63","572","100","156","77","700","0","0","572"
"9","right","0","39","100","3","93","595","100","7","96","700","0","0","595"
"9","right","0","149","100","113","-36","640","100","117","-47","700","0","0","640"
"9","left","0","-116","-25","-81","-146","561","100","-84","-148","700","0","1","561"
"9","left","0","-1","100","23","-9","497","100","31","-6","700","0","0","497"
"9","left","0","22","100","53","154","586","100","54","147","700","0","0","586"
"9","left","0","-75","100","-49","70","582","100","-43","73","700","0","0","582"
"9","left","0","-119","100","-79","44","561","100","-87","44","700","0","0","561"
"9","right","0","10","100","-15","37","557","100","-22","19","700","0","0","557"
"9","right","0","-13","100","-43","3","615","100","-45","10","700","0","0","615"
"9","left","0","-120","100","-79","-144","566","100","-88","-144","700","0","0","566"
"9","right","0","182","100","150","-82","586","100","150","-94","700","0","0","586"
"9","right","0","94","100","61","-110","466","100","62","-121","700","0","0","466"
"10","left","0","-168","100","-131","145","477","100","-136","156","700","0","0","478"
"10","left","0","28","100","67","139","530","100","60","135","700","0","0","530"
"10","right","0","-79","-25","-103","68","491","100","-111","69","700","0","1","491"
"10","left","0","-90","100","-67","-37","598","100","-58","-38","700","0","0","598"
"10","right","0","62","100","32","135","470","100","30","130","700","0","0","470"
"10","right","0","-52","100","-70","47","567","100","-84","55","700","0","0","567"
"10","right","0","-22","100","-57","111","531","100","-54","113","700","0","0","531"
"10","right","0","38","100","17","107","554","100","6","101","700","0","0","554"
"10","right","0","-12","100","-41","173","463","100","-44","157","700","0","0","463"
"10","left","0","-39","100","-17","89","434","100","-7","79","700","0","0","434"
"10","right","0","91","100","64","38","513","100","59","31","700","0","0","513"
"10","left","0","96","100","129","141","520","100","128","130","700","0","0","520"
"10","left","0","-136","100","-95","-104","531","100","-104","-100","700","0","0","531"
"10","right","0","108","100","75","-141","469","100","76","-145","700","0","0","469"
"10","right","0","59","100","38","-134","469","100","27","-117","700","0","0","469"
"10","left","0","-18","100","5","50","449","100","14","58","700","0","0","449"
"10","left","0","-182","-25","-149","-131","532","100","-150","-121","700","0","1","532"
"10","left","0","-1","100","15","51","560","100","31","33","700","0","0","560"
"10","right","0","33","100","-1","-1","576","100","1","-6","700","0","0","576"
"10","right","0","84","100","69","65","583","100","52","56","700","0","0","583"
"10","left","0","77","100","109","-85","507","100","109","-106","700","0","0","507"
"10","left","0","74","100","97","-72","438","100","106","-88","700","0","0","438"
"10","left","0","-113","100","-101","136","464","100","-81","139","700","0","0","464"
"10","right","0","79","100","64","61","453","100","47","64","700","0","0","453"
"10","right","0","1","100","-34","136","476","100","-31","156","700","0","0","476"
"10","left","0","-55","100","-16","5","507","100","-23","-10","700","0","0","507"
"10","left","0","-149","100","-113","-104","537","100","-117","-84","700","0","0","537"
"10","left","0","-71","100","-40","-34","412","100","-39","-43","700","0","0","412"
"10","right","0","53","100","26","-37","452","100","21","-42","700","0","0","452"
"10","right","0","185","100","152","-15","470","100","153","-41","700","0","0","470"
