,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial,standardPokePosX,standardPokePosY,absolutePokePosX,absolutePokePosY
188,"[-100.0, -100.0]",2.0,"[-98.0, -100.0]",0.866390987998,0.232424883638,189,2.0,0.0,2.0,0.0
189,"[0.0, 100.0]",9.0,"[0.0, 109.0]",0.932881967747,0.265781842871,190,0.0,9.0,0.0,9.0
190,"[100.0, -100.0]",5.83095189485,"[103.0, -105.0]",0.916388719575,0.166006914689,191,3.0,-5.0,3.0,-5.0
191,"[-100.0, 0.0]",14.5602197786,"[-114.0, -4.0]",0.899990114965,0.282553914585,192,-14.0,-4.0,14.0,-4.0
192,"[100.0, -100.0]",14.4222051019,"[88.0, -92.0]",0.883219846059,0.282122459379,193,-12.0,8.0,12.0,8.0
193,"[100.0, 100.0]",5.83095189485,"[95.0, 97.0]",0.867330214358,0.265607878682,194,-5.0,-3.0,5.0,-3.0
194,"[0.0, 0.0]",8.0,"[-8.0, 0.0]",0.865219208412,0.264873563428,195,-8.0,0.0,8.0,0.0
195,"[100.0, 100.0]",1.0,"[100.0, 99.0]",0.882965659956,0.249194852193,196,0.0,-1.0,0.0,-1.0
196,"[-100.0, 100.0]",4.0,"[-100.0, 104.0]",0.900155065465,0.2825458023,197,0.0,4.0,0.0,4.0
197,"[-100.0, -100.0]",9.48683298051,"[-97.0, -109.0]",0.933238609461,0.282960131532,198,3.0,-9.0,3.0,-9.0
198,"[0.0, 0.0]",10.0,"[10.0, 0.0]",0.916528732167,0.282594476244,199,10.0,0.0,10.0,0.0
199,"[0.0, 100.0]",1.0,"[0.0, 101.0]",0.8830642096,0.149389878381,200,0.0,1.0,0.0,1.0
200,"[100.0, 0.0]",12.3693168769,"[97.0, -12.0]",0.933282476151,0.299366247491,201,-3.0,-12.0,3.0,-12.0
201,"[-100.0, -100.0]",14.0356688476,"[-114.0, -101.0]",0.783155578305,0.132986166049,202,-14.0,-1.0,14.0,-1.0
202,"[-100.0, 100.0]",1.0,"[-100.0, 101.0]",1.04967684415,0.298934792285,203,0.0,1.0,0.0,1.0
203,"[-100.0, 0.0]",18.4390889146,"[-112.0, 14.0]",0.783068445977,0.149119467707,204,-12.0,14.0,12.0,14.0
204,"[0.0, -100.0]",8.0,"[0.0, -92.0]",0.832530464046,0.165467595682,205,0.0,8.0,0.0,8.0
205,"[-100.0, 0.0]",11.6619037897,"[-90.0, 6.0]",0.916473748744,0.299284523469,206,10.0,6.0,10.0,6.0
206,"[100.0, -100.0]",15.6524758425,"[107.0, -86.0]",0.900217860821,0.299695247202,207,7.0,14.0,7.0,14.0
