,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial,standardPokePosX,standardPokePosY,absolutePokePosX,absolutePokePosY
49,"[100.0, 100.0]",11.0,"[100.0, 89.0]",0.799698701536,0.115867715911,50,0.0,-11.0,0.0,-11.0
50,"[-100.0, 100.0]",20.6155281281,"[-113.0, 116.0]",0.833480907895,0.199379195343,51,-13.0,16.0,13.0,16.0
51,"[-100.0, 100.0]",7.61577310586,"[-107.0, 103.0]",0.850237406266,0.182942984335,52,-7.0,3.0,7.0,3.0
52,"[-100.0, 0.0]",15.8113883008,"[-109.0, 13.0]",0.933308715874,0.215608992206,53,-9.0,13.0,9.0,13.0
53,"[100.0, 0.0]",9.89949493661,"[93.0, 7.0]",1.06665042194,0.332147028152,54,-7.0,7.0,7.0,7.0
54,"[100.0, -100.0]",9.21954445729,"[102.0, -109.0]",0.81677548727,0.266260969336,55,2.0,-9.0,2.0,-9.0
55,"[0.0, 100.0]",2.0,"[2.0, 100.0]",0.799807166564,0.28263528613,56,2.0,0.0,2.0,0.0
56,"[100.0, -100.0]",4.472135955,"[98.0, -96.0]",0.866741821024,0.332552645355,57,-2.0,4.0,2.0,4.0
57,"[-100.0, -100.0]",23.3238075794,"[-112.0, -80.0]",0.816914298484,0.299390582659,58,-12.0,20.0,12.0,20.0
58,"[0.0, 100.0]",10.6301458127,"[-7.0, 92.0]",0.833569542796,0.266146795591,59,-7.0,-8.0,7.0,-8.0
59,"[-100.0, 100.0]",9.43398113206,"[-108.0, 95.0]",0.76643027697,0.14888796283,60,-8.0,-5.0,8.0,-5.0
60,"[-100.0, 100.0]",2.82842712475,"[-98.0, 102.0]",0.799417774018,0.182016674778,61,2.0,2.0,2.0,2.0
61,"[-100.0, -100.0]",0.0,"[-100.0, -100.0]",0.949859701504,0.333253011107,62,0.0,0.0,0.0,0.0
62,"[0.0, 100.0]",11.0,"[0.0, 111.0]",0.850055028743,0.299504756375,63,0.0,11.0,0.0,11.0
63,"[100.0, 0.0]",4.24264068712,"[97.0, 3.0]",0.80031343695,0.332772880502,64,-3.0,3.0,3.0,3.0
64,"[100.0, -100.0]",3.60555127546,"[98.0, -97.0]",0.783100844536,0.216041650565,65,-2.0,3.0,2.0,3.0
65,"[0.0, 100.0]",11.0453610172,"[-11.0, 99.0]",0.816892665549,0.215948809288,66,-11.0,-1.0,11.0,-1.0
66,"[-100.0, -100.0]",7.81024967591,"[-105.0, -94.0]",0.682544127398,0.115477121552,67,-5.0,6.0,5.0,6.0
67,"[100.0, 100.0]",5.0,"[100.0, 95.0]",0.767237605469,0.199171278946,68,0.0,-5.0,0.0,-5.0
68,"[-100.0, -100.0]",12.0830459736,"[-105.0, -89.0]",0.800283090794,0.249792008515,69,-5.0,11.0,5.0,11.0
69,"[-100.0, 0.0]",4.0,"[-100.0, 4.0]",0.816662515368,0.215958423942,70,0.0,4.0,0.0,4.0
70,"[100.0, 0.0]",8.60232526704,"[95.0, 7.0]",0.816638178308,0.215863779915,71,-5.0,7.0,5.0,7.0
71,"[-100.0, 0.0]",6.0,"[-94.0, 0.0]",0.800602777221,0.283180315484,72,6.0,0.0,6.0,0.0
72,"[0.0, -100.0]",19.6468827044,"[-5.0, -81.0]",0.883115236444,0.366247418686,73,-5.0,19.0,5.0,19.0
73,"[0.0, -100.0]",7.81024967591,"[-5.0, -94.0]",0.783083418035,0.282574293291,74,-5.0,6.0,5.0,6.0
74,"[-100.0, 0.0]",14.7648230602,"[-93.0, 13.0]",0.799795148283,0.299156226014,75,7.0,13.0,7.0,13.0
75,"[-100.0, 100.0]",5.09901951359,"[-101.0, 95.0]",0.8171381391,0.249419141095,76,-1.0,-5.0,1.0,-5.0
76,"[-100.0, 0.0]",14.1421356237,"[-114.0, 2.0]",0.783641667542,0.266280799493,77,-14.0,2.0,14.0,2.0
77,"[0.0, -100.0]",6.32455532034,"[6.0, -98.0]",0.766349153506,0.265653444832,78,6.0,2.0,6.0,2.0
78,"[0.0, -100.0]",8.0622577483,"[8.0, -99.0]",0.833064774662,0.215511343617,79,8.0,1.0,8.0,1.0
79,"[0.0, 100.0]",15.0,"[-9.0, 88.0]",0.750753922242,0.165984578751,80,-9.0,-12.0,9.0,-12.0
80,"[100.0, 100.0]",14.8660687473,"[86.0, 95.0]",0.833398582618,0.266492922296,81,-14.0,-5.0,14.0,-5.0
81,"[-100.0, 100.0]",17.0293863659,"[-111.0, 113.0]",0.833113148285,0.316035611409,82,-11.0,13.0,11.0,13.0
82,"[-100.0, -100.0]",10.295630141,"[-105.0, -91.0]",0.916465685819,0.349275192042,83,-5.0,9.0,5.0,9.0
83,"[0.0, 0.0]",10.0,"[10.0, 0.0]",0.78368553429,0.265916645352,84,10.0,0.0,10.0,0.0
84,"[100.0, -100.0]",8.48528137424,"[94.0, -94.0]",0.799366696301,0.165604500362,85,-6.0,6.0,6.0,6.0
85,"[0.0, 0.0]",9.0,"[0.0, 9.0]",0.783710472228,0.216137796902,86,0.0,9.0,0.0,9.0
86,"[0.0, -100.0]",2.0,"[2.0, -100.0]",0.766682360554,0.215819612728,87,2.0,0.0,2.0,0.0
87,"[-100.0, 0.0]",26.6270539114,"[-122.0, 15.0]",0.783593894826,0.249307971942,88,-22.0,15.0,22.0,15.0
88,"[0.0, 100.0]",14.1421356237,"[-14.0, 102.0]",0.899944145,0.28234594583,89,-14.0,2.0,14.0,2.0
89,"[-100.0, -100.0]",5.65685424949,"[-104.0, -96.0]",0.799862751155,0.216173851746,90,-4.0,4.0,4.0,4.0
90,"[100.0, 100.0]",14.4222051019,"[88.0, 108.0]",0.783352026774,0.149379510811,91,-12.0,8.0,12.0,8.0
91,"[100.0, 0.0]",2.0,"[98.0, 0.0]",0.716898404295,0.18263351341,92,-2.0,0.0,2.0,0.0
92,"[0.0, 100.0]",12.0,"[0.0, 112.0]",0.849669542135,0.298957323335,93,0.0,12.0,0.0,12.0
93,"[0.0, -100.0]",7.81024967591,"[-5.0, -106.0]",0.833055160037,0.215771239105,94,-5.0,-6.0,5.0,-6.0
94,"[100.0, 100.0]",19.7989898732,"[86.0, 86.0]",2.0841989255,0.282574593759,95,-14.0,-14.0,14.0,-14.0
95,"[100.0, -100.0]",14.7648230602,"[93.0, -87.0]",0.783139603533,0.282549054915,96,-7.0,13.0,7.0,13.0
96,"[100.0, 0.0]",7.61577310586,"[93.0, -3.0]",0.867114688415,0.183018399111,97,-7.0,-3.0,7.0,-3.0
97,"[0.0, 0.0]",5.38516480713,"[5.0, 2.0]",0.816744840646,0.249170062103,98,5.0,2.0,5.0,2.0
98,"[0.0, 0.0]",25.8069758011,"[-15.0, 21.0]",0.632920314849,0.149019863544,99,-15.0,21.0,15.0,21.0
99,"[100.0, 0.0]",24.0208242989,"[101.0, 24.0]",0.816291450697,0.233087188768,100,1.0,24.0,1.0,24.0
100,"[0.0, 100.0]",10.0,"[0.0, 110.0]",1.00055824948,0.400072590448,101,0.0,10.0,0.0,10.0
101,"[100.0, 100.0]",1.0,"[100.0, 101.0]",0.765863314213,0.1987818864,102,0.0,1.0,0.0,1.0
102,"[100.0, 0.0]",3.60555127546,"[97.0, 2.0]",0.766554065311,0.199171879853,103,-3.0,2.0,3.0,2.0
103,"[100.0, 100.0]",6.0,"[94.0, 100.0]",0.849783715879,0.182580032008,104,-6.0,0.0,6.0,0.0
104,"[0.0, 0.0]",8.60232526704,"[-5.0, 7.0]",0.817147152819,0.249996018945,105,-5.0,7.0,5.0,7.0
105,"[100.0, 0.0]",9.8488578018,"[96.0, -9.0]",0.950110583275,0.399193152203,106,-4.0,-9.0,4.0,-9.0
106,"[-100.0, -100.0]",30.083217913,"[-111.0, -72.0]",0.750120558456,0.232511813228,107,-11.0,28.0,11.0,28.0
107,"[-100.0, 100.0]",7.81024967591,"[-105.0, 94.0]",0.81654383475,0.215681101923,108,-5.0,-6.0,5.0,-6.0
108,"[0.0, -100.0]",12.2065556157,"[-7.0, -90.0]",0.866572663625,0.332728713285,109,-7.0,10.0,7.0,10.0
109,"[-100.0, 0.0]",17.691806013,"[-112.0, -13.0]",0.800520451972,0.266236632306,110,-12.0,-13.0,12.0,-13.0
110,"[-100.0, 0.0]",8.0622577483,"[-99.0, -8.0]",0.867097261915,0.265980943193,111,1.0,-8.0,1.0,-8.0
111,"[100.0, -100.0]",10.0,"[92.0, -94.0]",0.849578503607,0.249141518667,112,-8.0,6.0,8.0,6.0
112,"[0.0, 100.0]",5.83095189485,"[3.0, 105.0]",0.86681062571,0.282867239061,113,3.0,5.0,3.0,5.0
113,"[0.0, 0.0]",15.0,"[0.0, 15.0]",0.883738084231,0.232766000001,114,0.0,15.0,0.0,15.0
114,"[-100.0, 0.0]",2.0,"[-98.0, 0.0]",0.816613841278,0.165485819773,115,2.0,0.0,2.0,0.0
115,"[-100.0, -100.0]",10.295630141,"[-105.0, -91.0]",1.80087258783,0.132218897488,116,-5.0,9.0,5.0,9.0
116,"[-100.0, 0.0]",10.1980390272,"[-98.0, 10.0]",0.899943544093,0.299154423294,117,2.0,10.0,2.0,10.0
117,"[100.0, -100.0]",17.0293863659,"[111.0, -87.0]",0.899713694322,0.28237569108,118,11.0,13.0,11.0,13.0
118,"[-100.0, -100.0]",5.09901951359,"[-99.0, -95.0]",0.96698155583,0.399653452652,119,1.0,5.0,1.0,5.0
119,"[-100.0, 100.0]",9.89949493661,"[-107.0, 93.0]",0.832947295887,0.215502930805,120,-7.0,-7.0,7.0,-7.0
120,"[0.0, 0.0]",6.7082039325,"[-3.0, 6.0]",0.700089626393,0.115399603586,121,-3.0,6.0,3.0,6.0
121,"[100.0, 100.0]",7.07106781187,"[107.0, 99.0]",0.749796665594,0.149137943226,122,7.0,-1.0,7.0,-1.0
122,"[0.0, -100.0]",6.32455532034,"[2.0, -106.0]",0.883865778538,0.266449055518,123,2.0,-6.0,2.0,-6.0
123,"[100.0, -100.0]",10.1980390272,"[98.0, -90.0]",0.733318991493,0.215958123474,124,-2.0,10.0,2.0,10.0
124,"[0.0, 100.0]",5.38516480713,"[-5.0, 102.0]",0.833935499657,0.26594669107,125,-5.0,2.0,5.0,2.0
125,"[0.0, -100.0]",2.0,"[-2.0, -100.0]",0.883640135173,0.349719568243,126,-2.0,0.0,2.0,0.0
126,"[100.0, -100.0]",8.54400374532,"[103.0, -108.0]",0.816459706723,0.299302849133,127,3.0,-8.0,3.0,-8.0
127,"[0.0, -100.0]",7.07106781187,"[1.0, -93.0]",0.916787175054,0.315995350131,128,1.0,7.0,1.0,7.0
128,"[100.0, 0.0]",7.0,"[93.0, 0.0]",0.732944321382,0.116021249531,129,-7.0,0.0,7.0,0.0
129,"[100.0, 100.0]",7.81024967591,"[95.0, 106.0]",0.799819785781,0.215800683887,130,-5.0,6.0,5.0,6.0
130,"[100.0, -100.0]",7.21110255093,"[96.0, -94.0]",0.716779723705,0.165849372977,131,-4.0,6.0,4.0,6.0
131,"[0.0, -100.0]",19.7230829233,"[-10.0, -83.0]",0.766845508828,0.182318333827,132,-10.0,17.0,10.0,17.0
132,"[0.0, 100.0]",3.16227766017,"[3.0, 101.0]",0.883547594392,0.382895452029,133,3.0,1.0,3.0,1.0
133,"[100.0, -100.0]",7.28010988928,"[98.0, -107.0]",0.750421917037,0.132897029427,134,-2.0,-7.0,2.0,-7.0
134,"[100.0, 0.0]",10.8166538264,"[94.0, -9.0]",0.816489452001,0.232415366481,135,-6.0,-9.0,6.0,-9.0
135,"[0.0, 100.0]",5.38516480713,"[-5.0, 102.0]",0.700704061368,0.182723350124,136,-5.0,2.0,5.0,2.0
136,"[0.0, -100.0]",15.5563491861,"[-11.0, -89.0]",0.900613864098,0.432859382097,137,-11.0,11.0,11.0,11.0
137,"[-100.0, 100.0]",4.12310562562,"[-101.0, 104.0]",0.916356018948,0.399236718513,138,-1.0,4.0,1.0,4.0
138,"[100.0, 0.0]",3.0,"[100.0, 3.0]",0.883741088823,0.316134161345,139,0.0,3.0,0.0,3.0
139,"[100.0, 0.0]",10.0498756211,"[90.0, -1.0]",0.900190820365,0.416086959507,140,-10.0,-1.0,10.0,-1.0
140,"[-100.0, 0.0]",23.0867927612,"[-102.0, 23.0]",0.716616575461,0.249524902058,141,-2.0,23.0,2.0,23.0
141,"[0.0, -100.0]",2.0,"[2.0, -100.0]",0.816872835392,0.232742263906,142,2.0,0.0,2.0,0.0
142,"[0.0, 0.0]",5.0,"[5.0, 0.0]",0.88342260418,0.315755885735,143,5.0,0.0,5.0,0.0
143,"[100.0, 100.0]",7.07106781187,"[105.0, 95.0]",0.833400385367,0.349699137179,144,5.0,-5.0,5.0,-5.0
144,"[-100.0, 0.0]",10.4403065089,"[-97.0, 10.0]",0.766226266511,0.299048061424,145,3.0,10.0,3.0,10.0
145,"[0.0, 0.0]",8.94427191,"[-8.0, -4.0]",0.666948295227,0.116013738123,146,-8.0,-4.0,8.0,-4.0
146,"[-100.0, -100.0]",4.12310562562,"[-104.0, -101.0]",0.816726512741,0.232788834779,147,-4.0,-1.0,4.0,-1.0
147,"[0.0, 0.0]",17.0293863659,"[-13.0, 11.0]",0.799983835401,0.249449186842,148,-13.0,11.0,13.0,11.0
148,"[100.0, 100.0]",8.54400374532,"[92.0, 103.0]",0.733975490497,0.11595514894,149,-8.0,3.0,8.0,3.0
149,"[-100.0, 100.0]",3.16227766017,"[-101.0, 103.0]",0.832756505552,0.198930913146,150,-1.0,3.0,1.0,3.0
150,"[100.0, 100.0]",21.5406592285,"[108.0, 80.0]",0.616010583326,0.165500241739,151,8.0,-20.0,8.0,-20.0
151,"[-100.0, 0.0]",8.48528137424,"[-94.0, -6.0]",0.767170303036,0.182631410193,152,6.0,-6.0,6.0,-6.0
152,"[0.0, 100.0]",7.0,"[0.0, 107.0]",0.85031883014,0.249114777951,153,0.0,7.0,0.0,7.0
153,"[0.0, 0.0]",3.60555127546,"[-3.0, 2.0]",0.799860647938,0.349295022228,154,-3.0,2.0,3.0,2.0
154,"[-100.0, -100.0]",2.0,"[-100.0, -98.0]",0.865872297873,0.231961976562,155,0.0,2.0,0.0,2.0
155,"[-100.0, -100.0]",14.5602197786,"[-114.0, -96.0]",0.833161822346,0.282149747276,156,-14.0,4.0,14.0,4.0
156,"[-100.0, 0.0]",6.40312423743,"[-105.0, 4.0]",0.917087932699,0.249221440259,157,-5.0,4.0,5.0,4.0
157,"[100.0, -100.0]",2.82842712475,"[102.0, -98.0]",0.816378583288,0.165220516064,158,2.0,2.0,2.0,2.0
158,"[0.0, -100.0]",8.54400374532,"[-8.0, -97.0]",0.783680126071,0.149150562414,159,-8.0,3.0,8.0,3.0
159,"[-100.0, 100.0]",7.07106781187,"[-99.0, 93.0]",0.900717221404,0.333161672141,160,1.0,-7.0,1.0,-7.0
160,"[0.0, 0.0]",3.0,"[0.0, -3.0]",0.800502725004,0.216367947112,161,0.0,-3.0,0.0,-3.0
161,"[-100.0, 100.0]",18.0277563773,"[-118.0, 99.0]",0.816804331174,0.315553077118,162,-18.0,-1.0,18.0,-1.0
162,"[-100.0, 0.0]",9.21954445729,"[-109.0, 2.0]",0.849863637501,0.282150047744,163,-9.0,2.0,9.0,2.0
163,"[-100.0, 100.0]",32.8024389337,"[-126.0, 120.0]",0.749763314845,0.1989510438,164,-26.0,20.0,26.0,20.0
164,"[-100.0, -100.0]",4.472135955,"[-104.0, -98.0]",0.750075189426,0.132916859584,165,-4.0,2.0,4.0,2.0
165,"[-100.0, -100.0]",5.0,"[-103.0, -104.0]",0.716390030721,0.132158505614,166,-3.0,-4.0,3.0,-4.0
166,"[100.0, 100.0]",5.0,"[96.0, 97.0]",0.833766642696,0.249635770742,167,-4.0,-3.0,4.0,-3.0
167,"[0.0, -100.0]",11.313708499,"[-8.0, -92.0]",0.91730756691,0.299298642727,168,-8.0,8.0,8.0,8.0
168,"[0.0, 0.0]",4.0,"[0.0, -4.0]",0.850134950364,0.232823687809,169,0.0,-4.0,0.0,-4.0
169,"[-100.0, -100.0]",4.0,"[-100.0, -96.0]",0.882873668859,0.298969942553,170,0.0,4.0,0.0,4.0
170,"[100.0, -100.0]",24.1867732449,"[97.0, -76.0]",0.917023334419,0.332981698273,171,-3.0,24.0,3.0,24.0
171,"[-100.0, -100.0]",19.8494332413,"[-115.0, -113.0]",2.0677290633,0.315502900776,172,-15.0,-13.0,15.0,-13.0
172,"[100.0, -100.0]",6.0,"[94.0, -100.0]",0.83402924228,0.199481350777,173,-6.0,0.0,6.0,0.0
173,"[-100.0, 100.0]",5.0,"[-105.0, 100.0]",0.699845354684,0.149130131322,174,-5.0,0.0,5.0,0.0
174,"[0.0, -100.0]",12.3693168769,"[3.0, -112.0]",0.699926778587,0.149233789067,175,3.0,-12.0,3.0,-12.0
175,"[100.0, -100.0]",10.0,"[110.0, -100.0]",0.900107593741,0.36613504772,176,10.0,0.0,10.0,0.0
176,"[100.0, 0.0]",5.38516480713,"[105.0, -2.0]",0.916384261945,0.332709183567,177,5.0,-2.0,5.0,-2.0
177,"[100.0, 0.0]",6.40312423743,"[96.0, 5.0]",0.833303638152,0.316313233838,178,-4.0,5.0,4.0,5.0
178,"[0.0, 100.0]",5.0,"[3.0, 104.0]",0.75037774982,0.21594129788,179,3.0,4.0,3.0,4.0
179,"[-100.0, 0.0]",12.6491106407,"[-112.0, 4.0]",0.766334130632,0.165623429173,180,-12.0,4.0,12.0,4.0
180,"[0.0, 0.0]",6.0,"[0.0, 6.0]",0.850434205728,0.249755653174,181,0.0,6.0,0.0,6.0
181,"[100.0, 100.0]",7.28010988928,"[93.0, 98.0]",0.84938260552,0.316044625128,182,-7.0,-2.0,7.0,-2.0
182,"[0.0, 100.0]",13.4536240471,"[-10.0, 91.0]",0.883851657069,0.399536274374,183,-10.0,-9.0,10.0,-9.0
183,"[0.0, -100.0]",14.2126704036,"[9.0, -89.0]",0.816862920299,0.249493354029,184,9.0,11.0,9.0,11.0
184,"[100.0, 100.0]",2.82842712475,"[98.0, 98.0]",0.866930508171,0.34952997978,185,-2.0,-2.0,2.0,-2.0
185,"[-100.0, 100.0]",5.83095189485,"[-105.0, 97.0]",0.766761080333,0.266090009158,186,-5.0,-3.0,5.0,-3.0
186,"[0.0, 100.0]",2.82842712475,"[2.0, 98.0]",0.850402657728,0.266595678637,187,2.0,-2.0,2.0,-2.0
187,"[-100.0, 100.0]",6.40312423743,"[-105.0, 96.0]",0.766473542812,0.266195469652,188,-5.0,-4.0,5.0,-4.0
188,"[-100.0, -100.0]",8.60232526704,"[-105.0, -93.0]",0.750004581962,0.182829411497,189,-5.0,7.0,5.0,7.0
189,"[0.0, 100.0]",8.54400374532,"[-3.0, 92.0]",0.699911154807,0.132349596388,190,-3.0,-8.0,3.0,-8.0
190,"[100.0, -100.0]",12.8062484749,"[90.0, -92.0]",0.800389753073,0.199314597005,191,-10.0,8.0,10.0,8.0
191,"[-100.0, 0.0]",5.09901951359,"[-99.0, 5.0]",0.900147554552,0.249269513413,192,1.0,5.0,1.0,5.0
192,"[100.0, -100.0]",3.16227766017,"[103.0, -99.0]",0.850060136494,0.299333495757,193,3.0,1.0,3.0,1.0
193,"[100.0, 100.0]",10.1980390272,"[90.0, 102.0]",0.7834607923,0.199104276981,194,-10.0,2.0,10.0,2.0
194,"[0.0, 0.0]",15.6204993518,"[-12.0, 10.0]",0.866396295227,0.232568900072,195,-12.0,10.0,12.0,10.0
195,"[100.0, 100.0]",14.4222051019,"[108.0, 88.0]",0.867021847138,0.199213342945,196,8.0,-12.0,8.0,-12.0
196,"[-100.0, 100.0]",1.41421356237,"[-101.0, 99.0]",0.916449461161,0.299339204474,197,-1.0,-1.0,1.0,-1.0
197,"[-100.0, -100.0]",9.05538513814,"[-101.0, -109.0]",0.766538141092,0.165499941242,198,-1.0,-9.0,1.0,-9.0
198,"[0.0, 0.0]",120.332871652,"[116.0, 32.0]",0.966685305029,0.282101974561,199,,,116.0,32.0
199,"[0.0, 100.0]",7.28010988928,"[-7.0, 98.0]",0.933410570869,0.282552660385,200,-7.0,-2.0,7.0,-2.0
200,"[100.0, 0.0]",2.2360679775,"[101.0, -2.0]",0.816757459834,0.165991489252,201,1.0,-2.0,1.0,-2.0
201,"[-100.0, -100.0]",11.0453610172,"[-99.0, -89.0]",0.800242829515,0.216292832803,202,1.0,11.0,1.0,11.0
202,"[-100.0, 100.0]",21.0950231097,"[-102.0, 79.0]",1.86772101108,0.282711001346,203,-2.0,-21.0,2.0,-21.0
203,"[-100.0, 0.0]",8.0622577483,"[-92.0, -1.0]",0.766364176379,0.215195863566,204,8.0,-1.0,8.0,-1.0
204,"[0.0, -100.0]",6.32455532034,"[-6.0, -102.0]",0.850036400399,0.232363387389,205,-6.0,-2.0,6.0,-2.0
205,"[-100.0, 0.0]",8.0622577483,"[-99.0, 8.0]",0.933870871289,0.416148853692,206,1.0,8.0,1.0,8.0
206,"[100.0, -100.0]",6.0,"[100.0, -94.0]",0.81646180994,0.316067760315,207,0.0,6.0,0.0,6.0
207,"[0.0, -100.0]",117.0683561,"[117.0, -96.0]",0.882848730922,0.33275755716,208,,,117.0,4.0
208,"[-100.0, 0.0]",17.7200451467,"[-95.0, -17.0]",2.0847000881,0.265866168542,209,5.0,-17.0,5.0,-17.0
