,"32,0","32,1","32,15","32,3","32,5","44,0","44,1","44,15","44,3","44,5"
0,139.873345936,134.085066163,130.991676576,82.5075445816,142.765495868,127.335743802,148.784023669,100.201923077,115.6,163.97107438
