,"32,0","32,1","32,15","32,3","32,5","44,0","44,1","44,15","44,3","44,5"
0,74.2482853224,60.5121173469,51.0939357907,73.4042806183,52.6063100137,95.0036982249,50.7645659929,58.3182441701,53.693877551,58.9774078478
