,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial,standardPokePosX,standardPokePosY,absolutePokePosX,absolutePokePosY
0,"[0.0, 0.0]",19.0,"[19.0, 0.0]",0.782984068952,0.349150206966,1,19.0,0.0,19.0,0.0
1,"[100.0, -100.0]",16.2788205961,"[103.0, -116.0]",0.832715446799,0.365683065829,2,3.0,-16.0,3.0,-16.0
2,"[100.0, 0.0]",11.1803398875,"[105.0, -10.0]",0.783161337633,0.332486650004,3,5.0,-10.0,5.0,-10.0
3,"[-100.0, 0.0]",24.0416305603,"[-123.0, 7.0]",0.766242093145,0.315720337312,4,-23.0,7.0,23.0,7.0
4,"[-100.0, 100.0]",13.0384048104,"[-93.0, 111.0]",0.766344848875,0.349425724562,5,7.0,11.0,7.0,11.0
5,"[0.0, 100.0]",7.07106781187,"[5.0, 105.0]",0.749616694025,0.282554567952,6,5.0,5.0,5.0,5.0
6,"[100.0, 0.0]",19.2353840617,"[97.0, -19.0]",0.78313039073,0.316187245015,7,-3.0,-19.0,3.0,-19.0
7,"[100.0, -100.0]",17.0293863659,"[113.0, -89.0]",2.2677294976,0.349139691025,8,13.0,11.0,13.0,11.0
8,"[0.0, 0.0]",14.0,"[0.0, 14.0]",0.799761198039,0.315512422167,9,0.0,14.0,0.0,14.0
9,"[100.0, 0.0]",8.0,"[100.0, -8.0]",0.782834742626,0.299171854786,10,0.0,-8.0,0.0,-8.0
10,"[100.0, 0.0]",20.0,"[88.0, 16.0]",0.849851319639,0.316324252664,11,-12.0,16.0,12.0,16.0
11,"[-100.0, -100.0]",16.0312195419,"[-101.0, -84.0]",0.883174227172,0.382515478705,12,-1.0,16.0,1.0,16.0
12,"[-100.0, -100.0]",9.8488578018,"[-104.0, -91.0]",0.916645259218,0.366049320961,13,-4.0,9.0,4.0,9.0
13,"[0.0, -100.0]",4.0,"[0.0, -96.0]",0.866464099629,0.332702076528,14,0.0,4.0,0.0,4.0
14,"[-100.0, 100.0]",14.0356688476,"[-99.0, 86.0]",0.86674111952,0.299670610751,15,1.0,-14.0,1.0,-14.0
15,"[100.0, -100.0]",11.7046999107,"[96.0, -89.0]",0.833173340827,0.282688871521,16,-4.0,11.0,4.0,11.0
16,"[0.0, 0.0]",8.24621125124,"[2.0, -8.0]",0.849815865906,0.282723724347,17,2.0,-8.0,2.0,-8.0
