,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial,standardPokePosX,standardPokePosY,absolutePokePosX,absolutePokePosY
0,"[0.0, 0.0]",51.7880295049,"[-51.0, 9.0]",1.11812475044,0.517167974263,1,,,51.0,9.0
1,"[100.0, -100.0]",8.60232526704,"[93.0, -105.0]",4.07046773052,1.38420304144,2,-7.0,-5.0,7.0,-5.0
2,"[100.0, 0.0]",14.3178210633,"[106.0, 13.0]",1.11767466553,0.850727752317,3,6.0,13.0,6.0,13.0
3,"[-100.0, 0.0]",16.4012194669,"[-110.0, 13.0]",0.76709068194,0.749777736608,4,-10.0,13.0,10.0,13.0
4,"[-100.0, 100.0]",5.83095189485,"[-103.0, 95.0]",3.83735800767,0.818738373928,5,-3.0,-5.0,3.0,-5.0
5,"[0.0, 100.0]",7.07106781187,"[7.0, 101.0]",0.950765279587,0.433126789052,6,7.0,1.0,7.0,1.0
6,"[100.0, 0.0]",9.89949493661,"[93.0, 7.0]",0.934164417908,0.40080600651,7,-7.0,7.0,7.0,7.0
7,"[100.0, -100.0]",18.0277563773,"[99.0, -118.0]",0.76771653397,0.517607543152,8,-1.0,-18.0,1.0,-18.0
8,"[0.0, 0.0]",0.0,"[0.0, 0.0]",1.0177131542,0.966817506123,9,0.0,0.0,0.0,0.0
9,"[100.0, 0.0]",12.0830459736,"[105.0, 11.0]",0.900460029952,0.851094310172,10,5.0,11.0,5.0,11.0
10,"[100.0, 0.0]",14.4222051019,"[92.0, 12.0]",0.867734531872,0.783600504976,11,-8.0,12.0,8.0,12.0
11,"[-100.0, -100.0]",12.2065556157,"[-93.0, -110.0]",0.835665832739,0.468006866053,12,7.0,-10.0,7.0,-10.0
12,"[-100.0, -100.0]",16.2788205961,"[-112.0, -111.0]",0.750184556004,0.600022954866,13,-12.0,-11.0,12.0,-11.0
13,"[0.0, -100.0]",6.32455532034,"[2.0, -94.0]",0.751349127851,0.61675601732,14,2.0,6.0,2.0,6.0
14,"[-100.0, 100.0]",8.0622577483,"[-92.0, 99.0]",0.901422695257,0.433662804775,15,8.0,-1.0,8.0,-1.0
15,"[100.0, -100.0]",5.09901951359,"[95.0, -99.0]",0.851153200027,0.4341570572,16,-5.0,1.0,5.0,1.0
16,"[0.0, 0.0]",9.8488578018,"[9.0, -4.0]",0.817748067435,0.416075241752,17,9.0,-4.0,9.0,-4.0
17,"[0.0, -100.0]",2.0,"[0.0, -102.0]",0.818728158716,0.450257055927,18,0.0,-2.0,0.0,-2.0
18,"[0.0, 100.0]",12.3693168769,"[-12.0, 97.0]",0.783994104248,0.634065357503,19,-12.0,-3.0,12.0,-3.0
19,"[-100.0, -100.0]",8.24621125124,"[-108.0, -102.0]",0.951551575679,0.350237255916,20,-8.0,-2.0,8.0,-2.0
20,"[0.0, 0.0]",10.0,"[-8.0, 6.0]",0.934889120981,0.317037636414,21,-8.0,6.0,8.0,6.0
21,"[-100.0, 100.0]",17.7200451467,"[-95.0, 117.0]",0.801625233144,0.433571465313,22,5.0,17.0,5.0,17.0
22,"[0.0, -100.0]",6.32455532034,"[-2.0, -106.0]",2.28584837541,0.416837501805,23,-2.0,-6.0,2.0,-6.0
23,"[100.0, 100.0]",7.61577310586,"[93.0, 103.0]",2.10212119808,0.433274914511,24,-7.0,3.0,7.0,3.0
24,"[0.0, -100.0]",5.0,"[0.0, -95.0]",0.901211473625,0.383719606325,25,0.0,5.0,0.0,5.0
25,"[100.0, -100.0]",9.21954445729,"[98.0, -109.0]",2.26958853286,0.466957970057,26,-2.0,-9.0,2.0,-9.0
26,"[0.0, 100.0]",13.0,"[0.0, 87.0]",1.13544851216,0.467127427924,27,0.0,-13.0,0.0,-13.0
27,"[100.0, 100.0]",12.0830459736,"[95.0, 111.0]",1.0509473267,0.366471259389,28,-5.0,11.0,5.0,11.0
28,"[-100.0, -100.0]",22.1359436212,"[-93.0, -79.0]",0.984906231984,0.400502544828,29,7.0,21.0,7.0,21.0
29,"[0.0, 100.0]",17.4928556845,"[9.0, 85.0]",1.01937948959,0.450752810575,30,9.0,-15.0,9.0,-15.0
30,"[-100.0, 100.0]",21.4709105536,"[-81.0, 90.0]",2.26938332058,0.400459279306,31,19.0,-10.0,19.0,-10.0
31,"[-100.0, 0.0]",10.0498756211,"[-101.0, 10.0]",0.984160196967,0.332472423557,32,-1.0,10.0,1.0,10.0
32,"[0.0, 0.0]",9.43398113206,"[5.0, 8.0]",0.800714847632,0.38305529533,33,5.0,8.0,5.0,8.0
33,"[100.0, 0.0]",10.4403065089,"[110.0, 3.0]",1.00028152857,0.566056568176,34,10.0,3.0,10.0,3.0
34,"[0.0, -100.0]",9.43398113206,"[-5.0, -92.0]",1.10158097604,0.450914456509,35,-5.0,8.0,5.0,8.0
