,aimDotPos,pokeDist,pokePos,pokeTime,releaseTime,trial,standardPokePosX,standardPokePosY,absolutePokePosX,absolutePokePosY
82,"[-100.0, -100.0]",22.360679775,"[-90.0, -80.0]",0.883619218424,0.282397035684,83,10.0,20.0,10.0,20.0
83,"[0.0, 0.0]",22.4722050542,"[8.0, 21.0]",0.915941137122,0.332421013038,84,8.0,21.0,8.0,21.0
84,"[100.0, -100.0]",11.1803398875,"[105.0, -110.0]",0.783686042472,0.266026049387,85,5.0,-10.0,5.0,-10.0
85,"[0.0, 0.0]",18.0,"[18.0, 0.0]",0.83322566573,0.265744511038,86,18.0,0.0,18.0,0.0
86,"[0.0, -100.0]",12.2065556157,"[7.0, -110.0]",0.849908237171,0.282625391206,87,7.0,-10.0,7.0,-10.0
87,"[-100.0, 0.0]",14.5602197786,"[-86.0, 4.0]",0.817265118298,0.199916530051,88,14.0,4.0,14.0,4.0
88,"[0.0, 100.0]",13.0384048104,"[7.0, 111.0]",0.849623093265,0.282360078185,89,7.0,11.0,7.0,11.0
89,"[-100.0, -100.0]",9.0,"[-100.0, -91.0]",0.899600197561,0.298791759007,90,0.0,9.0,0.0,9.0
90,"[100.0, 100.0]",14.0,"[100.0, 86.0]",0.883723781153,0.316157894558,91,0.0,-14.0,0.0,-14.0
91,"[100.0, 0.0]",7.07106781187,"[101.0, -7.0]",0.93389558862,0.282971830515,92,1.0,-7.0,1.0,-7.0
92,"[0.0, 100.0]",8.48528137424,"[6.0, 106.0]",0.849906133895,0.26567961002,93,6.0,6.0,6.0,6.0
93,"[0.0, -100.0]",15.0,"[12.0, -91.0]",0.933382990654,0.299425145029,94,12.0,9.0,12.0,9.0
94,"[100.0, 100.0]",27.0185121722,"[101.0, 73.0]",0.799862025247,0.299099438009,95,,,1.0,-27.0
95,"[100.0, -100.0]",19.3132079158,"[118.0, -93.0]",0.816215884872,0.282249506039,96,18.0,7.0,18.0,7.0
96,"[100.0, 0.0]",6.32455532034,"[102.0, 6.0]",0.849156767246,0.28207042726,97,2.0,6.0,2.0,6.0
97,"[0.0, 0.0]",20.591260282,"[10.0, 18.0]",0.833640611672,0.266641106864,98,10.0,18.0,10.0,18.0
98,"[0.0, 0.0]",14.1421356237,"[10.0, 10.0]",0.866494358401,0.282511213445,99,10.0,10.0,10.0,10.0
99,"[100.0, 0.0]",9.21954445729,"[107.0, 6.0]",0.86641383305,0.248983517522,100,7.0,6.0,7.0,6.0
100,"[0.0, 100.0]",9.0,"[9.0, 100.0]",0.883268572565,0.315819267475,101,9.0,0.0,9.0,0.0
101,"[100.0, 100.0]",24.5153013443,"[105.0, 76.0]",0.799762269889,0.248481435876,102,5.0,-24.0,5.0,-24.0
102,"[100.0, 0.0]",9.43398113206,"[105.0, -8.0]",0.917231646192,0.28309712559,103,5.0,-8.0,5.0,-8.0
103,"[100.0, 100.0]",18.3847763109,"[107.0, 117.0]",0.900338446896,0.266364676529,104,7.0,17.0,7.0,17.0
104,"[0.0, 0.0]",14.0356688476,"[1.0, -14.0]",0.732720098633,0.165769570041,105,1.0,-14.0,1.0,-14.0
105,"[100.0, 0.0]",10.4403065089,"[110.0, -3.0]",0.833038774785,0.282219459245,106,10.0,-3.0,10.0,-3.0
106,"[-100.0, -100.0]",7.21110255093,"[-94.0, -96.0]",0.883602692687,0.299577482219,107,6.0,4.0,6.0,4.0
107,"[-100.0, 100.0]",9.21954445729,"[-98.0, 109.0]",0.915334192279,0.314889620175,108,2.0,9.0,2.0,9.0
108,"[0.0, -100.0]",10.0,"[8.0, -94.0]",0.833423373522,0.299641481834,109,8.0,6.0,8.0,6.0
109,"[-100.0, 0.0]",21.6333076528,"[-82.0, 12.0]",0.882998752466,0.432936495577,110,18.0,12.0,18.0,12.0
110,"[-100.0, 0.0]",10.4403065089,"[-90.0, -3.0]",0.900202935911,0.299008095812,111,10.0,-3.0,10.0,-3.0
111,"[100.0, -100.0]",18.0277563773,"[115.0, -110.0]",0.799854513491,0.281847179693,112,15.0,-10.0,15.0,-10.0
112,"[0.0, 100.0]",7.81024967591,"[-6.0, 95.0]",0.832974174235,0.265884228575,113,-6.0,-5.0,6.0,-5.0
113,"[0.0, 0.0]",18.7882942281,"[17.0, 8.0]",0.866508179985,0.332400581217,114,17.0,8.0,17.0,8.0
114,"[-100.0, 0.0]",11.1803398875,"[-89.0, 2.0]",0.883047127747,0.36600609828,115,11.0,2.0,11.0,2.0
115,"[-100.0, -100.0]",13.4536240471,"[-90.0, -91.0]",0.866655709571,0.299411323562,116,10.0,9.0,10.0,9.0
116,"[-100.0, 0.0]",13.0384048104,"[-93.0, 11.0]",0.816975767841,0.21641040768,117,7.0,11.0,7.0,11.0
117,"[100.0, -100.0]",10.4403065089,"[110.0, -97.0]",0.816441536183,0.282298482256,118,10.0,3.0,10.0,3.0
118,"[-100.0, -100.0]",22.627416998,"[-84.0, -84.0]",0.899800309096,0.38223286008,119,16.0,16.0,16.0,16.0
119,"[-100.0, 100.0]",13.152946438,"[-102.0, 87.0]",0.816643450526,0.265482202696,120,-2.0,-13.0,2.0,-13.0
120,"[0.0, 0.0]",13.0,"[13.0, 0.0]",0.883301023045,0.299557050457,121,13.0,0.0,13.0,0.0
121,"[100.0, 100.0]",6.7082039325,"[103.0, 94.0]",0.900319517415,0.316005557426,122,3.0,-6.0,3.0,-6.0
122,"[0.0, -100.0]",12.0415945788,"[9.0, -92.0]",0.850475219835,0.282599851431,123,9.0,8.0,9.0,8.0
123,"[100.0, -100.0]",3.60555127546,"[97.0, -98.0]",3.1852660221,0.315584602125,124,-3.0,2.0,3.0,2.0
124,"[0.0, 100.0]",6.40312423743,"[4.0, 105.0]",1.01614413317,0.48229794146,125,4.0,5.0,4.0,5.0
125,"[0.0, -100.0]",18.3575597507,"[16.0, -109.0]",0.916285773681,0.415361234394,126,16.0,-9.0,16.0,-9.0
126,"[100.0, -100.0]",3.16227766017,"[103.0, -99.0]",0.81684987183,0.266564187128,127,3.0,1.0,3.0,1.0
127,"[0.0, -100.0]",12.0,"[12.0, -100.0]",0.816889834066,0.282740169903,128,12.0,0.0,12.0,0.0
128,"[100.0, 0.0]",19.9248588452,"[106.0, -19.0]",0.749698029889,0.182554901461,129,6.0,-19.0,6.0,-19.0
129,"[100.0, 100.0]",15.0332963784,"[101.0, 85.0]",0.79961714393,0.149002867634,130,1.0,-15.0,1.0,-15.0
130,"[100.0, -100.0]",18.0,"[100.0, -118.0]",0.900194222399,0.299612636969,131,0.0,-18.0,0.0,-18.0
131,"[0.0, -100.0]",14.2126704036,"[9.0, -89.0]",0.783078797045,0.182295597799,132,9.0,11.0,9.0,11.0
132,"[0.0, 100.0]",17.0293863659,"[17.0, 99.0]",0.899985397293,0.332354910148,133,17.0,-1.0,17.0,-1.0
133,"[100.0, -100.0]",5.09901951359,"[105.0, -101.0]",0.800183225248,0.266822589387,134,5.0,-1.0,5.0,-1.0
134,"[100.0, 0.0]",7.0,"[107.0, 0.0]",0.849514323869,0.299304657499,135,7.0,0.0,7.0,0.0
135,"[0.0, 100.0]",23.4093998214,"[-8.0, 122.0]",0.850132686552,0.332920090004,136,-8.0,22.0,8.0,22.0
136,"[0.0, -100.0]",22.6715680975,"[15.0, -83.0]",0.800642940914,0.283089914359,137,15.0,17.0,15.0,17.0
137,"[-100.0, 100.0]",22.803508502,"[-78.0, 94.0]",0.934092395008,0.366370565665,138,22.0,-6.0,22.0,-6.0
138,"[100.0, 0.0]",5.38516480713,"[105.0, -2.0]",0.799492149381,0.132369272469,139,5.0,-2.0,5.0,-2.0
139,"[100.0, 0.0]",8.0622577483,"[107.0, 4.0]",0.883103315253,0.33219055424,140,7.0,4.0,7.0,4.0
140,"[-100.0, 0.0]",16.2788205961,"[-84.0, 3.0]",0.916966633697,0.315738141187,141,16.0,3.0,16.0,3.0
141,"[0.0, -100.0]",6.0,"[0.0, -94.0]",0.866627165175,0.299756560999,142,0.0,6.0,0.0,6.0
142,"[0.0, 0.0]",23.0867927612,"[22.0, -7.0]",0.86728639144,0.332910174562,143,22.0,-7.0,22.0,-7.0
143,"[100.0, 100.0]",7.07106781187,"[95.0, 105.0]",0.849867974466,0.333122004347,144,-5.0,5.0,5.0,5.0
144,"[-100.0, 0.0]",15.6204993518,"[-90.0, 12.0]",0.850443670701,0.316277480801,145,10.0,12.0,10.0,12.0
145,"[0.0, 0.0]",2.2360679775,"[2.0, -1.0]",0.816804801754,0.315708995797,146,2.0,-1.0,2.0,-1.0
146,"[-100.0, -100.0]",24.0208242989,"[-99.0, -76.0]",0.832654176047,0.298669769138,147,1.0,24.0,1.0,24.0
147,"[0.0, 0.0]",15.0332963784,"[1.0, -15.0]",0.867057434982,0.29937797162,148,1.0,-15.0,1.0,-15.0
148,"[100.0, 100.0]",18.0277563773,"[118.0, 101.0]",0.833215750288,0.282417767972,149,18.0,1.0,18.0,1.0
149,"[-100.0, 100.0]",3.16227766017,"[-97.0, 101.0]",0.900199630763,0.315946966235,150,3.0,1.0,3.0,1.0
150,"[100.0, 100.0]",22.2036033112,"[87.0, 82.0]",0.900189715321,0.349548276747,151,-13.0,-18.0,13.0,-18.0
151,"[-100.0, 0.0]",7.21110255093,"[-94.0, 4.0]",0.91657482367,0.333350660279,152,6.0,4.0,6.0,4.0
152,"[0.0, 100.0]",9.8488578018,"[9.0, 104.0]",0.782564095804,0.215123203816,153,9.0,4.0,9.0,4.0
153,"[0.0, 0.0]",5.09901951359,"[5.0, -1.0]",0.866969397932,0.348913989263,154,5.0,-1.0,5.0,-1.0
154,"[-100.0, -100.0]",21.5870331449,"[-95.0, -121.0]",0.916491594107,0.299645087507,155,5.0,-21.0,5.0,-21.0
155,"[-100.0, -100.0]",16.2788205961,"[-88.0, -89.0]",0.899928308383,0.332750025205,156,12.0,11.0,12.0,11.0
156,"[-100.0, 0.0]",14.3178210633,"[-87.0, 6.0]",0.799596111174,0.282443608157,157,13.0,6.0,13.0,6.0
157,"[100.0, -100.0]",15.2970585408,"[97.0, -115.0]",0.799483135343,0.316015172401,158,-3.0,-15.0,3.0,-15.0
158,"[0.0, -100.0]",9.43398113206,"[-5.0, -92.0]",0.816312034556,0.332881930575,159,-5.0,8.0,5.0,8.0
159,"[-100.0, 100.0]",26.8700576851,"[-81.0, 119.0]",0.866483241087,0.348587681248,160,19.0,19.0,19.0,19.0
160,"[0.0, 0.0]",2.2360679775,"[1.0, -2.0]",0.916733771155,0.31636551785,161,1.0,-2.0,1.0,-2.0
161,"[-100.0, 100.0]",18.3575597507,"[-84.0, 109.0]",0.899624235055,0.298964528018,162,16.0,9.0,16.0,9.0
162,"[-100.0, 0.0]",11.313708499,"[-92.0, 8.0]",0.91697204212,0.349734266347,163,8.0,8.0,8.0,8.0
163,"[-100.0, 100.0]",13.416407865,"[-88.0, 94.0]",0.849160973798,0.298889411031,164,12.0,-6.0,12.0,-6.0
164,"[-100.0, -100.0]",13.0,"[-100.0, -87.0]",0.850073193957,0.298823608609,165,0.0,13.0,0.0,13.0
165,"[-100.0, -100.0]",10.7703296143,"[-90.0, -96.0]",0.867475686129,0.333044183149,166,10.0,4.0,10.0,4.0
166,"[100.0, 100.0]",4.12310562562,"[96.0, 101.0]",0.89941991691,0.332317652123,167,-4.0,1.0,4.0,1.0
167,"[0.0, -100.0]",14.1421356237,"[-10.0, -110.0]",0.882413441257,0.315557259542,168,-10.0,-10.0,10.0,-10.0
168,"[0.0, 0.0]",11.0,"[11.0, 0.0]",0.866392199358,0.299504768976,169,11.0,0.0,11.0,0.0
169,"[-100.0, -100.0]",5.38516480713,"[-95.0, -102.0]",0.900113396579,0.332068263902,170,5.0,-2.0,5.0,-2.0
170,"[100.0, -100.0]",23.3238075794,"[120.0, -112.0]",0.934425613785,0.366914712824,171,20.0,-12.0,20.0,-12.0
171,"[-100.0, -100.0]",17.4642491966,"[-84.0, -107.0]",0.816951730463,0.299781800306,172,16.0,-7.0,16.0,-7.0
172,"[100.0, -100.0]",5.83095189485,"[105.0, -97.0]",2.20191764535,0.2664421972,173,5.0,3.0,5.0,3.0
173,"[-100.0, 100.0]",13.0384048104,"[-89.0, 93.0]",0.766507699213,0.282635306648,174,11.0,-7.0,11.0,-7.0
174,"[0.0, -100.0]",32.2490309932,"[16.0, -72.0]",0.800303412369,0.232637169538,175,16.0,28.0,16.0,28.0
175,"[100.0, -100.0]",15.6204993518,"[112.0, -110.0]",0.866889173049,0.316299414902,176,12.0,-10.0,12.0,-10.0
176,"[100.0, 0.0]",9.21954445729,"[102.0, -9.0]",0.783008187136,0.231992365734,177,2.0,-9.0,2.0,-9.0
177,"[100.0, 0.0]",10.6301458127,"[107.0, -8.0]",0.883638748783,0.316443038522,178,7.0,-8.0,7.0,-8.0
178,"[0.0, 100.0]",28.8617393793,"[7.0, 128.0]",2.30168616504,0.216134277871,179,7.0,28.0,7.0,28.0
179,"[-100.0, 0.0]",12.0,"[-100.0, 12.0]",0.833457025932,0.299577181751,180,0.0,12.0,0.0,12.0
180,"[0.0, 0.0]",20.2484567313,"[19.0, 7.0]",0.833258116269,0.282275346282,181,19.0,7.0,19.0,7.0
181,"[100.0, 100.0]",30.3644529014,"[129.0, 91.0]",0.74966257473,0.232658202294,182,29.0,-9.0,29.0,-9.0
182,"[0.0, 100.0]",9.8488578018,"[9.0, 104.0]",0.832958549901,0.265424512909,183,9.0,4.0,9.0,4.0
183,"[0.0, -100.0]",5.83095189485,"[5.0, -97.0]",0.849717139674,0.282641916943,184,5.0,3.0,5.0,3.0
184,"[100.0, 100.0]",14.0356688476,"[99.0, 86.0]",0.850297643396,0.249607889564,185,-1.0,-14.0,1.0,-14.0
185,"[-100.0, 100.0]",8.24621125124,"[-98.0, 92.0]",0.883307032345,0.199332420714,186,2.0,-8.0,2.0,-8.0
186,"[0.0, 100.0]",7.07106781187,"[5.0, 105.0]",0.715749679133,0.165447769105,187,5.0,5.0,5.0,5.0
187,"[-100.0, 100.0]",29.206163733,"[-77.0, 118.0]",0.850093625719,0.282904225285,188,23.0,18.0,23.0,18.0
188,"[-100.0, -100.0]",9.21954445729,"[-98.0, -109.0]",0.883242131385,0.215666149044,189,2.0,-9.0,2.0,-9.0
189,"[0.0, 100.0]",19.4164878389,"[16.0, 111.0]",0.832750025205,0.265446447011,190,16.0,11.0,16.0,11.0
190,"[100.0, -100.0]",5.0,"[105.0, -100.0]",0.98375430872,0.365992276813,191,5.0,0.0,5.0,0.0
191,"[-100.0, 0.0]",16.2788205961,"[-88.0, 11.0]",0.899823745596,0.282121506752,192,12.0,11.0,12.0,11.0
192,"[100.0, -100.0]",9.8488578018,"[96.0, -109.0]",0.883838559908,0.315983923792,193,-4.0,-9.0,4.0,-9.0
193,"[100.0, 100.0]",11.401754251,"[93.0, 91.0]",0.866596817912,0.332725987828,194,-7.0,-9.0,7.0,-9.0
194,"[0.0, 0.0]",9.8488578018,"[-4.0, 9.0]",0.766674458806,0.165757250914,195,-4.0,9.0,4.0,9.0
195,"[100.0, 100.0]",16.0312195419,"[116.0, 99.0]",0.899851088179,0.315534423979,196,16.0,-1.0,16.0,-1.0
196,"[-100.0, 100.0]",21.1896201004,"[-80.0, 107.0]",0.91684013675,0.249411684112,197,20.0,7.0,20.0,7.0
197,"[-100.0, -100.0]",22.4722050542,"[-79.0, -108.0]",0.983916861762,0.31615879602,198,21.0,-8.0,21.0,-8.0
198,"[0.0, 0.0]",9.43398113206,"[8.0, 5.0]",0.91655559378,0.315620357811,199,8.0,5.0,8.0,5.0
199,"[0.0, 100.0]",11.401754251,"[11.0, 103.0]",0.949791234976,0.31628949946,200,11.0,3.0,11.0,3.0
200,"[100.0, 0.0]",31.8904374382,"[121.0, 24.0]",0.783524090308,0.249543589423,201,21.0,24.0,21.0,24.0
201,"[-100.0, -100.0]",4.0,"[-100.0, -96.0]",0.90091714781,0.233281071996,202,0.0,4.0,0.0,4.0
202,"[-100.0, 100.0]",13.8924439894,"[-93.0, 88.0]",0.849960518535,0.198364313575,203,7.0,-12.0,7.0,-12.0
203,"[-100.0, 0.0]",26.9258240357,"[-75.0, 10.0]",2.217191023,0.315466818749,204,25.0,10.0,25.0,10.0
204,"[0.0, -100.0]",4.12310562562,"[1.0, -96.0]",0.950116040651,0.382133405306,205,1.0,4.0,1.0,4.0
205,"[-100.0, 0.0]",13.0384048104,"[-89.0, 7.0]",0.849882997863,0.165747936408,206,11.0,7.0,11.0,7.0
206,"[100.0, -100.0]",21.8403296678,"[121.0, -106.0]",0.899552423216,0.332327267097,207,21.0,-6.0,21.0,-6.0
207,"[0.0, -100.0]",25.0,"[24.0, -107.0]",2.08384282654,0.131856073567,208,24.0,-7.0,24.0,-7.0
208,"[-100.0, 0.0]",21.9317121995,"[-80.0, -9.0]",0.866485945298,0.299168846046,209,20.0,-9.0,20.0,-9.0
209,"[0.0, 100.0]",39.2173431023,"[37.0, 87.0]",0.883053137106,0.265905561741,210,37.0,-13.0,37.0,-13.0
